node.label,clade,node.type,orig.node.label,num.genes.full,num.genes.partial,num.genes.descendant.counted,num.genes.discordant,num.genes.missing,ES,EN,S,N,avg.ES,avg.EN,avg.S,avg.N,dS,dN,dNdS
Crunomys_melanius_KU168558,Crunomys_melanius_KU168558,tip,NA,964.0,0.0,0.0,0.0,108.0,428992.98273707693,951606.503281248,5740.916666666666,2039.5833333333333,445.0134675695819,987.1436756029544,5.95530774550484,2.115750345781466,0.013382309029947895,0.002143305374963934,0.16015960849263686
Crunomys_celebensis_Z21894,Crunomys_celebensis_Z21894,tip,NA,864.0,0.0,0.0,0.0,208.0,393088.11698257044,872310.6478748567,4044.2516025641025,1708.4535256410254,454.9630983594565,1009.6188054107138,4.68084676222697,1.9773767657882237,0.010288409717415663,0.0019585379701637247,0.19036352788793176
Hyorhinomys_stuempkei_JAE4661,Hyorhinomys_stuempkei_JAE4661,tip,NA,827.0,0.0,0.0,0.0,245.0,385839.31191390334,855682.6539260094,6686.044871794872,2416.910256410257,466.5529769212858,1034.6827737920307,8.08469754751496,2.9225033330232852,0.017328573489906088,0.0028245404360145486,0.16299901648914414
Sommeromys_macrorhinos_Z21740,Sommeromys_macrorhinos_Z21740,tip,NA,783.0,0.0,0.0,0.0,289.0,362297.64290408615,805043.0127150458,6697.639880952382,2491.502976190476,462.7045247817192,1028.1519958046563,8.553818494192058,3.181996138174299,0.018486567638877793,0.003094869388143329,0.16741179047400492
Gracilimus_radix_Z08508,Gracilimus_radix_Z08508,tip,NA,921.0,0.0,0.0,0.0,151.0,439008.5927263454,975607.992009393,6111.853365384615,2165.729967948718,476.66513868224257,1059.2920651567786,6.636105717029984,2.3514983365349815,0.013921944733310538,0.0022198772311080722,0.15945166236701483
Waiomys_mamasae_Z20624,Waiomys_mamasae_Z20624,tip,NA,870.0,0.0,0.0,0.0,202.0,399402.19745035196,887070.5234350617,4949.28125,1757.7187500000002,459.0829855751172,1019.6212913046686,5.6888290229885055,2.020366379310345,0.012391722633462037,0.0019814870447881303,0.1599040830237286
Paucidentomys_vermidax_Z21914,Paucidentomys_vermidax_Z21914,tip,NA,882.0,0.0,0.0,0.0,190.0,422982.94329299434,939777.9717806166,6971.963141025641,2327.2419871794878,479.5724980646194,1065.5079045131706,7.904720114541543,2.638596357346358,0.016482847007370367,0.0024763742682433966,0.1502394742325811
Echiothrix_centrosa_Z27993,Echiothrix_centrosa_Z27993,tip,NA,755.0,0.0,0.0,0.0,317.0,346113.57877320435,767776.6627958136,6122.940476190476,2141.2380952380954,458.4285811565621,1016.9227321798857,8.109854935351624,2.8360769473352256,0.017690552615396277,0.0027888814534175895,0.15764806866408437
Tateomys_rhinogradoides_Z21785,Tateomys_rhinogradoides_Z21785,tip,NA,908.0,0.0,0.0,0.0,164.0,408794.254362195,908178.2917134004,5534.107371794871,2039.1014194139193,450.21393652224117,1000.1963565125556,6.094831907263074,2.2457064090461665,0.013537634917176716,0.0022452655365356516,0.1658536036960807
Melasmothrix_naso_Z21808,Melasmothrix_naso_Z21808,tip,NA,883.0,0.0,0.0,0.0,189.0,404745.31903110363,898000.314778851,4537.904647435898,1914.050480769231,458.37521974077424,1016.9878989567961,5.139189861195808,2.1676675886401258,0.011211753253376531,0.0021314585855580696,0.19010930203232573
Tateomys_macrocercus_Z21834,Tateomys_macrocercus_Z21834,tip,NA,720.0,0.0,0.0,0.0,352.0,307643.88598948973,683449.1919327035,4085.0336538461543,1589.588141025641,427.2831749854024,949.2349887954215,5.673657852564103,2.207761306980057,0.013278449011613755,0.0023258322049229396,0.1751584242172179
Saxatilomys_paulinae_ABTC116266,Saxatilomys_paulinae_ABTC116266,tip,NA,938.0,0.0,0.0,0.0,134.0,459454.2915585188,1018752.2226166299,12143.857638888889,3320.809027777778,489.8233385485275,1086.089789569968,12.946543325041459,3.5403081319592515,0.026431046269468083,0.0032596827315364224,0.12332779785951405
Margaretamys_parvus_NMVZ21833,Margaretamys_parvus_NMVZ21833,tip,NA,980.0,0.0,0.0,0.0,92.0,456107.42865792825,1012689.2387738922,5094.958333333334,1445.2916666666665,465.41574352849824,1033.3563660958084,5.198937074829932,1.4747874149659863,0.011170522585709636,0.0014271818158318197,0.1277632093647617
Margaretamys_christinae_TMar1,Margaretamys_christinae_TMar1,tip,NA,926.0,0.0,0.0,0.0,146.0,432469.5610979829,958727.048625649,4706.027243589744,1712.4342948717945,467.0297636047332,1035.3423851248908,5.082102854848536,1.8492810959738601,0.010881753693003883,0.001786154148176582,0.1641421225445435
Leopoldomys_sabanus_Z25191,Leopoldomys_sabanus_Z25191,tip,NA,907.0,0.0,0.0,0.0,165.0,432949.89747206366,961131.5727291378,9131.968750000002,2616.947916666667,477.3427756031573,1059.6819985988288,10.068322767364942,2.8852788496876154,0.021092437723903717,0.0027227780159544968,0.12908787744665554
Anonymomys_mindorensis_FMNH2222010,Anonymomys_mindorensis_FMNH2222010,tip,NA,959.0,0.0,0.0,0.0,113.0,461105.3731703091,1024037.0613342193,8494.732371794871,2449.5560897435903,480.81895012545266,1067.8175822046082,8.857906539932086,2.55428163685463,0.018422540412812202,0.0023920580438290587,0.12984409262934607
Niviventer_lepturus_JAE4746,Niviventer_lepturus_JAE4746,tip,NA,856.0,0.0,0.0,0.0,216.0,406925.40583110624,903051.3358595714,6751.458333333333,2084.208333333333,475.38014699895587,1054.9665138546395,7.887217679127725,2.4348228193146415,0.016591390551160413,0.0023079621839543316,0.13910601265382852
Niviventer_rapit_LSUMZ38196,Niviventer_rapit_LSUMZ38196,tip,NA,841.0,0.0,0.0,0.0,231.0,149549.33775660428,333104.7546616911,1434.9583333333335,691.3749999999999,177.82323157741294,396.0817534621773,1.7062524772096712,0.8220868014268726,0.009595216902055215,0.002075548278205084,0.21631072016313865
Niviventer_bukit_LSUMZ38136,Niviventer_bukit_LSUMZ38136,tip,NA,918.0,0.0,0.0,0.0,154.0,182383.72317658548,404980.1453544536,2267.2083333333335,832.2916666666665,198.67507971305608,441.1548424340453,2.469725853304285,0.9066358024691357,0.012430979551493216,0.0020551419031622255,0.16532421235584455
Berylmys_bowersi_ABTC116431,Berylmys_bowersi_ABTC116431,tip,NA,909.0,0.0,0.0,0.0,163.0,272963.1676850694,608162.2219821376,5901.043440934065,1850.2184638278386,300.2895134049168,669.045348715223,6.491796964723944,2.0354438545960822,0.021618460435447396,0.0030423107469542583,0.14072744708341195
Berylmys_mackenziei_ABTC116402,Berylmys_mackenziei_ABTC116402,tip,NA,598.0,0.0,0.0,0.0,474.0,135593.66010880846,301498.05257010163,1777.608173076923,895.1033653846154,226.74525101807436,504.17734543495254,2.9725889181888348,1.4968283702083869,0.013109817757338094,0.002968852892263687,0.2264602717762343
Nesokia_indica_ABTC117074,Nesokia_indica_ABTC117074,tip,NA,729.0,0.0,0.0,0.0,343.0,323230.9269112359,715617.3910160424,3419.062957875458,1701.5414377289378,443.3894745010095,981.6425116818141,4.6900726445479535,2.3340760462674046,0.010577771720508614,0.002377725107145689,0.22478506532105041
Bandicota_indica_ABTC119185,Bandicota_indica_ABTC119185,tip,NA,820.0,0.0,0.0,0.0,252.0,373673.12619629834,827237.0183406749,4271.401018641321,1629.3686542145592,455.6989343857297,1008.8256321227743,5.209025632489415,1.9870349441640967,0.011430848833366368,0.0019696515243996836,0.17231017163400142
Rattus_exulans_sample1,Rattus_exulans_sample1,tip,NA,860.0,0.0,0.0,0.0,212.0,406313.6854724924,900325.3523208459,6509.141826923076,1912.8261217948718,472.4577738052237,1046.8899445591233,7.568769566189624,2.2242164206917114,0.016019991596772705,0.0021245943112276197,0.13262143730809622
rnor6,rnor6,tip,NA,876.0,0.0,0.0,0.0,196.0,408828.0316079184,907531.2690818812,5531.8141025641025,1577.0641025641023,466.6986662190849,1035.9945994085401,6.314856281465871,1.8003014869453222,0.013530907068205447,0.0017377518067885032,0.12842833063807116
Rattus_argentiventer_LSUMZ38199,Rattus_argentiventer_LSUMZ38199,tip,NA,904.0,0.0,0.0,0.0,168.0,384602.90058305935,853361.9567072728,4491.677083333333,1421.4895833333335,425.44568648568514,943.9844653841513,4.968669339970501,1.5724442293510326,0.011678739490846104,0.0016657522311144513,0.14263116601068823
Rattus_hoffmanni_LSUMZ39187,Rattus_hoffmanni_LSUMZ39187,tip,NA,962.0,0.0,0.0,0.0,110.0,424072.7611140104,941407.7895648846,5142.354166666667,1436.8125,440.82407600208984,978.5943758470734,5.345482501732502,1.4935680873180872,0.012126112870720702,0.0015262381679081811,0.125863760644467
Kadarsanomys_sodyi_MZB-Sample,Kadarsanomys_sodyi_MZB-Sample,tip,NA,739.0,0.0,0.0,0.0,333.0,351332.16996949754,778810.4297081165,4870.770833333333,1860.3124999999998,475.41565625101157,1053.8706761950154,6.591029544429409,2.517337618403247,0.013863720005361908,0.002388658945794049,0.1722956713544572
Tarsomys_apoensis_KU167148,Tarsomys_apoensis_KU167148,tip,NA,917.0,0.0,0.0,0.0,155.0,417857.06465761334,926320.1446729713,3833.9198717948716,1390.1185897435898,455.6783693103744,1010.1637346488237,4.180937700975869,1.5159417554455723,0.009175194572661673,0.0015006891491433107,0.16355938146693375
Limnomys_sibuanus_FMNH147948,Limnomys_sibuanus_FMNH147948,tip,NA,935.0,0.0,0.0,0.0,137.0,430048.4277463879,954905.2440187536,4134.870993589744,1507.4559294871794,459.94484250950575,1021.2890310361001,4.4223219182778015,1.612252331002331,0.009614896199616378,0.0015786445188456565,0.16418736989679017
Rattus_xanthurus_LSUMZ39196,Rattus_xanthurus_LSUMZ39196,tip,NA,962.0,0.0,0.0,0.0,110.0,408128.3295827951,906727.464630492,2873.583333333333,989.4166666666666,424.24982285113833,942.5441420275384,2.9870928620928616,1.0284996534996536,0.007040881813499257,0.0010911952105364668,0.15497990726734728
Rattus_morotaiensis_ASAM29,Rattus_morotaiensis_ASAM29,tip,NA,988.0,0.0,0.0,0.0,84.0,406145.2018070064,902191.8279163482,2690.0208333333335,883.1458333333333,411.0781394807757,913.1496233971136,2.722693151147099,0.8938723009446693,0.006623298321302311,0.0009788891962954236,0.14779482197669588
Rattus_leucopus_sample1,Rattus_leucopus_sample1,tip,NA,438.0,0.0,0.0,0.0,634.0,163217.23310218967,358906.96149678895,1262.8741987179487,722.09375,372.64208470819557,819.4222865223492,2.8832744262966865,1.6486158675799087,0.007737382718203955,0.002011924614079854,0.26002650862110555
Rattus_praetor_sample1,Rattus_praetor_sample1,tip,NA,354.0,0.0,0.0,0.0,718.0,102171.64262234895,228104.94421287838,1166.0833333333333,551.0,288.62045938516655,644.364249188922,3.294020715630885,1.5564971751412429,0.011412984106005407,0.0024155548311385155,0.2116497148074948
Rattus_lutreolus_sample2,Rattus_lutreolus_sample2,tip,NA,534.0,0.0,0.0,0.0,538.0,192629.75046478014,425804.3426683007,1882.1770833333333,950.9395833333333,360.72986978423245,797.3864094911999,3.5246761860174782,1.7807857365792759,0.00977095738738168,0.002233278264318009,0.2285628905926955
Rattus_tunneyi_RAT130,Rattus_tunneyi_RAT130,tip,NA,718.0,0.0,0.0,0.0,354.0,295970.0693562926,654310.3049508206,3092.364583333333,1387.0520833333335,412.21458127617353,911.2956893465469,4.306914461467038,1.9318274141132779,0.010448234140901269,0.002119868925857109,0.2028925555523824
Rattus_colletti_RAT25,Rattus_colletti_RAT25,tip,NA,902.0,0.0,0.0,0.0,170.0,305679.1717337258,680779.4393931696,2967.3690476190473,1045.2023809523812,338.8904342945963,754.7443895711415,3.2897661281807618,1.158760954492662,0.00970746233964509,0.0015353025083778226,0.15815693686574261
Rattus_villosissimus_sample1,Rattus_villosissimus_sample1,tip,NA,488.0,0.0,0.0,0.0,584.0,114767.69265157469,254420.3391087763,832.7291666666667,454.18750000000006,235.17969805650552,521.3531539114268,1.7064122267759565,0.9307120901639345,0.007255780328308632,0.0017851854988913216,0.24603632112818657
Sundamys_annandalei_YS118,Sundamys_annandalei_YS118,tip,NA,940.0,0.0,0.0,0.0,132.0,430115.7394092467,954004.4179699088,5704.25,1782.9166666666667,457.5699355417518,1014.8983169892647,6.0683510638297875,1.8967198581560285,0.013262128021249922,0.0018688767400686225,0.14091831545240094
Sundamys_muelleri_JAE1283,Sundamys_muelleri_JAE1283,tip,NA,734.0,0.0,0.0,0.0,338.0,332247.983565675,736158.1208133699,4486.562500000001,1690.2708333333335,452.6539285635899,1002.9402190917846,6.11248297002725,2.3028212988192553,0.013503656069934127,0.0022960703489432123,0.17003323670656942
Bullimus_bagobus_JAE1712,Bullimus_bagobus_JAE1712,tip,NA,857.0,0.0,0.0,0.0,215.0,402123.9733832437,892509.6909500337,6377.25,2366.9166666666665,469.2228394203544,1041.4348785881373,7.441365227537923,2.761863088292493,0.015858915215487962,0.002651978673920277,0.1672232077595276
Papagomys_armandvillei_WAMM32592,Papagomys_armandvillei_WAMM32592,tip,NA,948.0,0.0,0.0,0.0,124.0,441988.38367159764,980634.6019433544,5309.065705128205,1926.139423076923,466.23247222742367,1034.4246855942556,5.600280279671102,2.031792640376501,0.012011776556265561,0.0019641764825143147,0.16352089745540302
Halmaheramys_bokimekot_33262-WD225,Halmaheramys_bokimekot_33262-WD225,tip,NA,904.0,0.0,0.0,0.0,168.0,424637.07469964883,942165.9656948741,4357.561229000885,1831.3658267020335,469.7312773226204,1042.2189886005244,4.820311094027527,2.025847153431453,0.010261848266741765,0.0019437826172709915,0.18941837442390494
Bunomys_andrewsi_sample1,Bunomys_andrewsi_sample1,tip,NA,316.0,0.0,0.0,0.0,756.0,89235.6378246328,199159.97121507343,2296.3990384615386,888.1394230769231,282.39125893871136,630.2530734654223,7.267085564751705,2.810567794547225,0.02573410236585585,0.004459427352084816,0.17328863034296502
Bunomys_torajae_NMVZ21736,Bunomys_torajae_NMVZ21736,tip,NA,841.0,0.0,0.0,0.0,231.0,369148.51855922374,818531.1199559195,3214.8988095238096,1340.0297619047622,438.9399745056168,973.2831390676806,3.822709642715588,1.593376649113867,0.008708957635998294,0.0016371152290177153,0.18798061690537268
Bunomys_chrysocomus_JAE4867,Bunomys_chrysocomus_JAE4867,tip,NA,899.0,0.0,0.0,0.0,173.0,400467.3762899302,888542.3142028254,3688.317990558292,1510.8499076354676,445.45870555053415,988.3674240298392,4.102689644669958,1.6805894411962932,0.009210033598062743,0.0017003691140932986,0.18462138014903198
Taeromys_callitrichus_LSUMZ37153,Taeromys_callitrichus_LSUMZ37153,tip,NA,919.0,0.0,0.0,0.0,153.0,159511.50974810877,354767.6295775539,1010.9849137931035,590.7823275862069,173.5707396606189,386.0365936643677,1.1000923980338448,0.642853457656373,0.006338006049780305,0.0016652655945236375,0.2627428218660916
Taeromys_punicans_MVZ225815,Taeromys_punicans_MVZ225815,tip,NA,978.0,0.0,0.0,0.0,94.0,116024.69703707194,259356.6797598438,1113.5176282051282,529.7708333333333,118.63465954710831,265.1908791000448,1.1385660820093335,0.54168796864349,0.009597246591812601,0.002042634235693812,0.21283544359862344
Taeromys_hamatus_NMVZ63317,Taeromys_hamatus_NMVZ63317,tip,NA,616.0,0.0,0.0,0.0,456.0,248490.4900939047,548616.4048925448,1819.4437500000001,972.5895833333334,403.3936527498453,890.6110469034819,2.9536424512987014,1.5788791937229438,0.007321985438205025,0.0017728044124452136,0.24212072359431164
Taeromys_taerae_LSUMZ39224,Taeromys_taerae_LSUMZ39224,tip,NA,847.0,0.0,0.0,0.0,225.0,372424.23404208437,825592.3479548468,2664.4647435897436,1243.4345238095239,439.69803310753764,974.72532226074,3.1457671116762027,1.4680454826558724,0.007154380676765133,0.0015061119775271095,0.2105160524122545
Genus_sp-nov_NMVZ21816,Genus_sp-nov_NMVZ21816,tip,NA,934.0,0.0,0.0,0.0,138.0,435465.5644660939,966489.9664918456,3899.166666666667,1583.75,466.2372210557751,1034.785831361719,4.174696645253391,1.6956638115631693,0.008954018376739552,0.001638661605302203,0.18300851487629988
Taeromys_celebensis_NMVZ20637,Taeromys_celebensis_NMVZ20637,tip,NA,914.0,0.0,0.0,0.0,158.0,412956.96552845056,915987.4464904332,3728.6249999999995,1556.3749999999998,451.81287256942073,1002.1744491142595,4.079458424507658,1.7028172866520785,0.009029088527974271,0.0016991226309521863,0.18818318434777762
Paruromys_dominator_JAE4870,Paruromys_dominator_JAE4870,tip,NA,672.0,0.0,0.0,0.0,400.0,285996.8343210159,634667.6760761824,2842.4030448717945,1325.1033653846152,425.59052726341656,944.445946541938,4.229766435821123,1.9718800080128203,0.00993858219312089,0.0020878696289955002,0.21007721105739252
Eropeplus_canus_NMVZ21733,Eropeplus_canus_NMVZ21733,tip,NA,866.0,0.0,0.0,0.0,206.0,361079.094278275,799195.1703532452,2608.333333333334,1231.1666666666667,416.95045528669164,922.8581643801908,3.011932255581217,1.4216705157813703,0.007223717392298414,0.0015405081416126297,0.21325697808375596
Lenomys_meyeri_LSUMZ39079,Lenomys_meyeri_LSUMZ39079,tip,NA,923.0,0.0,0.0,0.0,149.0,410114.09321374685,909720.773314382,3411.3782051282055,1359.4935897435898,444.32729492280265,985.6129721715947,3.6959677195321836,1.4729074645109315,0.008318119912426989,0.0014944075474835564,0.17965688920292702
Chiropodomys_gliroides_Z25153,Chiropodomys_gliroides_Z25153,tip,NA,811.0,0.0,0.0,0.0,261.0,387431.51352521754,860347.523007713,19766.67735042735,5343.566239316239,477.72073184367144,1060.8477472351578,24.37321498203126,6.588860960932477,0.05101979746193454,0.006210939296524637,0.12173586735930438
Haeromys_minahassae_JAE4996,Haeromys_minahassae_JAE4996,tip,NA,776.0,0.0,0.0,0.0,296.0,370250.5027921556,821226.6159756487,14035.437500000002,4196.729166666666,477.1269365878294,1058.281721618104,18.086903994845365,5.408156142611683,0.037907949872194924,0.005110318010919301,0.13480860949084628
Apomys_lubangensis_JAE169,Apomys_lubangensis_JAE169,tip,NA,839.0,0.0,0.0,0.0,233.0,404419.2125757225,896589.4092377914,12914.09375,4014.822916666667,482.02528316534267,1068.6405354443282,15.392245232419548,4.785247814858959,0.03193244373270718,0.004477883494162337,0.1402299032183313
Archboldomys_luzonensis_EAR1826,Archboldomys_luzonensis_EAR1826,tip,NA,844.0,0.0,0.0,0.0,228.0,404106.45162272087,898135.7246470003,7580.690229885057,2819.745402298851,478.79911329706266,1064.1418538471569,8.98186046194912,3.340930571444136,0.018759141803958355,0.0031395537722398387,0.16736126871098994
Rhynchomys_isarogensis_JAE2195,Rhynchomys_isarogensis_JAE2195,tip,NA,848.0,0.0,0.0,0.0,224.0,420495.53087140847,934023.6689827114,7789.057852564102,2573.680608974359,495.8673713106232,1101.443005875839,9.18520973179729,3.0350007181301404,0.01852352113332227,0.0027554768625697402,0.14875556557186456
Chrotomys_whiteheadi_KU168311,Chrotomys_whiteheadi_KU168311,tip,NA,843.0,0.0,0.0,0.0,229.0,285266.22445804504,633132.7091540033,3315.229166666667,1380.7708333333335,338.39409781500007,751.0471045717715,3.932656188216687,1.6379250691973113,0.011621527129491096,0.002180855314169963,0.18765651793177562
Chrotomys_mindorensis_JAE520,Chrotomys_mindorensis_JAE520,tip,NA,906.0,0.0,0.0,0.0,166.0,329318.3456833082,732027.2317836651,3212.1145833333335,1090.1354166666667,363.48603276303334,807.9770770239129,3.545380334805004,1.2032399742457691,0.009753828249891341,0.0014892006326191328,0.1526785785505012
Anisomys_imitator_ABTC45107,Anisomys_imitator_ABTC45107,tip,NA,959.0,0.0,0.0,0.0,113.0,455703.3722625834,1012524.988479639,9135.458333333332,2748.375,475.18599818830387,1055.8133352238156,9.526025373653109,2.865875912408759,0.020046940376972543,0.002714377453663473,0.1354010837874001
Lorentzimys_nouhuysi_ABTC-46314,Lorentzimys_nouhuysi_ABTC-46314,tip,NA,913.0,0.0,0.0,0.0,159.0,445603.24815897766,990341.7241253137,16939.833333333336,5217.666666666666,488.06489393097223,1084.7116365008912,18.554034319094562,5.714859437751003,0.038015506851264515,0.005268551793346884,0.13858954489177447
Macruromys_major_ABTC43909,Macruromys_major_ABTC43909,tip,NA,774.0,0.0,0.0,0.0,298.0,372097.3723567021,824844.7311458807,7969.7619047619055,3077.2857142857147,480.7459591171862,1065.690867113541,10.296850006152333,3.975821336286453,0.02141848477532888,0.0037307454337626982,0.1741834435487238
Chiruromys_vates_ABTC43096,Chiruromys_vates_ABTC43096,tip,NA,913.0,0.0,0.0,0.0,159.0,447073.2178976174,992193.8092164013,13220.60737179487,4379.847756410257,489.67493745631697,1086.74020724688,14.48040237874575,4.7972045524756375,0.02957145908664668,0.004414306676504364,0.14927591714599206
Hyomys_goliath_ABTC42697,Hyomys_goliath_ABTC42697,tip,NA,975.0,0.0,0.0,0.0,97.0,476562.0887520371,1059208.969654745,11474.333333333332,3839.916666666667,488.7816294892688,1086.3681740048667,11.768547008547007,3.9383760683760687,0.02407731039491816,0.003625268267807729,0.150567825406815
Pogonomys_macrourus_ABTC43144,Pogonomys_macrourus_ABTC43144,tip,NA,972.0,0.0,0.0,0.0,100.0,473353.6713878238,1051294.0905871699,12977.75,3975.7499999999995,486.9893738557858,1081.5782824970884,13.351594650205762,4.090277777777778,0.027416603661170692,0.0037817676667234565,0.1379371315813074
Coccymys_ruemmleri_ABTC49489,Coccymys_ruemmleri_ABTC49489,tip,NA,955.0,0.0,0.0,0.0,117.0,467892.0876053875,1039091.0911269612,12805.776041666668,3995.807291666667,489.93935874909687,1088.053498562263,13.40918957242583,4.184091404886562,0.02736908013812546,0.003845483159068332,0.14050465487554065
Mammelomys_lanosus_ABTC47208,Mammelomys_lanosus_ABTC47208,tip,NA,861.0,0.0,0.0,0.0,211.0,402219.02337257215,891395.4069395212,10234.208333333334,3303.375,467.15333725037414,1035.302447084229,11.886420828494,3.836672473867596,0.025444366722191237,0.0037058470060348037,0.1456450870440709
Xenuromys_barbatus_ABTC129204,Xenuromys_barbatus_ABTC129204,tip,NA,964.0,0.0,0.0,0.0,108.0,461629.0027574812,1025230.344699537,9909.780448717947,2962.6041666666665,478.86826012186845,1063.5169550825074,10.279855237259282,3.0732408367911477,0.02146697973810821,0.002889696137051926,0.1346112109064944
Mallomys_rothschildi_ABTC47402,Mallomys_rothschildi_ABTC47402,tip,NA,753.0,0.0,0.0,0.0,319.0,359209.48386650183,795139.9799287339,6397.645833333333,2618.4375,477.0378271799493,1055.9627887499787,8.496209606020363,3.477340637450199,0.01781034777943386,0.0032930522500386446,0.18489544902886346
Abeomelomys_sevia_KUM161018,Abeomelomys_sevia_KUM161018,tip,NA,820.0,0.0,0.0,0.0,252.0,401233.0857813746,888297.0038874499,7389.367788461539,2474.670673076924,489.3086411967983,1083.2890291310364,9.01142413227017,3.017891064727956,0.01841664620969938,0.002785859529241948,0.1512685587549994
Pogonomelomys_mayeri_AMM21849,Pogonomelomys_mayeri_AMM21849,tip,NA,869.0,0.0,0.0,0.0,203.0,407783.91347156675,903148.2973339267,8319.697916666666,2468.2187500000005,469.2565172285003,1039.2960843888684,9.573875623321825,2.8402977560414273,0.02040222196564595,0.0027329052795494677,0.133951355109813
Crossomys_moncktoni_ABTC46614,Crossomys_moncktoni_ABTC46614,tip,NA,986.0,0.0,0.0,0.0,86.0,439144.584666382,975598.1837322306,3328.6190476190477,1139.3333333333335,445.37990331276063,989.4504906006396,3.3758813870375737,1.1555104800540907,0.007579779334288725,0.001167830519092113,0.15407183607696678
Parahydromys_asper_ABTC45798,Parahydromys_asper_ABTC45798,tip,NA,862.0,0.0,0.0,0.0,210.0,335508.0152185038,745123.1175876677,2296.833333333333,929.1666666666669,389.22043528828743,864.4119693592432,2.6645398298530547,1.0779195668986854,0.006845837443965361,0.0012469975024729325,0.18215412105237277
Hydromys_sp-nov_YS391,Hydromys_sp-nov_YS391,tip,NA,915.0,0.0,0.0,0.0,157.0,293040.89459260704,652330.6971700458,1896.3872863247864,988.3178418803419,320.2632727788055,712.9297236831102,2.0725544112839196,1.0801287889402644,0.00647140833009397,0.0015150564677821883,0.23411541823697415
Hydromys_chrysogaster_Z5248,Hydromys_chrysogaster_Z5248,tip,NA,564.0,0.0,0.0,0.0,508.0,160947.8160311498,355186.82640902064,1718.6875,851.2291666666669,285.3684681403365,629.7638766117387,3.0473182624113475,1.5092715721040193,0.010678538810786757,0.002396567393201744,0.22442840126974012
Xeromys_myoides_ABTC30709,Xeromys_myoides_ABTC30709,tip,NA,977.0,0.0,0.0,0.0,95.0,462540.27194417245,1026804.916761202,7651.141826923077,2412.0220924908426,473.42914221512024,1050.9773968896643,7.83126082591922,2.4688045982506064,0.01654156900709081,0.002349055846069534,0.1420092522699977
