# CDS alignment filter
# PYTHON VERSION: 3.8.8
# Script call:    06_aln_filter.py -i /mnt/beegfs/gt156213e/murinae-seq/03-Alignments/exonerate-tests-rat/f175/mafft//nt/ -f 175 -c 0 -o /mnt/beegfs/gt156213e/murinae-seq/03-Alignments/exonerate-tests-rat/f175/mafft-trimmed
# Runtime:        05/07/2021 15:28:44
# ----------------
# IO OPTIONS
# Input CDS directory:    /mnt/beegfs/gt156213e/murinae-seq/03-Alignments/exonerate-tests-rat/f175/mafft/nt
# Sequence gappiness threshold:20
# Codon site gappiness threshold:0
# Output directory:       /mnt/beegfs/gt156213e/murinae-seq/03-Alignments/exonerate-tests-rat/f175/mafft-trimmed-f175-seq20-site0
# Log file:               /mnt/beegfs/gt156213e/murinae-seq/03-Alignments/exonerate-tests-rat/f175/mafft-trimmed-f175-seq20-site0/aln-stats-f175-seq20-site0.tab
# ----------------
# 05.07.2021 | 15:28:44 Beginning filter.
align	pre num seqs	pre codon aln length	pre avg nongap length	pre uniq seqs	pre ident seqs	pre gappy seqs	pre invariant sites	pre stop codons	pre percent sites with gap	pre gappy sites	sites filtered	post num seqs	post codon aln length	post avg nongap length	post uniq seqs	post ident seqs	post gappy seqs	post invariant sites	post stop codons	post percent sites with gap	post gappy sites
ENSMUSP00000005817-mafft-cds.fa	155	34	34.0	38	12	0	5	0	0	0	0	155	34	34.0	38	12	0	5	0	0	0
ENSMUSP00000005820-mafft-cds.fa	187	89	82.9572192513369	153	11	21	0	0	89	88	28	166	61	60.98795180722892	120	13	0	4	0	1	1
ENSMUSP00000006037-mafft-cds.fa	188	1318	1197.313829787234	188	0	18	6	29	1107	1067	1030	170	288	281.98823529411766	165	2	0	36	1	8	2
ENSMUSP00000006462-mafft-cds.fa	188	366	337.9095744680851	188	0	14	0	0	336	335	199	174	167	166.59195402298852	160	6	0	25	0	1	1
ENSMUSP00000006718-mafft-cds.fa	188	422	344.8670212765957	186	1	64	0	0	417	410	194	124	228	228.0	117	3	0	41	0	0	0
ENSMUSP00000006721-mafft-cds.fa	188	142	137.49468085106383	157	9	12	0	0	142	142	51	176	91	90.99431818181819	124	14	0	13	0	0	0
ENSMUSP00000008280-mafft-cds.fa	188	172	146.4627659574468	184	2	34	0	1	172	172	85	154	87	86.91558441558442	127	8	0	5	0	2	2
ENSMUSP00000009356-mafft-cds.fa	188	276	260.47872340425533	188	0	17	0	0	276	276	150	171	126	125.98830409356725	162	4	0	6	0	1	1
ENSMUSP00000010049-mafft-cds.fa	188	146	129.30851063829786	169	8	40	0	1	146	146	65	148	81	81.0	110	11	0	9	0	0	0
ENSMUSP00000010434-mafft-cds.fa	180	131	123.41111111111111	155	10	5	0	0	97	91	39	175	92	89.94285714285714	142	12	0	1	0	4	2
ENSMUSP00000013737-mafft-cds.fa	188	329	295.1063829787234	188	0	30	0	19	329	318	284	158	45	44.94303797468354	102	16	0	1	2	1	1
ENSMUSP00000013842-mafft-cds.fa	188	128	118.10106382978724	151	10	7	0	1	107	107	72	181	56	55.61878453038674	112	16	0	3	0	2	2
ENSMUSP00000014370-mafft-cds.fa	188	173	154.42021276595744	182	2	50	0	6	153	148	58	138	115	111.92753623188406	138	0	0	6	4	4	1
ENSMUSP00000015124-mafft-cds.fa	188	118	115.81914893617021	164	11	12	0	1	96	96	4	176	114	113.9715909090909	151	11	0	11	1	1	1
ENSMUSP00000015460-mafft-cds.fa	176	100	95.92613636363636	153	8	4	2	0	33	31	25	172	75	74.79069767441861	142	9	0	5	0	1	1
ENSMUSP00000016105-mafft-cds.fa	188	311	268.9308510638298	188	0	33	0	10	276	256	173	155	138	136.9806451612903	142	6	0	17	2	2	1
ENSMUSP00000016106-mafft-cds.fa	181	98	83.5524861878453	160	9	30	0	6	98	92	42	151	56	55.89403973509934	113	14	0	2	0	1	1
ENSMUSP00000016309-mafft-cds.fa	188	212	185.5904255319149	182	3	50	0	0	188	183	157	138	55	53.98550724637681	94	16	0	3	0	2	1
ENSMUSP00000016315-mafft-cds.fa	188	675	602.3351063829788	188	0	19	0	2	627	585	545	169	130	128.9940828402367	163	3	0	5	1	1	0
ENSMUSP00000016323-mafft-cds.fa	188	442	384.8936170212766	188	0	42	0	0	442	439	354	146	88	85.88356164383562	130	6	0	3	0	3	1
ENSMUSP00000016638-mafft-cds.fa	188	227	179.37765957446808	178	4	36	0	0	227	193	77	152	150	148.9934210526316	132	8	0	16	0	2	1
ENSMUSP00000016672-mafft-cds.fa	188	262	215.85106382978722	188	0	70	2	0	233	226	154	118	108	107.88983050847457	95	8	0	23	0	1	1
ENSMUSP00000016673-mafft-cds.fa	181	81	69.65745856353591	128	19	59	0	0	81	81	0	122	81	80.59016393442623	89	12	0	18	0	2	2
ENSMUSP00000018337-mafft-cds.fa	188	456	372.04787234042556	182	3	43	0	0	456	399	250	145	206	205.00689655172414	116	12	0	41	0	1	0
ENSMUSP00000018561-mafft-cds.fa	188	750	658.5531914893617	188	0	26	0	1	725	692	698	162	52	51.98765432098765	80	23	0	9	0	1	1
ENSMUSP00000019861-mafft-cds.fa	188	755	680.7393617021277	188	0	28	0	1	715	699	419	160	336	335.8625	158	1	0	31	1	4	4
ENSMUSP00000023918-mafft-cds.fa	188	555	546.1436170212766	186	1	1	16	11	319	317	381	187	174	172.9625668449198	150	16	0	18	0	3	2
ENSMUSP00000026879-mafft-cds.fa	188	190	178.13297872340425	180	4	16	0	0	158	158	130	172	60	59.99418604651163	56	21	0	15	0	0	0
ENSMUSP00000027032-mafft-cds.fa	187	269	246.63636363636363	183	2	45	0	0	269	266	49	142	220	218.6267605633803	138	2	0	8	0	5	4
ENSMUSP00000027040-mafft-cds.fa	188	1515	1348.25	188	0	36	14	8	1152	1100	984	152	531	529.0065789473684	148	2	0	72	1	2	0
ENSMUSP00000027049-mafft-cds.fa	188	284	239.23936170212767	186	1	36	0	2	230	221	190	152	94	93.91447368421052	109	13	0	14	0	1	1
ENSMUSP00000027050-mafft-cds.fa	188	203	170.8244680851064	172	6	101	0	2	203	203	110	87	93	92.98850574712644	64	6	0	23	0	0	0
ENSMUSP00000027053-mafft-cds.fa	188	202	174.59574468085106	180	3	62	0	0	202	202	46	126	156	156.0	110	6	0	31	0	0	0
ENSMUSP00000027056-mafft-cds.fa	188	973	870.7553191489362	188	0	25	5	1	904	890	906	163	67	66.86503067484662	99	15	0	10	0	1	1
ENSMUSP00000027061-mafft-cds.fa	146	78	77.8013698630137	120	10	0	6	0	8	8	9	146	69	68.98630136986301	112	14	0	6	0	1	1
ENSMUSP00000027071-mafft-cds.fa	187	203	183.70053475935828	185	1	53	0	1	203	203	36	134	167	166.94776119402985	132	1	0	8	1	2	2
ENSMUSP00000027083-mafft-cds.fa	188	473	417.3404255319149	188	0	34	0	2	473	450	373	154	100	97.99350649350649	141	5	0	5	0	2	0
ENSMUSP00000027089-mafft-cds.fa	188	174	152.98936170212767	186	1	79	2	0	107	104	45	109	129	128.0091743119266	105	2	0	22	0	1	0
ENSMUSP00000027103-mafft-cds.fa	188	538	449.32978723404256	188	0	69	0	0	538	517	354	119	184	182.0252100840336	113	3	0	19	0	2	0
ENSMUSP00000027111-mafft-cds.fa	188	469	446.46276595744683	188	0	18	22	0	397	397	341	170	128	127.99411764705883	126	11	0	30	0	0	0
ENSMUSP00000027114-mafft-cds.fa	188	269	175.44148936170214	174	6	108	0	6	269	264	181	80	88	87.9875	78	1	0	1	0	0	0
ENSMUSP00000027121-mafft-cds.fa	187	283	232.62032085561498	185	1	53	0	0	283	274	217	134	66	64.96268656716418	119	7	0	3	0	3	2
ENSMUSP00000027123-mafft-cds.fa	188	584	557.0372340425532	188	0	2	0	69	321	306	354	186	230	223.9784946236559	186	0	0	0	39	8	2
ENSMUSP00000027125-mafft-cds.fa	188	107	88.46808510638297	162	10	29	0	9	77	68	48	159	59	58.0062893081761	133	11	0	0	7	1	0
ENSMUSP00000027127-mafft-cds.fa	188	1148	1106.3085106382978	188	0	3	15	5	889	881	1006	185	142	141.91351351351352	155	14	0	14	0	1	1
ENSMUSP00000027128-mafft-cds.fa	188	564	523.0797872340426	186	1	21	0	2	564	564	563	167	1	0.7784431137724551	0	3	37	0	0	1	1
ENSMUSP00000027131-mafft-cds.fa	188	740	698.0159574468086	188	0	4	7	1	476	463	522	184	218	217.93478260869566	176	4	0	9	0	2	2
ENSMUSP00000027139-mafft-cds.fa	188	640	534.4308510638298	188	0	37	0	20	501	442	424	151	216	215.97350993377484	151	0	0	2	6	0	0
ENSMUSP00000027144-mafft-cds.fa	188	1051	912.7606382978723	188	0	33	0	0	1051	1032	1007	155	44	43.961290322580645	82	16	0	5	0	1	1
ENSMUSP00000027146-mafft-cds.fa	188	270	251.58510638297872	180	4	14	21	0	182	181	159	174	111	110.96551724137932	103	21	0	40	0	1	1
ENSMUSP00000027149-mafft-cds.fa	185	84	75.42702702702702	139	14	38	0	0	84	84	19	147	65	65.0	105	12	0	12	0	0	0
ENSMUSP00000027151-mafft-cds.fa	187	175	121.50802139037434	170	6	120	0	0	148	142	54	67	121	120.0	63	1	0	41	0	1	0
ENSMUSP00000027153-mafft-cds.fa	187	136	128.01069518716577	181	3	34	0	0	136	136	27	153	109	108.74509803921569	138	7	0	9	0	2	2
ENSMUSP00000027164-mafft-cds.fa	188	185	170.89893617021278	182	3	12	0	0	185	185	125	176	60	59.55681818181818	128	14	0	0	0	1	1
ENSMUSP00000027165-mafft-cds.fa	187	174	152.24064171122996	168	7	14	0	0	174	156	36	173	138	137.0057803468208	153	7	0	11	0	1	0
ENSMUSP00000027178-mafft-cds.fa	188	957	894.436170212766	188	0	6	11	3	711	686	855	182	102	101.93406593406593	141	9	0	13	0	1	1
ENSMUSP00000027198-mafft-cds.fa	188	207	198.44148936170214	175	5	25	0	0	184	184	69	163	138	137.73006134969324	139	8	0	10	0	2	2
ENSMUSP00000027215-mafft-cds.fa	188	224	199.75531914893617	149	15	8	8	0	148	126	47	180	177	174.02777777777777	136	14	0	23	0	4	1
ENSMUSP00000027217-mafft-cds.fa	171	52	51.94736842105263	109	16	0	5	0	1	1	10	171	42	41.98830409356725	91	21	0	5	0	1	1
ENSMUSP00000027226-mafft-cds.fa	188	225	200.39361702127658	186	1	31	0	0	225	223	148	157	77	76.91082802547771	120	9	0	6	0	1	1
ENSMUSP00000027231-mafft-cds.fa	188	485	456.3563829787234	186	1	6	0	0	450	449	470	182	15	14.972527472527473	24	18	0	3	0	1	1
ENSMUSP00000027233-mafft-cds.fa	188	574	531.6489361702128	188	0	20	15	0	401	399	473	168	101	100.91071428571429	124	15	0	16	0	1	1
ENSMUSP00000027237-mafft-cds.fa	186	218	203.1451612903226	186	0	32	0	0	182	179	67	154	151	150.9025974025974	152	1	0	8	0	3	3
ENSMUSP00000027241-mafft-cds.fa	187	201	181.71657754010695	183	2	27	0	1	201	195	101	160	100	99.96875	141	7	0	3	0	1	1
ENSMUSP00000027243-mafft-cds.fa	174	54	53.7183908045977	143	9	0	0	2	3	3	21	174	33	32.97126436781609	117	13	0	0	1	1	1
ENSMUSP00000027247-mafft-cds.fa	188	146	137.5212765957447	182	3	21	1	0	83	82	69	167	77	76.9940119760479	149	8	0	2	0	0	0
ENSMUSP00000027249-mafft-cds.fa	175	41	33.62285714285714	70	22	1	4	0	8	1	8	174	33	32.00574712643678	65	22	0	5	0	1	0
ENSMUSP00000027251-mafft-cds.fa	188	904	824.6542553191489	188	0	21	7	1	834	819	817	167	87	85.95209580838323	140	9	0	7	0	2	1
ENSMUSP00000027263-mafft-cds.fa	188	368	301.8244680851064	186	1	87	2	27	298	282	157	101	211	210.67326732673268	97	2	0	43	0	2	2
ENSMUSP00000027265-mafft-cds.fa	188	411	390.40425531914894	186	1	12	0	0	297	297	265	176	146	145.8409090909091	168	4	0	10	0	1	1
ENSMUSP00000027267-mafft-cds.fa	188	713	669.9042553191489	186	1	11	0	7	614	597	483	177	230	227.92655367231637	167	5	0	10	0	4	2
ENSMUSP00000027269-mafft-cds.fa	187	252	211.9144385026738	171	8	81	0	0	177	174	37	106	215	214.9811320754717	98	4	0	68	0	0	0
ENSMUSP00000027271-mafft-cds.fa	188	145	139.50531914893617	163	10	6	0	0	145	145	54	182	91	90.99450549450549	141	13	0	9	0	0	0
ENSMUSP00000027287-mafft-cds.fa	188	652	594.9468085106383	188	0	21	3	0	608	594	626	167	26	25.952095808383234	68	20	0	5	0	1	1
ENSMUSP00000027291-mafft-cds.fa	188	473	422.9414893617021	188	0	34	0	0	413	410	418	154	55	54.94155844155844	109	15	0	6	0	1	1
ENSMUSP00000027297-mafft-cds.fa	174	50	49.99425287356322	103	24	0	7	0	0	0	0	174	50	49.99425287356322	103	24	0	7	0	0	0
ENSMUSP00000027302-mafft-cds.fa	188	190	181.7872340425532	180	4	8	1	0	113	111	121	180	69	68.02777777777777	135	17	0	2	0	1	0
ENSMUSP00000027303-mafft-cds.fa	188	249	246.18617021276594	180	4	4	3	0	187	187	121	184	128	127.9945652173913	157	10	0	10	0	0	0
ENSMUSP00000027312-mafft-cds.fa	188	116	104.23404255319149	149	13	38	0	0	116	116	25	150	91	91.0	115	10	0	6	0	0	0
ENSMUSP00000027322-mafft-cds.fa	188	192	175.89893617021278	186	1	34	0	0	192	191	50	154	142	141.9935064935065	149	2	0	7	0	0	0
ENSMUSP00000027331-mafft-cds.fa	184	155	124.03260869565217	180	2	85	0	0	155	153	52	99	103	102.98989898989899	97	1	0	17	0	0	0
ENSMUSP00000027339-mafft-cds.fa	188	72	60.3031914893617	67	18	70	0	0	72	72	21	118	51	50.95762711864407	32	11	0	16	0	2	2
ENSMUSP00000027356-mafft-cds.fa	188	283	265.93617021276594	182	2	31	0	0	283	281	130	157	153	152.7324840764331	149	3	0	18	0	1	1
ENSMUSP00000027366-mafft-cds.fa	188	610	545.2340425531914	188	0	25	0	4	566	560	549	163	61	60.987730061349694	126	14	0	6	0	1	1
ENSMUSP00000027367-mafft-cds.fa	188	239	195.45744680851064	188	0	62	0	1	239	223	112	126	127	125.97619047619048	117	4	0	15	0	2	1
ENSMUSP00000027368-mafft-cds.fa	188	422	354.5159574468085	188	0	59	0	0	374	366	358	129	64	63.93023255813954	85	15	0	13	0	1	1
ENSMUSP00000027379-mafft-cds.fa	188	279	246.84574468085106	186	1	28	0	0	279	271	278	160	1	0.00625	1	1	159	0	0	1	0
ENSMUSP00000027384-mafft-cds.fa	188	535	469.6170212765957	188	0	33	2	30	505	488	422	155	113	111.92903225806451	151	2	0	8	1	2	1
ENSMUSP00000027393-mafft-cds.fa	188	403	377.52127659574467	188	0	17	0	1	379	372	263	171	140	138.84795321637426	167	2	0	0	0	6	5
ENSMUSP00000027396-mafft-cds.fa	188	507	472.70212765957444	188	0	5	18	46	312	293	319	183	188	187.9672131147541	170	6	0	25	0	1	1
ENSMUSP00000027401-mafft-cds.fa	188	229	205.73936170212767	178	5	20	0	0	229	229	117	168	112	112.0	108	18	0	19	0	0	0
ENSMUSP00000027404-mafft-cds.fa	188	730	646.5904255319149	188	0	21	11	0	551	510	547	167	183	182.874251497006	157	5	0	16	0	2	2
ENSMUSP00000027405-mafft-cds.fa	188	473	441.1914893617021	188	0	29	3	1	421	413	383	159	90	88.00628930817611	129	11	0	3	0	2	0
ENSMUSP00000027409-mafft-cds.fa	188	248	214.17021276595744	188	0	21	0	0	248	228	123	167	125	124.97604790419162	149	8	0	17	0	1	1
ENSMUSP00000027414-mafft-cds.fa	188	995	911.6170212765958	186	1	19	0	0	909	878	878	169	117	114.75147928994083	155	5	0	5	0	5	3
ENSMUSP00000027422-mafft-cds.fa	188	415	399.15425531914894	186	1	18	0	0	381	379	181	170	234	233.99411764705883	168	1	0	17	0	0	0
ENSMUSP00000027425-mafft-cds.fa	187	129	118.03208556149733	169	6	51	0	0	129	129	45	136	84	84.0	110	8	0	15	0	0	0
ENSMUSP00000027429-mafft-cds.fa	188	81	76.34042553191489	159	12	19	0	0	81	81	42	169	39	38.976331360946745	115	14	0	0	0	1	1
ENSMUSP00000027431-mafft-cds.fa	188	487	416.59574468085106	186	1	85	5	7	423	415	175	103	312	311.9611650485437	101	1	0	25	0	1	1
ENSMUSP00000027432-mafft-cds.fa	188	665	629.75	186	1	9	16	2	489	480	574	179	91	90.85474860335195	101	21	0	15	0	1	1
ENSMUSP00000027438-mafft-cds.fa	188	735	647.6223404255319	188	0	5	3	17	488	414	553	183	182	179.85245901639345	183	0	0	3	1	4	2
ENSMUSP00000027444-mafft-cds.fa	188	55	52.28191489361702	87	19	18	0	0	55	55	0	170	55	54.99411764705882	78	15	0	14	0	0	0
ENSMUSP00000027449-mafft-cds.fa	174	97	95.33333333333333	118	14	1	7	0	21	20	17	173	80	78.65317919075144	112	14	0	14	0	5	4
ENSMUSP00000027455-mafft-cds.fa	188	367	329.8829787234043	188	0	30	0	0	367	367	237	158	130	129.9873417721519	147	5	0	6	0	0	0
ENSMUSP00000027463-mafft-cds.fa	188	401	359.2340425531915	184	2	27	0	0	401	385	313	161	88	87.91304347826087	104	15	0	11	0	1	1
ENSMUSP00000027464-mafft-cds.fa	188	275	235.2712765957447	188	0	115	0	0	216	215	36	73	239	237.97260273972603	73	0	0	36	0	1	0
ENSMUSP00000027467-mafft-cds.fa	188	273	250.5159574468085	186	1	14	0	0	273	259	143	174	130	129.98850574712642	160	7	0	18	0	0	0
ENSMUSP00000027487-mafft-cds.fa	188	399	367.15425531914894	186	1	26	6	0	340	340	271	162	128	128.0	134	9	0	20	0	0	0
ENSMUSP00000027488-mafft-cds.fa	188	597	511.86170212765956	188	0	36	0	12	518	485	417	152	180	179.9671052631579	145	3	0	14	4	1	1
ENSMUSP00000027491-mafft-cds.fa	188	165	140.49468085106383	178	4	77	0	1	111	110	69	111	96	95.91891891891892	97	6	0	9	0	1	1
ENSMUSP00000027493-mafft-cds.fa	188	1096	945.3617021276596	186	1	46	0	11	1096	1072	827	142	269	267.90845070422534	133	3	0	11	3	4	3
ENSMUSP00000027498-mafft-cds.fa	188	337	306.25	188	0	20	9	2	297	297	212	168	125	124.99404761904762	114	18	0	33	0	0	0
ENSMUSP00000027502-mafft-cds.fa	188	365	328.8244680851064	186	1	28	0	12	365	358	344	160	21	20.9875	28	12	0	4	1	1	1
ENSMUSP00000027503-mafft-cds.fa	174	30	29.942528735632184	38	18	0	7	0	4	4	6	174	24	23.988505747126435	34	11	0	6	0	1	1
ENSMUSP00000027505-mafft-cds.fa	188	211	195.1968085106383	180	4	20	1	1	189	188	126	168	85	83.69047619047619	133	13	0	7	0	2	1
ENSMUSP00000027517-mafft-cds.fa	188	637	562.0053191489362	188	0	27	0	0	567	552	480	161	157	155.91304347826087	141	8	0	13	0	2	1
ENSMUSP00000027521-mafft-cds.fa	188	728	681.4840425531914	188	0	11	5	0	549	529	649	177	79	78.99435028248588	120	14	0	10	0	0	0
ENSMUSP00000027528-mafft-cds.fa	188	251	225.6595744680851	186	1	38	0	0	251	251	171	150	80	79.88666666666667	133	7	0	3	0	1	1
ENSMUSP00000027529-mafft-cds.fa	169	31	30.988165680473372	87	17	0	1	0	1	1	0	169	31	30.988165680473372	87	17	0	1	0	1	1
ENSMUSP00000027532-mafft-cds.fa	188	166	160.63829787234042	182	2	18	0	0	166	165	52	170	114	112.99411764705883	156	5	0	10	0	1	0
ENSMUSP00000027533-mafft-cds.fa	188	337	282.27127659574467	188	0	60	0	0	337	336	205	128	132	131.046875	126	1	0	12	0	1	0
ENSMUSP00000027559-mafft-cds.fa	187	309	264.96256684491976	187	0	39	0	0	309	291	172	148	137	136.02702702702703	148	0	0	3	0	1	0
ENSMUSP00000027564-mafft-cds.fa	188	315	296.48936170212767	184	1	16	4	0	196	195	93	172	222	221.0174418604651	168	1	0	14	0	1	0
ENSMUSP00000027566-mafft-cds.fa	187	224	205.91978609625667	182	2	25	0	0	224	224	117	162	107	106.94444444444444	143	8	0	7	0	1	1
ENSMUSP00000027580-mafft-cds.fa	188	325	313.3670212765957	182	2	10	13	0	202	202	203	178	122	121.92696629213484	125	17	0	27	0	1	1
ENSMUSP00000027585-mafft-cds.fa	188	88	66.22872340425532	121	21	187	10	0	49	30	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSP00000027592-mafft-cds.fa	186	144	130.6451612903226	163	8	30	0	0	144	140	31	156	113	112.99358974358974	114	11	0	13	0	0	0
ENSMUSP00000027601-mafft-cds.fa	188	306	288.65425531914894	186	1	16	0	0	264	264	217	172	89	89.0	114	19	0	9	0	0	0
ENSMUSP00000027602-mafft-cds.fa	188	300	255.39893617021278	180	4	25	0	3	241	207	80	163	220	219.00613496932516	152	5	0	34	2	1	0
ENSMUSP00000027603-mafft-cds.fa	151	94	65.35761589403974	114	11	95	0	0	94	94	35	56	59	58.982142857142854	47	3	0	11	0	0	0
ENSMUSP00000027615-mafft-cds.fa	187	501	469.59893048128345	187	0	22	3	5	379	376	379	165	122	121.01212121212122	145	7	0	6	2	1	0
ENSMUSP00000027623-mafft-cds.fa	186	57	55.66129032258065	66	23	9	0	0	57	57	0	177	57	57.0	63	20	0	12	0	0	0
ENSMUSP00000027629-mafft-cds.fa	188	339	261.7340425531915	186	1	92	0	0	339	323	303	96	36	35.90625	51	11	0	3	0	1	1
ENSMUSP00000027643-mafft-cds.fa	162	27	27.0	52	18	0	4	0	0	0	0	162	27	27.0	52	18	0	4	0	0	0
ENSMUSP00000027655-mafft-cds.fa	188	393	352.97340425531917	188	0	43	0	1	393	385	132	145	261	259.93793103448274	145	0	0	19	0	2	1
ENSMUSP00000027667-mafft-cds.fa	188	493	476.23936170212767	186	1	5	12	0	312	311	352	183	141	140.0983606557377	154	11	0	14	0	2	1
ENSMUSP00000027682-mafft-cds.fa	188	484	384.4414893617021	186	1	103	0	0	484	481	227	85	257	255.9764705882353	83	1	0	35	0	2	1
ENSMUSP00000027684-mafft-cds.fa	188	142	109.88829787234043	157	13	88	0	0	142	127	21	100	121	120.98	77	9	0	27	0	0	0
ENSMUSP00000027687-mafft-cds.fa	188	147	130.85106382978722	182	3	59	0	0	147	145	38	129	109	106.96899224806202	122	3	0	14	0	3	1
ENSMUSP00000027688-mafft-cds.fa	188	228	206.11702127659575	186	1	47	0	1	169	168	107	141	121	119.95744680851064	121	6	0	14	0	2	1
ENSMUSP00000027693-mafft-cds.fa	188	180	156.7872340425532	186	1	71	0	4	180	178	75	117	105	104.98290598290598	108	3	0	10	3	0	0
ENSMUSP00000027696-mafft-cds.fa	188	364	348.04787234042556	185	1	8	1	10	298	293	188	180	176	175.88888888888889	167	5	0	3	5	1	1
ENSMUSP00000027697-mafft-cds.fa	188	411	321.95212765957444	188	0	84	0	0	411	375	325	104	86	85.90384615384616	93	5	0	11	0	1	1
ENSMUSP00000027706-mafft-cds.fa	176	732	663.4261363636364	176	0	35	0	1	732	729	241	141	491	489.90070921985813	141	0	0	60	0	2	1
ENSMUSP00000027726-mafft-cds.fa	188	296	271.3351063829787	188	0	28	0	0	296	296	259	160	37	36.89375	81	12	0	2	0	1	1
ENSMUSP00000027727-mafft-cds.fa	187	244	202.8235294117647	178	4	71	0	1	244	244	236	116	8	7.905172413793103	10	5	0	0	0	1	1
ENSMUSP00000027740-mafft-cds.fa	188	176	146.64361702127658	182	3	65	0	0	176	175	90	123	86	86.0	94	7	0	19	0	0	0
ENSMUSP00000027741-mafft-cds.fa	188	449	425.31382978723406	186	1	10	0	7	362	358	410	178	39	38.96067415730337	64	17	0	1	0	1	1
ENSMUSP00000027743-mafft-cds.fa	187	118	108.7379679144385	141	15	39	0	0	118	118	0	148	118	118.0	104	14	0	25	0	0	0
ENSMUSP00000027748-mafft-cds.fa	188	111	94.70212765957447	156	13	38	0	0	111	111	35	150	76	76.0	127	9	0	6	0	0	0
ENSMUSP00000027752-mafft-cds.fa	188	1088	1011.6117021276596	188	0	13	0	0	1017	1017	1056	175	32	31.937142857142856	109	19	0	0	0	1	1
ENSMUSP00000027766-mafft-cds.fa	188	470	423.5	186	1	20	3	1	386	382	348	168	122	120.46428571428571	144	9	0	14	1	2	1
ENSMUSP00000027768-mafft-cds.fa	188	951	895.6968085106383	188	0	4	5	1	808	783	909	184	42	41.97826086956522	75	19	0	5	0	1	1
ENSMUSP00000027769-mafft-cds.fa	188	272	201.13297872340425	178	5	103	3	5	220	204	126	85	146	144.01176470588234	83	1	0	21	3	2	0
ENSMUSP00000027775-mafft-cds.fa	186	51	48.75268817204301	132	23	16	0	0	51	51	0	170	51	50.99411764705882	122	21	0	4	0	0	0
