# CDS alignment filter
# PYTHON VERSION: 3.8.8
# Script call:    06_aln_filter.py -i ../03-Alignments/exonerate-filter-tests/seq/mafft-nt/ -g 40 -o ../03-Alignments/exonerate-filter-tests/seq/filter
# Runtime:        03/20/2021 22:31:22
# ----------------
# IO OPTIONS
# Input CDS directory:    /mnt/beegfs/gt156213e/murinae-seq/03-Alignments/exonerate-filter-tests/seq/mafft-nt
# Sequence gappiness threshold:40
# Codon site gappiness threshold:50
# Output directory:       /mnt/beegfs/gt156213e/murinae-seq/03-Alignments/exonerate-filter-tests/seq/filter-seq40-site50
# Log file:               /mnt/beegfs/gt156213e/murinae-seq/03-Alignments/exonerate-filter-tests/seq/filter-seq40-site50/aln-stats.tab
# ----------------
# 03.20.2021 | 22:31:22 Beginning filter.
align	pre num seqs	pre codon aln length	pre avg nongap length	pre uniq seqs	pre ident seqs	pre gappy seqs	pre invariant sites	pre stop codons	pre percent sites with gap	pre gappy sites	sites filtered	post num seqs	post codon aln length	post avg nongap length	post uniq seqs	post ident seqs	post gappy seqs	post invariant sites	post stop codons	post percent sites with gap	post gappy sites
ENSMUSP00000101714-mafft-cds.fa	194	1593	1277.5567010309278	194	0	5	36	2	1419	NA	223	189	1370	1249.978835978836	189	0	NA	53	0	1133	NA
ENSMUSP00000057312-mafft-cds.fa	192	148	96.52083333333333	131	12	99	5	11	100	NA	0	93	148	144.65591397849462	91	1	NA	15	10	39	NA
ENSMUSP00000022007-mafft-cds.fa	190	193	146.93157894736842	184	2	61	0	1	193	NA	11	129	182	173.37209302325581	125	1	NA	1	1	89	NA
ENSMUSP00000020776-mafft-cds.fa	193	267	187.24352331606218	186	3	50	0	2	267	NA	25	143	242	201.74825174825176	136	3	NA	2	2	164	NA
ENSMUSP00000123155-mafft-cds.fa	190	125	113.46842105263158	139	17	22	0	0	125	NA	0	168	125	120.92261904761905	121	15	NA	5	0	79	NA
ENSMUSP00000061893-mafft-cds.fa	193	367	293.6839378238342	191	1	18	0	2	340	NA	9	175	358	302.14285714285717	173	1	NA	3	1	279	NA
ENSMUSP00000028020-mafft-cds.fa	193	492	449.6165803108808	193	0	3	0	0	492	NA	5	190	487	451.81052631578945	190	0	NA	2	0	391	NA
ENSMUSP00000109881-mafft-cds.fa	193	1266	740.1088082901555	193	0	102	0	28	1266	NA	0	91	1266	832.3406593406594	91	0	NA	48	19	937	NA
ENSMUSP00000031347-mafft-cds.fa	191	187	164.0104712041885	187	2	13	0	0	187	NA	0	178	187	170.5561797752809	174	2	NA	6	0	99	NA
ENSMUSP00000148964-mafft-cds.fa	2	322	222.5	2	0	1	99	0	0	NA	0	1	322	322.0	1	0	NA	322	0	0	NA
ENSMUSP00000001806-mafft-cds.fa	193	562	528.7461139896373	189	2	8	10	1	408	NA	21	185	541	533.6162162162162	181	2	NA	15	1	211	NA
ENSMUSP00000099760-mafft-cds.fa	193	473	404.04663212435236	193	0	6	1	25	367	NA	67	187	406	391.0534759358289	187	0	NA	2	12	291	NA
ENSMUSP00000140864-mafft-cds.fa	194	441	402.8298969072165	194	0	3	0	0	441	NA	26	191	415	395.7958115183246	191	0	NA	2	0	238	NA
ENSMUSP00000028656-mafft-cds.fa	193	316	239.17098445595855	193	0	45	0	0	316	NA	21	148	295	266.2364864864865	148	0	NA	0	0	295	NA
ENSMUSP00000045154-mafft-cds.fa	193	330	216.8341968911917	189	2	67	0	2	330	NA	39	126	291	240.84126984126985	126	0	NA	6	1	212	NA
ENSMUSP00000055528-mafft-cds.fa	193	161	154.7979274611399	174	7	4	1	0	110	NA	4	189	157	154.68783068783068	170	7	NA	2	0	56	NA
ENSMUSP00000097428-mafft-cds.fa	11	318	198.1818181818182	11	0	8	0	0	191	NA	0	3	318	251.0	3	0	NA	19	0	67	NA
ENSMUSP00000125746-mafft-cds.fa	193	384	301.2746113989637	191	1	15	0	1	384	NA	57	178	327	304.3820224719101	176	1	NA	0	1	214	NA
ENSMUSP00000031349-mafft-cds.fa	192	250	238.34375	192	0	5	0	1	197	NA	10	187	240	237.01604278074868	185	1	NA	1	0	144	NA
ENSMUSP00000119606-mafft-cds.fa	194	424	346.5927835051546	181	5	3	8	0	382	NA	83	191	341	333.4816753926702	165	10	NA	17	0	197	NA
ENSMUSP00000028340-mafft-cds.fa	191	138	123.72774869109948	173	9	16	0	0	96	NA	4	175	134	127.19428571428571	157	9	NA	14	0	54	NA
ENSMUSP00000139667-mafft-cds.fa	194	347	305.19072164948454	194	0	6	0	0	309	NA	0	188	347	309.52659574468083	188	0	NA	0	0	309	NA
ENSMUSP00000106166-mafft-cds.fa	192	338	246.46354166666666	192	0	58	0	0	338	NA	21	134	317	277.35074626865674	134	0	NA	8	0	198	NA
ENSMUSP00000105358-mafft-cds.fa	194	299	275.9587628865979	185	4	4	4	0	259	NA	0	190	299	278.9578947368421	181	4	NA	4	0	259	NA
ENSMUSP00000099360-mafft-cds.fa	193	212	203.38860103626942	178	7	7	0	0	212	NA	0	186	212	207.38172043010752	171	7	NA	5	0	154	NA
ENSMUSP00000106809-mafft-cds.fa	192	827	527.4270833333334	192	0	63	0	0	827	NA	93	129	734	581.6356589147287	129	0	NA	1	0	694	NA
ENSMUSP00000122288-mafft-cds.fa	192	160	110.0	158	13	62	0	0	160	NA	0	130	160	131.7076923076923	114	7	NA	6	0	130	NA
ENSMUSP00000153308-mafft-cds.fa	193	461	386.51295336787564	193	0	13	0	0	433	NA	42	180	419	386.40555555555557	180	0	NA	2	0	289	NA
ENSMUSP00000030915-mafft-cds.fa	192	466	305.421875	190	1	67	0	1	466	NA	15	125	451	351.328	123	1	NA	0	1	451	NA
ENSMUSP00000120759-mafft-cds.fa	192	210	145.39583333333334	180	5	63	0	0	210	NA	0	129	210	171.06976744186048	123	3	NA	6	0	171	NA
ENSMUSP00000048239-mafft-cds.fa	192	281	205.30729166666666	185	3	61	0	9	281	NA	30	131	251	229.24427480916032	124	3	NA	3	4	213	NA
ENSMUSP00000145942-mafft-cds.fa	144	162	153.58333333333334	118	12	3	0	5	162	NA	6	141	156	153.56028368794327	115	12	NA	26	4	46	NA
ENSMUSP00000027974-mafft-cds.fa	193	692	417.83937823834196	193	0	88	0	1	692	NA	56	105	636	472.6095238095238	105	0	NA	7	1	520	NA
ENSMUSP00000105561-mafft-cds.fa	193	258	243.93264248704662	186	3	3	0	0	232	NA	0	190	258	245.99473684210525	183	3	NA	1	0	154	NA
ENSMUSP00000043138-mafft-cds.fa	194	1064	930.9329896907217	194	0	1	1	5	847	NA	62	193	1002	928.8911917098445	193	0	NA	21	5	731	NA
ENSMUSP00000123990-mafft-cds.fa	192	252	186.43229166666666	190	1	35	0	1	252	NA	13	157	239	198.5796178343949	157	0	NA	0	1	239	NA
ENSMUSP00000035154-mafft-cds.fa	192	160	143.18229166666666	178	4	8	0	14	160	NA	8	184	152	142.58152173913044	170	4	NA	0	14	105	NA
ENSMUSP00000053175-mafft-cds.fa	193	359	330.64248704663214	193	0	9	0	1	359	NA	0	184	359	337.6032608695652	184	0	NA	0	1	236	NA
ENSMUSP00000078469-mafft-cds.fa	194	964	802.4948453608248	194	0	8	8	1	854	NA	112	186	852	790.5430107526881	186	0	NA	8	1	647	NA
ENSMUSP00000021056-mafft-cds.fa	194	1920	1575.1082474226805	194	0	2	0	0	1858	NA	210	192	1710	1526.828125	192	0	NA	5	0	1636	NA
ENSMUSP00000034854-mafft-cds.fa	194	482	428.5257731958763	194	0	7	0	0	482	NA	22	187	460	433.5401069518717	187	0	NA	7	0	384	NA
ENSMUSP00000099468-mafft-cds.fa	194	1201	1085.0360824742268	192	1	4	0	0	1023	NA	22	190	1179	1090.6421052631579	188	1	NA	35	0	843	NA
ENSMUSP00000099668-mafft-cds.fa	194	1093	830.5051546391752	192	1	17	0	0	1093	NA	153	177	940	823.2372881355932	175	1	NA	0	0	940	NA
ENSMUSP00000062037-mafft-cds.fa	193	289	224.87564766839378	191	1	22	1	0	247	NA	29	171	260	229.68421052631578	169	1	NA	2	0	165	NA
ENSMUSP00000028179-mafft-cds.fa	194	294	192.55154639175257	194	0	62	0	4	294	NA	51	132	243	212.40151515151516	130	1	NA	0	3	215	NA
ENSMUSP00000127662-mafft-cds.fa	193	304	264.1658031088083	191	1	23	0	0	304	NA	0	170	304	279.1941176470588	168	1	NA	0	0	304	NA
ENSMUSP00000041173-mafft-cds.fa	193	788	578.2124352331606	193	0	29	0	0	763	NA	108	164	680	594.5426829268292	164	0	NA	2	0	559	NA
ENSMUSP00000129515-mafft-cds.fa	116	140	103.83620689655173	107	3	21	0	2	140	NA	27	95	113	110.28421052631579	95	0	NA	8	0	23	NA
ENSMUSP00000075658-mafft-cds.fa	194	807	563.8505154639175	194	0	40	0	2	807	NA	112	154	695	580.512987012987	154	0	NA	9	2	661	NA
ENSMUSP00000002735-mafft-cds.fa	190	273	235.66842105263157	188	1	11	0	0	273	NA	0	179	273	243.31284916201116	177	1	NA	0	0	252	NA
ENSMUSP00000147560-mafft-cds.fa	194	488	400.78350515463916	194	0	15	0	0	488	NA	8	179	480	413.12849162011173	179	0	NA	0	0	436	NA
ENSMUSP00000027637-mafft-cds.fa	149	98	51.51006711409396	101	17	117	0	20	96	NA	0	32	98	82.90625	26	3	NA	25	8	27	NA
ENSMUSP00000154340-mafft-cds.fa	190	92	87.32631578947368	169	9	0	0	0	21	NA	4	190	88	85.30526315789474	168	8	NA	0	0	19	NA
ENSMUSP00000002737-mafft-cds.fa	193	220	190.26943005181346	180	5	2	6	0	121	NA	0	191	220	191.22513089005236	178	5	NA	6	0	93	NA
ENSMUSP00000024104-mafft-cds.fa	193	449	378.01554404145077	193	0	15	2	9	411	NA	37	178	412	376.59550561797755	178	0	NA	2	9	279	NA
ENSMUSP00000024880-mafft-cds.fa	193	641	456.2953367875648	193	0	23	0	1	589	NA	165	170	476	431.6941176470588	170	0	NA	7	0	290	NA
ENSMUSP00000109234-mafft-cds.fa	194	624	329.8298969072165	194	0	154	0	0	571	NA	0	40	624	402.05	40	0	NA	61	0	320	NA
ENSMUSP00000135064-mafft-cds.fa	16	30	29.6875	10	2	0	17	25	1	NA	0	16	30	29.6875	10	2	NA	17	25	1	NA
ENSMUSP00000002740-mafft-cds.fa	189	156	147.84656084656083	164	12	5	0	0	156	NA	0	184	156	150.03804347826087	159	12	NA	0	0	110	NA
ENSMUSP00000022623-mafft-cds.fa	193	524	428.10362694300517	193	0	31	0	0	461	NA	21	162	503	450.320987654321	162	0	NA	10	0	325	NA
ENSMUSP00000091895-mafft-cds.fa	191	412	339.9109947643979	191	0	24	0	3	412	NA	8	167	404	359.45508982035926	167	0	NA	0	3	344	NA
ENSMUSP00000101644-mafft-cds.fa	193	417	338.7046632124352	188	2	12	1	1	388	NA	52	181	365	339.11049723756906	176	2	NA	1	1	270	NA
ENSMUSP00000033602-mafft-cds.fa	193	301	248.56476683937825	184	3	7	3	0	268	NA	53	186	248	228.78494623655914	171	5	NA	11	0	139	NA
ENSMUSP00000086615-mafft-cds.fa	194	1204	383.159793814433	194	0	194	0	74	1176	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSP00000023630-mafft-cds.fa	191	289	175.06806282722513	185	2	95	0	6	289	NA	0	96	289	230.61458333333334	96	0	NA	2	6	242	NA
ENSMUSP00000022511-mafft-cds.fa	194	1425	1101.1855670103093	194	0	4	22	2	1315	NA	336	190	1089	1026.8578947368421	190	0	NA	27	2	896	NA
ENSMUSP00000100617-mafft-cds.fa	149	481	344.16107382550337	147	1	67	8	0	376	NA	35	82	446	402.4268292682927	82	0	NA	23	0	283	NA
ENSMUSP00000049663-mafft-cds.fa	194	557	470.52061855670104	194	0	8	1	1	488	NA	26	186	531	473.1774193548387	186	0	NA	3	1	449	NA
ENSMUSP00000052989-mafft-cds.fa	188	501	472.2925531914894	188	0	9	0	1	475	NA	0	179	501	483.01675977653633	179	0	NA	4	1	311	NA
ENSMUSP00000037890-mafft-cds.fa	193	502	314.4507772020725	193	0	73	0	11	502	NA	79	120	423	363.10833333333335	120	0	NA	2	10	353	NA
ENSMUSP00000074581-mafft-cds.fa	191	337	323.05759162303667	189	1	4	7	0	258	NA	0	187	337	325.88235294117646	185	1	NA	9	0	214	NA
ENSMUSP00000130176-mafft-cds.fa	194	380	328.3917525773196	192	1	8	11	0	348	NA	0	186	380	335.3333333333333	184	1	NA	11	0	348	NA
ENSMUSP00000047325-mafft-cds.fa	193	957	811.4455958549223	193	0	1	11	0	823	NA	112	192	845	789.6822916666666	192	0	NA	11	0	711	NA
ENSMUSP00000006565-mafft-cds.fa	193	516	458.33678756476684	193	0	4	0	16	487	NA	18	189	498	456.010582010582	189	0	NA	2	14	363	NA
ENSMUSP00000150251-mafft-cds.fa	10	326	194.2	10	0	8	6	0	222	NA	0	2	326	259.0	2	0	NA	49	0	5	NA
ENSMUSP00000076224-mafft-cds.fa	193	757	703.0310880829015	193	0	2	25	0	572	NA	0	191	757	706.4973821989529	191	0	NA	25	0	508	NA
ENSMUSP00000109951-mafft-cds.fa	194	876	842.4536082474227	194	0	2	24	0	673	NA	0	192	876	847.8541666666666	192	0	NA	28	0	673	NA
ENSMUSP00000017348-mafft-cds.fa	194	411	386.88659793814435	194	0	5	2	1	298	NA	0	189	411	391.74074074074076	189	0	NA	2	1	298	NA
ENSMUSP00000121046-mafft-cds.fa	193	418	374.2849740932642	193	0	0	3	0	319	NA	23	193	395	372.59067357512953	193	0	NA	3	0	296	NA
ENSMUSP00000149472-mafft-cds.fa	12	318	201.75	12	0	7	3	0	161	NA	0	5	318	241.0	5	0	NA	6	0	128	NA
ENSMUSP00000134177-mafft-cds.fa	3	133	76.66666666666667	3	0	2	0	0	36	NA	0	1	133	133.0	1	0	NA	133	0	0	NA
ENSMUSP00000031246-mafft-cds.fa	193	352	249.0777202072539	191	1	35	0	1	352	NA	101	158	251	238.08860759493672	156	1	NA	3	1	142	NA
ENSMUSP00000080443-mafft-cds.fa	185	305	288.3891891891892	185	0	6	2	1	260	NA	0	179	305	292.63128491620114	179	0	NA	6	1	211	NA
ENSMUSP00000007814-mafft-cds.fa	194	706	574.5721649484536	194	0	3	2	3	646	NA	118	191	588	563.3507853403141	191	0	NA	6	3	358	NA
ENSMUSP00000030289-mafft-cds.fa	194	795	707.3453608247422	194	0	6	8	6	721	NA	21	188	774	708.2127659574468	188	0	NA	10	6	629	NA
ENSMUSP00000049705-mafft-cds.fa	193	1255	988.4818652849741	193	0	33	0	6	1255	NA	63	160	1192	1076.5125	160	0	NA	13	2	1039	NA
ENSMUSP00000006557-mafft-cds.fa	194	263	240.79896907216494	176	8	2	10	0	146	NA	21	192	242	239.98958333333334	172	9	NA	22	0	12	NA
ENSMUSP00000053869-mafft-cds.fa	136	851	719.9264705882352	134	1	27	0	0	851	NA	22	109	829	798.743119266055	107	1	NA	47	0	395	NA
ENSMUSP00000157119-mafft-cds.fa	184	92	25.28804347826087	75	16	183	1	0	69	NA	0	1	92	92.0	1	0	NA	92	0	0	NA
ENSMUSP00000097422-mafft-cds.fa	5	326	211.0	5	0	4	21	0	143	NA	0	1	326	326.0	1	0	NA	326	0	0	NA
ENSMUSP00000072724-mafft-cds.fa	191	757	654.9057591623036	191	0	17	0	1	757	NA	5	174	752	692.1609195402299	174	0	NA	0	0	731	NA
ENSMUSP00000150712-mafft-cds.fa	17	313	208.2941176470588	17	0	6	2	1	183	NA	50	11	263	220.0909090909091	11	0	NA	4	1	91	NA
ENSMUSP00000125836-mafft-cds.fa	193	645	481.35751295336786	193	0	21	0	1	645	NA	101	172	544	474.23837209302326	172	0	NA	3	1	490	NA
ENSMUSP00000031287-mafft-cds.fa	193	387	319.57512953367876	193	0	43	0	1	387	NA	34	150	353	345.47333333333336	150	0	NA	9	1	223	NA
ENSMUSP00000045608-mafft-cds.fa	192	179	172.67708333333334	179	6	4	0	0	142	NA	4	188	175	172.49468085106383	174	6	NA	13	0	87	NA
ENSMUSP00000105497-mafft-cds.fa	193	879	735.0259067357513	193	0	4	0	0	878	NA	34	189	845	731.4074074074074	189	0	NA	0	0	843	NA
ENSMUSP00000020490-mafft-cds.fa	193	341	243.9015544041451	191	1	45	0	0	341	NA	43	148	298	263.9189189189189	146	1	NA	0	0	262	NA
ENSMUSP00000149209-mafft-cds.fa	8	313	229.5	8	0	2	4	0	123	NA	19	6	294	244.16666666666666	6	0	NA	21	0	79	NA
ENSMUSP00000154299-mafft-cds.fa	192	105	98.23958333333333	156	13	5	0	1	105	NA	0	187	105	99.6524064171123	151	13	NA	2	1	60	NA
ENSMUSP00000156500-mafft-cds.fa	194	582	544.2731958762887	192	1	2	3	10	388	NA	18	192	564	545.6458333333334	190	1	NA	4	10	359	NA
ENSMUSP00000013845-mafft-cds.fa	193	205	166.19689119170985	193	0	11	0	16	205	NA	21	182	184	169.35714285714286	182	0	NA	0	16	184	NA
ENSMUSP00000034749-mafft-cds.fa	193	363	280.37823834196894	191	1	21	0	0	363	NA	53	172	310	279.0232558139535	170	1	NA	0	0	310	NA
ENSMUSP00000104550-mafft-cds.fa	192	269	199.296875	190	1	23	0	0	269	NA	54	169	215	202.1715976331361	167	1	NA	2	0	174	NA
ENSMUSP00000018556-mafft-cds.fa	194	1044	937.5051546391752	194	0	1	9	1	868	NA	31	193	1013	936.7305699481865	193	0	NA	15	1	794	NA
ENSMUSP00000027966-mafft-cds.fa	193	329	284.39896373056996	193	0	2	1	0	266	NA	17	191	312	280.3717277486911	191	0	NA	1	0	249	NA
ENSMUSP00000098288-mafft-cds.fa	194	479	460.08762886597935	194	0	1	0	6	266	NA	0	193	479	462.04145077720204	193	0	NA	15	6	229	NA
ENSMUSP00000034793-mafft-cds.fa	193	418	294.5284974093264	193	0	34	7	1	267	NA	102	159	316	282.7169811320755	159	0	NA	14	1	146	NA
ENSMUSP00000099881-mafft-cds.fa	194	216	207.63917525773195	182	6	3	0	0	175	NA	0	191	216	209.5026178010471	179	6	NA	2	0	153	NA
ENSMUSP00000000304-mafft-cds.fa	193	197	142.60103626943004	190	1	47	0	0	197	NA	24	146	173	157.03424657534248	141	2	NA	0	0	171	NA
ENSMUSP00000077606-mafft-cds.fa	194	656	442.71649484536084	194	0	42	0	0	621	NA	84	152	572	454.85526315789474	152	0	NA	2	0	504	NA
ENSMUSP00000128271-mafft-cds.fa	194	375	360.0927835051546	183	5	1	12	0	201	NA	0	193	375	361.2020725388601	182	5	NA	14	0	121	NA
ENSMUSP00000152473-mafft-cds.fa	193	519	477.8756476683938	191	1	1	0	1	460	NA	41	192	478	462.0052083333333	190	1	NA	3	1	382	NA
ENSMUSP00000082952-mafft-cds.fa	193	425	228.3782383419689	193	0	129	0	0	425	NA	0	64	425	291.359375	64	0	NA	47	0	399	NA
ENSMUSP00000130407-mafft-cds.fa	171	153	54.058479532163744	122	15	162	0	0	153	NA	0	9	153	112.22222222222223	9	0	NA	47	0	46	NA
ENSMUSP00000142807-mafft-cds.fa	193	467	397.86528497409324	193	0	8	0	0	467	NA	6	185	461	404.6216216216216	185	0	NA	4	0	390	NA
ENSMUSP00000102240-mafft-cds.fa	193	315	249.09326424870466	189	2	19	0	0	315	NA	26	174	289	251.3793103448276	170	2	NA	0	0	272	NA
ENSMUSP00000157208-mafft-cds.fa	193	359	293.75129533678756	191	1	13	0	1	359	NA	57	180	302	283.25555555555553	176	2	NA	5	0	190	NA
ENSMUSP00000110859-mafft-cds.fa	193	876	632.1502590673575	193	0	9	0	0	850	NA	168	184	708	595.2717391304348	184	0	NA	0	0	683	NA
ENSMUSP00000030436-mafft-cds.fa	189	145	135.24867724867724	171	6	3	1	2	91	NA	4	186	141	134.11827956989248	168	6	NA	1	2	81	NA
ENSMUSP00000043691-mafft-cds.fa	193	1607	742.5233160621761	193	0	192	0	1	1606	NA	0	1	1607	1318.0	1	0	NA	1607	0	0	NA
ENSMUSP00000017365-mafft-cds.fa	194	536	459.94329896907215	191	1	9	0	1	536	NA	29	185	507	468.1675675675676	182	1	NA	0	0	468	NA
ENSMUSP00000120830-mafft-cds.fa	194	782	555.7371134020618	194	0	37	0	0	782	NA	37	157	745	592.1847133757962	157	0	NA	0	0	745	NA
ENSMUSP00000037356-mafft-cds.fa	193	529	478.32124352331607	193	0	3	0	1	529	NA	13	190	516	475.38421052631577	190	0	NA	0	1	463	NA
ENSMUSP00000027802-mafft-cds.fa	193	321	278.9896373056995	193	0	7	0	1	321	NA	5	186	316	282.98387096774195	186	0	NA	0	1	316	NA
ENSMUSP00000108326-mafft-cds.fa	193	380	345.0362694300518	193	0	3	0	1	380	NA	7	190	373	346.31052631578945	190	0	NA	0	1	347	NA
ENSMUSP00000110593-mafft-cds.fa	194	1402	1296.9226804123712	194	0	5	1	0	1298	NA	0	189	1402	1317.3386243386244	189	0	NA	14	0	1011	NA
ENSMUSP00000117583-mafft-cds.fa	186	58	49.236559139784944	144	12	5	0	1	58	NA	0	181	58	49.86187845303867	139	12	NA	0	0	23	NA
ENSMUSP00000156847-mafft-cds.fa	192	131	124.77604166666667	177	4	1	0	1	60	NA	4	191	127	123.56544502617801	173	4	NA	0	1	47	NA
ENSMUSP00000078540-mafft-cds.fa	194	1064	838.5979381443299	194	0	21	0	2	1064	NA	94	173	970	852.1445086705203	173	0	NA	4	2	835	NA
ENSMUSP00000092242-mafft-cds.fa	193	254	209.0259067357513	193	0	7	0	4	193	NA	21	186	233	210.32258064516128	186	0	NA	6	4	167	NA
ENSMUSP00000084838-mafft-cds.fa	192	245	185.02083333333334	188	2	37	0	0	245	NA	7	155	238	198.78709677419354	151	2	NA	8	0	165	NA
ENSMUSP00000106410-mafft-cds.fa	194	887	768.5309278350516	194	0	9	0	15	786	NA	32	185	855	778.5243243243243	185	0	NA	24	14	683	NA
ENSMUSP00000133216-mafft-cds.fa	179	863	809.4860335195531	179	0	3	1	0	676	NA	0	176	863	815.2215909090909	176	0	NA	17	0	525	NA
ENSMUSP00000037257-mafft-cds.fa	193	287	121.81865284974093	175	5	145	0	0	278	NA	0	48	287	207.5	48	0	NA	46	0	131	NA
ENSMUSP00000136467-mafft-cds.fa	193	493	345.6943005181347	193	0	49	0	0	493	NA	34	144	459	376.71527777777777	144	0	NA	1	0	459	NA
ENSMUSP00000064084-mafft-cds.fa	194	1056	848.979381443299	194	0	14	0	10	1038	NA	95	180	961	845.7388888888889	180	0	NA	0	10	825	NA
ENSMUSP00000037238-mafft-cds.fa	193	403	291.04145077720204	191	1	53	0	1	403	NA	43	140	360	319.7785714285714	136	2	NA	4	1	281	NA
ENSMUSP00000113527-mafft-cds.fa	193	698	634.740932642487	193	0	5	0	0	698	NA	9	188	689	639.25	188	0	NA	0	0	689	NA
ENSMUSP00000013559-mafft-cds.fa	194	601	386.4020618556701	194	0	57	0	11	601	NA	114	137	487	406.036496350365	137	0	NA	0	5	433	NA
ENSMUSP00000128391-mafft-cds.fa	193	520	435.2642487046632	193	0	17	0	0	520	NA	12	176	508	448.0113636363636	176	0	NA	4	0	423	NA
ENSMUSP00000034594-mafft-cds.fa	190	610	410.94736842105266	190	0	51	0	0	610	NA	127	139	483	423.1438848920863	139	0	NA	6	0	347	NA
ENSMUSP00000146101-mafft-cds.fa	194	956	723.9742268041238	194	0	19	0	1	901	NA	79	175	877	738.9142857142857	175	0	NA	4	1	761	NA
ENSMUSP00000156005-mafft-cds.fa	193	147	119.89119170984456	163	11	36	0	0	147	NA	0	157	147	132.31210191082803	135	9	NA	8	0	113	NA
ENSMUSP00000113499-mafft-cds.fa	193	471	385.53367875647666	193	0	18	0	0	471	NA	69	175	402	374.1714285714286	175	0	NA	0	0	350	NA
ENSMUSP00000107233-mafft-cds.fa	193	1166	841.259067357513	193	0	28	0	0	1102	NA	176	165	990	847.9272727272727	165	0	NA	13	0	796	NA
ENSMUSP00000068971-mafft-cds.fa	193	451	327.2279792746114	193	0	17	0	0	451	NA	153	176	298	294.0625	172	2	NA	7	0	192	NA
ENSMUSP00000094882-mafft-cds.fa	193	2299	1539.8756476683939	193	0	39	0	0	2299	NA	441	154	1858	1558.1363636363637	154	0	NA	16	0	1649	NA
ENSMUSP00000118125-mafft-cds.fa	193	303	191.8341968911917	191	1	73	0	0	273	NA	59	120	244	219.975	118	1	NA	0	0	156	NA
ENSMUSP00000158711-mafft-cds.fa	176	464	83.86363636363636	139	14	175	0	0	464	NA	0	1	464	441.0	1	0	NA	464	0	0	NA
ENSMUSP00000102923-mafft-cds.fa	190	214	181.7	178	6	5	0	1	182	NA	18	185	196	183.07027027027027	173	6	NA	0	1	164	NA
ENSMUSP00000088057-mafft-cds.fa	194	238	192.02061855670104	190	1	9	2	56	202	NA	10	185	228	193.02162162162162	181	1	NA	3	56	192	NA
ENSMUSP00000039452-mafft-cds.fa	194	4047	1338.2164948453608	194	0	194	0	1	4002	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSP00000065877-mafft-cds.fa	193	449	354.61139896373055	193	0	27	0	0	449	NA	53	166	396	373.6024096385542	166	0	NA	1	0	266	NA
