# CDS alignment filter
# PYTHON VERSION: 3.8.8
# Script call:    06_aln_filter.py -i /mnt/beegfs/gt156213e/murinae-seq/03-Alignments/exonerate-tests-rat/f200/mafft//nt/ -f 200 -s 20 -o /mnt/beegfs/gt156213e/murinae-seq/03-Alignments/exonerate-tests-rat/f200/mafft-trimmed
# Runtime:        05/07/2021 16:34:19
# ----------------
# IO OPTIONS
# Input CDS directory:    /mnt/beegfs/gt156213e/murinae-seq/03-Alignments/exonerate-tests-rat/f200/mafft/nt
# Sequence gappiness threshold:20
# Codon site gappiness threshold:50
# Output directory:       /mnt/beegfs/gt156213e/murinae-seq/03-Alignments/exonerate-tests-rat/f200/mafft-trimmed-f200-seq20-site50
# Log file:               /mnt/beegfs/gt156213e/murinae-seq/03-Alignments/exonerate-tests-rat/f200/mafft-trimmed-f200-seq20-site50/aln-stats-f200-seq20-site50.tab
# ----------------
# 05.07.2021 | 16:34:19 Beginning filter.
align	pre num seqs	pre codon aln length	pre avg nongap length	pre uniq seqs	pre ident seqs	pre gappy seqs	pre invariant sites	pre stop codons	pre percent sites with gap	pre gappy sites	sites filtered	post num seqs	post codon aln length	post avg nongap length	post uniq seqs	post ident seqs	post gappy seqs	post invariant sites	post stop codons	post percent sites with gap	post gappy sites
ENSMUSP00000027517-mafft-cds.fa	188	351	329.77127659574467	184	2	11	0	0	300	299	0	177	351	334.12994350282486	173	2	0	3	0	247	246
ENSMUSP00000027521-mafft-cds.fa	188	539	522.8882978723404	186	1	6	5	0	360	360	0	182	539	526.6153846153846	180	1	0	7	0	331	331
ENSMUSP00000027532-mafft-cds.fa	188	133	130.45744680851064	175	5	5	0	0	133	132	0	183	133	131.85792349726776	170	5	0	10	0	1	0
ENSMUSP00000027533-mafft-cds.fa	185	258	211.0162162162162	185	0	60	0	0	247	246	0	125	258	248.096	125	0	0	15	0	51	50
ENSMUSP00000027559-mafft-cds.fa	185	255	219.54054054054055	185	0	38	2	0	190	174	22	147	233	227.7074829931973	147	0	0	4	0	32	30
ENSMUSP00000027564-mafft-cds.fa	188	138	137.2659574468085	169	6	1	4	0	19	19	0	187	138	137.79144385026737	168	6	0	12	0	17	17
ENSMUSP00000027580-mafft-cds.fa	188	210	202.97340425531914	174	6	6	13	0	87	87	0	182	210	204.56593406593407	168	6	0	21	0	86	86
ENSMUSP00000027585-mafft-cds.fa	188	39	39.0	58	20	0	10	0	0	0	0	188	39	39.0	58	20	0	10	0	0	0
ENSMUSP00000027601-mafft-cds.fa	187	83	82.47058823529412	121	23	3	6	0	39	39	0	184	83	83.0	118	23	0	8	0	0	0
ENSMUSP00000027602-mafft-cds.fa	188	146	143.4468085106383	156	11	6	0	1	87	86	0	182	146	144.92307692307693	150	11	0	18	1	6	5
ENSMUSP00000027603-mafft-cds.fa	151	94	65.35761589403974	114	11	95	0	0	94	94	0	56	94	93.32142857142857	52	2	0	12	0	5	5
ENSMUSP00000027615-mafft-cds.fa	187	188	183.58823529411765	183	2	4	3	3	66	63	4	183	184	182.86885245901638	179	2	0	7	3	5	4
ENSMUSP00000027623-mafft-cds.fa	183	31	31.0	42	18	0	6	0	0	0	0	183	31	31.0	42	18	0	6	0	0	0
ENSMUSP00000027629-mafft-cds.fa	187	68	62.49197860962567	117	17	28	0	0	32	32	0	159	68	67.09433962264151	108	14	0	4	0	12	12
ENSMUSP00000027655-mafft-cds.fa	188	363	325.68617021276594	188	0	45	0	1	363	355	8	143	355	348.4895104895105	143	0	0	21	0	70	66
ENSMUSP00000027667-mafft-cds.fa	188	351	346.86170212765956	184	2	0	12	0	170	169	0	188	351	346.86170212765956	184	2	0	12	0	170	169
ENSMUSP00000027682-mafft-cds.fa	187	211	143.4385026737968	176	4	94	0	0	189	188	0	93	211	209.21505376344086	90	1	0	24	0	31	30
ENSMUSP00000027684-mafft-cds.fa	188	127	109.80851063829788	155	14	55	0	0	127	127	0	133	127	121.13533834586467	108	11	0	13	0	47	47
ENSMUSP00000027687-mafft-cds.fa	188	84	77.59574468085107	164	10	14	0	0	84	81	0	174	84	80.69540229885058	152	9	0	3	0	19	16
ENSMUSP00000027688-mafft-cds.fa	187	100	98.70053475935829	141	14	1	6	0	18	17	0	186	100	98.81182795698925	140	14	0	6	0	3	2
ENSMUSP00000027696-mafft-cds.fa	188	364	348.04787234042556	185	1	8	1	10	298	293	4	180	360	351.35	177	1	0	3	9	151	148
ENSMUSP00000027697-mafft-cds.fa	188	180	133.16489361702128	172	7	110	0	0	180	161	0	78	180	161.2051282051282	72	3	0	48	0	19	0
ENSMUSP00000027726-mafft-cds.fa	187	93	89.45989304812834	150	16	16	0	0	93	93	0	171	93	92.78947368421052	134	16	0	5	0	9	9
ENSMUSP00000027727-mafft-cds.fa	187	244	202.8235294117647	178	4	71	0	1	244	244	0	116	244	229.23275862068965	107	4	0	1	0	170	170
ENSMUSP00000027740-mafft-cds.fa	188	109	95.87765957446808	161	11	77	0	0	109	108	0	111	109	107.88288288288288	97	5	0	23	0	3	2
ENSMUSP00000027741-mafft-cds.fa	188	193	190.3031914893617	163	12	4	0	0	106	105	0	184	193	191.72826086956522	159	12	0	18	0	11	10
ENSMUSP00000027748-mafft-cds.fa	188	75	63.90425531914894	149	12	92	0	0	71	71	0	96	75	74.92708333333333	83	3	0	12	0	1	1
ENSMUSP00000027752-mafft-cds.fa	188	445	436.72872340425533	188	0	5	0	0	374	374	0	183	445	439.79234972677597	183	0	0	6	0	244	244
ENSMUSP00000027766-mafft-cds.fa	188	163	159.8244680851064	162	10	8	3	0	79	79	0	180	163	162.18333333333334	154	10	0	11	0	22	22
ENSMUSP00000027768-mafft-cds.fa	188	716	697.5212765957447	186	1	3	5	1	573	569	0	185	716	700.7513513513513	183	1	0	5	1	545	541
ENSMUSP00000027769-mafft-cds.fa	188	134	128.94148936170214	159	13	8	3	2	82	79	0	180	134	130.74444444444444	153	12	0	7	2	16	13
ENSMUSP00000027775-mafft-cds.fa	181	24	24.0	75	24	0	2	0	0	0	0	181	24	24.0	75	24	0	2	0	0	0
ENSMUSP00000027777-mafft-cds.fa	188	300	293.2340425531915	186	1	4	0	0	228	228	0	184	300	294.9728260869565	182	1	0	5	0	133	133
ENSMUSP00000027780-mafft-cds.fa	188	140	138.2127659574468	145	14	5	0	0	140	140	0	183	140	139.94535519125682	140	14	0	22	0	0	0
ENSMUSP00000027781-mafft-cds.fa	186	104	98.14516129032258	158	13	22	0	1	104	102	0	164	104	101.92073170731707	136	13	0	8	1	7	5
ENSMUSP00000027797-mafft-cds.fa	188	299	269.86170212765956	183	2	8	0	0	249	226	25	180	274	269.1166666666667	175	2	0	7	0	79	77
ENSMUSP00000027800-mafft-cds.fa	188	199	171.25531914893617	188	0	35	2	0	139	138	0	153	199	179.92156862745097	153	0	0	7	0	96	95
ENSMUSP00000027802-mafft-cds.fa	188	219	207.75	183	2	17	0	1	219	219	0	171	219	214.52631578947367	166	2	0	0	1	123	123
ENSMUSP00000027809-mafft-cds.fa	188	281	260.031914893617	186	1	27	0	3	281	277	6	161	275	270.54037267080747	159	1	0	14	3	78	78
ENSMUSP00000027810-mafft-cds.fa	188	120	117.84042553191489	175	6	6	0	4	120	120	0	182	120	119.74725274725274	169	6	0	1	4	16	16
ENSMUSP00000027812-mafft-cds.fa	188	221	193.39361702127658	182	3	26	1	0	188	172	18	162	203	198.679012345679	155	3	0	20	0	40	40
ENSMUSP00000027817-mafft-cds.fa	188	305	277.65425531914894	186	1	19	0	0	304	287	19	169	286	281.97633136094674	167	1	0	6	0	126	126
ENSMUSP00000027830-mafft-cds.fa	188	90	89.84042553191489	171	7	1	1	1	2	2	0	187	90	89.97860962566845	170	7	0	1	1	1	1
ENSMUSP00000027843-mafft-cds.fa	188	117	115.0372340425532	178	5	6	0	0	117	117	0	182	117	116.97252747252747	172	5	0	2	0	1	1
ENSMUSP00000027846-mafft-cds.fa	188	53	51.920212765957444	75	15	8	0	0	53	53	0	180	53	52.99444444444445	67	15	0	7	0	0	0
ENSMUSP00000027852-mafft-cds.fa	188	447	437.31382978723406	186	1	7	7	0	279	279	0	181	447	442.292817679558	179	1	0	12	0	219	219
ENSMUSP00000027853-mafft-cds.fa	188	36	35.962765957446805	45	17	0	6	0	1	1	0	188	36	35.962765957446805	45	17	0	6	0	1	1
ENSMUSP00000027856-mafft-cds.fa	188	426	368.3829787234043	182	3	17	21	0	350	349	76	171	350	348.1812865497076	163	4	0	50	0	80	80
ENSMUSP00000027861-mafft-cds.fa	184	102	70.79891304347827	125	15	86	1	0	70	70	0	98	102	100.94897959183673	80	8	0	14	0	2	2
ENSMUSP00000027866-mafft-cds.fa	188	228	213.62234042553192	183	2	8	0	8	207	197	9	180	219	214.62777777777777	175	2	0	1	8	57	54
ENSMUSP00000027867-mafft-cds.fa	186	322	305.68279569892474	182	2	17	7	6	158	152	4	169	318	311.7455621301775	165	2	0	18	1	72	68
ENSMUSP00000027876-mafft-cds.fa	188	284	247.9255319148936	186	1	94	0	0	256	253	0	94	284	279.6063829787234	92	1	0	25	0	41	38
ENSMUSP00000027885-mafft-cds.fa	188	490	470.76063829787233	188	0	9	2	1	432	430	0	179	490	476.69832402234636	179	0	0	3	1	352	350
ENSMUSP00000027888-mafft-cds.fa	188	997	937.7872340425532	188	0	18	29	0	669	659	13	170	984	963.3823529411765	170	0	0	91	0	404	401
ENSMUSP00000027916-mafft-cds.fa	187	66	65.81283422459893	133	21	0	1	1	11	11	0	187	66	65.81283422459893	133	21	0	1	1	11	11
ENSMUSP00000027921-mafft-cds.fa	188	121	117.49468085106383	176	5	13	0	0	121	121	0	175	121	120.89714285714285	165	4	0	4	0	4	4
ENSMUSP00000027929-mafft-cds.fa	188	257	225.2340425531915	180	4	15	32	0	178	160	20	173	237	227.8150289017341	165	4	0	38	0	70	70
ENSMUSP00000027931-mafft-cds.fa	185	152	149.23783783783784	158	11	6	0	1	107	107	0	179	152	151.37430167597765	152	11	0	3	1	26	26
ENSMUSP00000027940-mafft-cds.fa	188	151	148.2712765957447	173	6	9	0	0	151	151	0	179	151	150.84357541899442	164	6	0	12	0	4	4
ENSMUSP00000027947-mafft-cds.fa	188	332	322.6489361702128	188	0	9	0	0	332	331	0	179	332	328.0893854748603	179	0	0	7	0	140	139
