# CDS alignment filter
# PYTHON VERSION: 3.8.8
# Script call:    06_aln_filter.py -i ../03-Alignments/exonerate-filter-tests/seq-f175/mafft-nt/ -g 40 -o ../03-Alignments/exonerate-filter-tests/seq-f175/filter
# Runtime:        03/21/2021 10:38:32
# ----------------
# IO OPTIONS
# Input CDS directory:    /mnt/beegfs/gt156213e/murinae-seq/03-Alignments/exonerate-filter-tests/seq-f175/mafft-nt
# Sequence gappiness threshold:40
# Codon site gappiness threshold:50
# Output directory:       /mnt/beegfs/gt156213e/murinae-seq/03-Alignments/exonerate-filter-tests/seq-f175/filter-seq40-site50
# Log file:               /mnt/beegfs/gt156213e/murinae-seq/03-Alignments/exonerate-filter-tests/seq-f175/filter-seq40-site50/aln-stats.tab
# ----------------
# 03.21.2021 | 10:38:32 Beginning filter.
align	pre num seqs	pre codon aln length	pre avg nongap length	pre uniq seqs	pre ident seqs	pre gappy seqs	pre invariant sites	pre stop codons	pre percent sites with gap	pre gappy sites	sites filtered	post num seqs	post codon aln length	post avg nongap length	post uniq seqs	post ident seqs	post gappy seqs	post invariant sites	post stop codons	post percent sites with gap	post gappy sites
ENSMUSP00000145942-mafft-cds.fa	137	41	40.97080291970803	40	18	0	5	5	1	NA	0	137	41	40.97080291970803	40	18	NA	5	5	1	NA
ENSMUSP00000027974-mafft-cds.fa	193	403	319.48704663212436	193	0	18	0	1	403	NA	54	175	349	312.6514285714286	175	0	NA	0	0	349	NA
ENSMUSP00000105561-mafft-cds.fa	193	258	243.93264248704662	186	3	3	0	0	232	NA	0	190	258	245.99473684210525	183	3	NA	1	0	154	NA
ENSMUSP00000043138-mafft-cds.fa	194	923	864.3144329896908	194	0	1	1	5	706	NA	12	193	911	864.0259067357513	193	0	NA	21	5	640	NA
ENSMUSP00000123990-mafft-cds.fa	189	111	101.98412698412699	175	7	8	0	0	111	NA	4	181	107	103.23204419889503	167	7	NA	1	0	30	NA
ENSMUSP00000035154-mafft-cds.fa	192	160	143.18229166666666	178	4	8	0	14	160	NA	8	184	152	142.58152173913044	170	4	NA	0	14	105	NA
ENSMUSP00000053175-mafft-cds.fa	193	301	283.1243523316062	189	2	3	0	1	301	NA	0	190	301	285.4736842105263	186	2	NA	0	1	235	NA
ENSMUSP00000078469-mafft-cds.fa	194	714	671.5360824742268	192	1	1	8	1	603	NA	6	193	708	672.0569948186528	191	1	NA	8	1	560	NA
ENSMUSP00000021056-mafft-cds.fa	194	1796	1499.6855670103093	194	0	2	0	0	1734	NA	159	192	1637	1473.734375	192	0	NA	5	0	1546	NA
ENSMUSP00000034854-mafft-cds.fa	194	465	428.4381443298969	194	0	7	0	0	465	NA	4	187	461	434.379679144385	187	0	NA	7	0	385	NA
ENSMUSP00000099468-mafft-cds.fa	194	1201	1085.0360824742268	192	1	4	0	0	1023	NA	22	190	1179	1090.6421052631579	188	1	NA	35	0	843	NA
ENSMUSP00000099668-mafft-cds.fa	194	928	760.6546391752578	192	1	13	0	0	928	NA	80	181	848	757.3977900552486	179	1	NA	0	0	848	NA
ENSMUSP00000062037-mafft-cds.fa	193	139	132.07253886010363	167	10	5	1	0	97	NA	0	188	139	133.78191489361703	162	10	NA	1	0	96	NA
ENSMUSP00000028179-mafft-cds.fa	194	211	176.98453608247422	192	1	28	0	4	211	NA	0	166	211	188.75903614457832	164	1	NA	0	4	211	NA
ENSMUSP00000127662-mafft-cds.fa	192	168	157.15104166666666	190	1	19	0	0	168	NA	0	173	168	165.6184971098266	171	1	NA	9	0	28	NA
ENSMUSP00000041173-mafft-cds.fa	193	529	424.80829015544043	191	1	14	0	0	504	NA	78	179	451	422.659217877095	177	1	NA	1	0	392	NA
ENSMUSP00000075658-mafft-cds.fa	194	471	386.8917525773196	194	0	11	0	2	471	NA	9	183	462	394.55737704918033	183	0	NA	0	2	462	NA
ENSMUSP00000002735-mafft-cds.fa	190	206	186.68947368421053	182	4	8	0	0	206	NA	0	182	206	191.16483516483515	174	4	NA	2	0	182	NA
ENSMUSP00000147560-mafft-cds.fa	194	488	400.78350515463916	194	0	15	0	0	488	NA	8	179	480	413.12849162011173	179	0	NA	0	0	436	NA
ENSMUSP00000154340-mafft-cds.fa	190	92	87.32631578947368	169	9	0	0	0	21	NA	4	190	88	85.30526315789474	168	8	NA	0	0	19	NA
ENSMUSP00000002737-mafft-cds.fa	193	152	150.56476683937825	169	9	0	6	0	53	NA	0	193	152	150.56476683937825	169	9	NA	6	0	53	NA
ENSMUSP00000024104-mafft-cds.fa	193	381	345.0673575129534	193	0	9	2	9	343	NA	11	184	370	349.10869565217394	184	0	NA	2	9	274	NA
ENSMUSP00000024880-mafft-cds.fa	193	443	396.81865284974094	193	0	3	0	1	391	NA	53	190	390	376.43684210526317	190	0	NA	0	1	339	NA
ENSMUSP00000109234-mafft-cds.fa	194	405	297.08247422680415	194	0	15	0	0	352	NA	81	179	324	292.8882681564246	179	0	NA	3	0	274	NA
ENSMUSP00000135064-mafft-cds.fa	16	30	29.6875	10	2	0	17	25	1	NA	0	16	30	29.6875	10	2	NA	17	25	1	NA
ENSMUSP00000002740-mafft-cds.fa	189	156	147.84656084656083	164	12	5	0	0	156	NA	0	184	156	150.03804347826087	159	12	NA	0	0	110	NA
ENSMUSP00000022623-mafft-cds.fa	193	276	270.30051813471505	187	3	2	0	0	214	NA	0	191	276	271.8848167539267	185	3	NA	7	0	183	NA
ENSMUSP00000091895-mafft-cds.fa	191	321	283.1256544502618	189	1	19	0	2	321	NA	8	172	313	293.29651162790697	170	1	NA	0	2	257	NA
ENSMUSP00000101644-mafft-cds.fa	193	368	325.0	188	2	9	1	1	339	NA	29	184	339	324.66847826086956	179	2	NA	1	1	244	NA
ENSMUSP00000033602-mafft-cds.fa	193	194	187.75129533678756	153	14	5	3	0	161	NA	0	188	194	190.2287234042553	148	14	NA	15	0	126	NA
ENSMUSP00000086615-mafft-cds.fa	194	932	379.87113402061857	194	0	194	0	74	890	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSP00000023630-mafft-cds.fa	184	24	24.0	50	20	0	1	0	0	NA	0	184	24	24.0	50	20	NA	1	0	0	NA
ENSMUSP00000022511-mafft-cds.fa	194	1375	1011.7422680412371	194	0	8	22	0	1265	NA	391	186	984	942.1612903225806	186	0	NA	50	0	700	NA
ENSMUSP00000049663-mafft-cds.fa	194	533	459.5103092783505	194	0	6	1	1	464	NA	23	188	510	461.78723404255317	188	0	NA	3	1	428	NA
ENSMUSP00000052989-mafft-cds.fa	188	501	472.2925531914894	188	0	9	0	1	475	NA	0	179	501	483.01675977653633	179	0	NA	4	1	311	NA
ENSMUSP00000037890-mafft-cds.fa	188	80	71.79255319148936	157	10	5	1	4	47	NA	11	183	69	68.6120218579235	150	11	NA	1	4	11	NA
ENSMUSP00000074581-mafft-cds.fa	191	337	323.05759162303667	189	1	4	7	0	258	NA	0	187	337	325.88235294117646	185	1	NA	9	0	214	NA
ENSMUSP00000130176-mafft-cds.fa	194	335	307.5412371134021	185	4	4	11	0	303	NA	0	190	335	311.5315789473684	181	4	NA	11	0	303	NA
ENSMUSP00000047325-mafft-cds.fa	193	779	727.7823834196892	193	0	0	11	0	645	NA	29	193	750	720.5595854922279	193	0	NA	11	0	616	NA
ENSMUSP00000006565-mafft-cds.fa	193	452	412.35751295336786	193	0	3	0	10	423	NA	14	190	438	409.7315789473684	190	0	NA	2	10	303	NA
ENSMUSP00000076224-mafft-cds.fa	193	757	703.0310880829015	193	0	2	25	0	572	NA	0	191	757	706.4973821989529	191	0	NA	25	0	508	NA
ENSMUSP00000109951-mafft-cds.fa	194	821	799.3092783505155	192	1	2	24	0	618	NA	0	192	821	804.2604166666666	190	1	NA	28	0	618	NA
ENSMUSP00000017348-mafft-cds.fa	194	379	361.5103092783505	194	0	4	2	1	266	NA	0	190	379	365.0421052631579	190	0	NA	2	1	266	NA
ENSMUSP00000121046-mafft-cds.fa	193	395	373.3316062176166	193	0	0	3	0	297	NA	0	193	395	373.3316062176166	193	0	NA	3	0	297	NA
ENSMUSP00000031246-mafft-cds.fa	193	247	197.6580310880829	191	1	9	0	1	247	NA	45	184	202	191.30978260869566	182	1	NA	1	1	95	NA
ENSMUSP00000080443-mafft-cds.fa	185	305	288.3891891891892	185	0	6	2	1	260	NA	0	179	305	292.63128491620114	179	0	NA	6	1	211	NA
ENSMUSP00000007814-mafft-cds.fa	194	604	567.139175257732	194	0	2	2	3	529	NA	12	192	592	565.4010416666666	192	0	NA	7	3	391	NA
ENSMUSP00000030289-mafft-cds.fa	194	700	649.5309278350516	194	0	4	8	6	627	NA	15	190	685	650.0947368421052	190	0	NA	8	6	563	NA
ENSMUSP00000049705-mafft-cds.fa	193	1086	866.7098445595855	193	0	33	0	5	1086	NA	38	160	1048	948.85	160	0	NA	13	2	894	NA
ENSMUSP00000006557-mafft-cds.fa	194	263	240.79896907216494	176	8	2	10	0	146	NA	21	192	242	239.98958333333334	172	9	NA	22	0	12	NA
ENSMUSP00000157119-mafft-cds.fa	184	25	24.92391304347826	74	16	0	1	0	2	NA	0	184	25	24.92391304347826	74	16	NA	1	0	2	NA
ENSMUSP00000072724-mafft-cds.fa	191	757	654.9057591623036	191	0	17	0	1	757	NA	5	174	752	692.1609195402299	174	0	NA	0	0	731	NA
ENSMUSP00000125836-mafft-cds.fa	193	512	402.4611398963731	193	0	15	0	1	512	NA	101	178	411	382.80898876404495	178	0	NA	4	1	351	NA
ENSMUSP00000031287-mafft-cds.fa	193	366	319.48704663212436	193	0	38	0	1	366	NA	11	155	355	344.4451612903226	155	0	NA	2	1	269	NA
ENSMUSP00000045608-mafft-cds.fa	192	179	172.67708333333334	179	6	4	0	0	142	NA	4	188	175	172.49468085106383	174	6	NA	13	0	87	NA
ENSMUSP00000105497-mafft-cds.fa	193	839	717.7875647668394	193	0	2	0	0	838	NA	14	191	825	715.9005235602094	191	0	NA	0	0	823	NA
ENSMUSP00000020490-mafft-cds.fa	193	171	160.84455958549222	157	14	8	0	0	171	NA	0	185	171	164.67567567567568	153	12	NA	0	0	171	NA
ENSMUSP00000154299-mafft-cds.fa	192	105	98.23958333333333	156	13	5	0	1	105	NA	0	187	105	99.6524064171123	151	13	NA	2	1	60	NA
ENSMUSP00000156500-mafft-cds.fa	194	582	544.2731958762887	192	1	2	3	10	388	NA	18	192	564	545.6458333333334	190	1	NA	4	10	359	NA
ENSMUSP00000013845-mafft-cds.fa	193	205	166.19689119170985	193	0	11	0	16	205	NA	21	182	184	169.35714285714286	182	0	NA	0	16	184	NA
ENSMUSP00000034749-mafft-cds.fa	193	271	249.21243523316062	191	1	6	0	0	271	NA	0	187	271	253.25133689839572	185	1	NA	0	0	271	NA
ENSMUSP00000104550-mafft-cds.fa	192	217	196.38020833333334	190	1	8	0	0	217	NA	0	184	217	200.6304347826087	182	1	NA	1	0	181	NA
ENSMUSP00000018556-mafft-cds.fa	194	915	856.2886597938144	194	0	1	9	1	739	NA	21	193	894	856.7875647668394	193	0	NA	15	1	675	NA
ENSMUSP00000027966-mafft-cds.fa	193	284	261.8134715025907	193	0	1	1	0	221	NA	10	192	274	259.3333333333333	192	0	NA	1	0	211	NA
ENSMUSP00000098288-mafft-cds.fa	194	479	460.08762886597935	194	0	1	0	6	266	NA	0	193	479	462.04145077720204	193	0	NA	15	6	229	NA
ENSMUSP00000034793-mafft-cds.fa	193	246	234.82901554404145	191	1	0	7	0	96	NA	4	193	242	232.98445595854923	191	1	NA	7	0	92	NA
ENSMUSP00000099881-mafft-cds.fa	194	216	207.63917525773195	182	6	3	0	0	175	NA	0	191	216	209.5026178010471	179	6	NA	2	0	153	NA
ENSMUSP00000000304-mafft-cds.fa	193	109	101.88082901554404	163	12	13	0	0	109	NA	0	180	109	105.22777777777777	154	10	NA	1	0	63	NA
ENSMUSP00000077606-mafft-cds.fa	194	345	312.2628865979381	192	1	1	0	0	311	NA	7	193	338	311.0880829015544	191	1	NA	0	0	304	NA
ENSMUSP00000128271-mafft-cds.fa	194	354	346.12886597938143	181	6	1	12	0	180	NA	0	193	354	347.1658031088083	180	6	NA	14	0	100	NA
ENSMUSP00000152473-mafft-cds.fa	193	519	477.8756476683938	191	1	1	0	1	460	NA	41	192	478	462.0052083333333	190	1	NA	3	1	382	NA
ENSMUSP00000082952-mafft-cds.fa	193	425	228.3782383419689	193	0	129	0	0	425	NA	0	64	425	291.359375	64	0	NA	47	0	399	NA
ENSMUSP00000142807-mafft-cds.fa	193	364	333.5284974093264	193	0	5	0	0	364	NA	9	188	355	336.63829787234044	188	0	NA	4	0	284	NA
ENSMUSP00000102240-mafft-cds.fa	193	283	224.84455958549222	189	2	16	0	0	283	NA	24	177	259	225.48022598870057	173	2	NA	0	0	242	NA
ENSMUSP00000157208-mafft-cds.fa	193	261	247.11917098445596	189	2	7	0	0	261	NA	0	186	261	251.90860215053763	182	2	NA	0	0	215	NA
ENSMUSP00000110859-mafft-cds.fa	193	774	564.1450777202073	193	0	3	0	0	748	NA	154	190	620	528.2	190	0	NA	0	0	595	NA
ENSMUSP00000030436-mafft-cds.fa	189	145	135.24867724867724	171	6	3	1	2	91	NA	4	186	141	134.11827956989248	168	6	NA	1	2	81	NA
ENSMUSP00000043691-mafft-cds.fa	193	1084	643.0051813471503	193	0	84	0	1	1082	NA	379	109	705	642.3761467889908	109	0	NA	64	1	249	NA
ENSMUSP00000017365-mafft-cds.fa	193	440	379.62176165803106	190	1	8	0	1	440	NA	38	185	402	383.31891891891894	182	1	NA	0	0	359	NA
ENSMUSP00000120830-mafft-cds.fa	194	574	435.80927835051546	194	0	22	0	0	574	NA	18	172	556	453.8139534883721	172	0	NA	0	0	556	NA
ENSMUSP00000037356-mafft-cds.fa	193	529	478.32124352331607	193	0	3	0	1	529	NA	13	190	516	475.38421052631577	190	0	NA	0	1	463	NA
ENSMUSP00000027802-mafft-cds.fa	193	321	278.9896373056995	193	0	7	0	1	321	NA	5	186	316	282.98387096774195	186	0	NA	0	1	316	NA
ENSMUSP00000108326-mafft-cds.fa	193	380	345.0362694300518	193	0	3	0	1	380	NA	7	190	373	346.31052631578945	190	0	NA	0	1	347	NA
ENSMUSP00000110593-mafft-cds.fa	194	1330	1247.2113402061855	194	0	5	1	0	1226	NA	4	189	1326	1265.142857142857	189	0	NA	14	0	935	NA
ENSMUSP00000117583-mafft-cds.fa	184	37	35.84782608695652	101	16	0	0	1	12	NA	0	184	37	35.84782608695652	101	16	NA	0	1	12	NA
ENSMUSP00000156847-mafft-cds.fa	192	131	124.77604166666667	177	4	1	0	1	60	NA	4	191	127	123.56544502617801	173	4	NA	0	1	47	NA
ENSMUSP00000078540-mafft-cds.fa	194	872	725.8659793814433	194	0	12	0	2	872	NA	22	182	850	743.0934065934066	182	0	NA	2	2	751	NA
ENSMUSP00000092242-mafft-cds.fa	193	229	195.41450777202073	193	0	6	0	4	168	NA	21	187	208	196.0909090909091	187	0	NA	5	4	143	NA
ENSMUSP00000106410-mafft-cds.fa	194	787	706.2061855670103	194	0	7	0	0	686	NA	19	187	768	712.2780748663101	187	0	NA	18	0	596	NA
ENSMUSP00000084838-mafft-cds.fa	192	223	174.59375	187	2	20	0	0	223	NA	27	172	196	173.80232558139534	167	2	NA	8	0	123	NA
ENSMUSP00000133216-mafft-cds.fa	179	863	809.4860335195531	179	0	3	1	0	676	NA	0	176	863	815.2215909090909	176	0	NA	17	0	525	NA
ENSMUSP00000037257-mafft-cds.fa	193	59	30.243523316062177	85	25	185	0	0	59	NA	0	8	59	59.0	8	0	NA	13	0	0	NA
ENSMUSP00000136467-mafft-cds.fa	193	444	316.6839378238342	193	0	46	0	0	444	NA	34	147	410	346.55102040816325	147	0	NA	1	0	410	NA
ENSMUSP00000064084-mafft-cds.fa	194	735	644.9329896907217	194	0	3	0	10	717	NA	18	191	717	644.0942408376964	191	0	NA	0	10	585	NA
ENSMUSP00000037238-mafft-cds.fa	193	197	179.23834196891193	188	2	4	0	1	197	NA	0	189	197	181.31216931216932	184	2	NA	0	1	197	NA
ENSMUSP00000113527-mafft-cds.fa	193	646	600.7979274611399	193	0	4	0	0	646	NA	0	189	646	607.4444444444445	189	0	NA	0	0	645	NA
ENSMUSP00000128391-mafft-cds.fa	193	450	391.2746113989637	193	0	6	0	0	450	NA	8	187	442	394.9946524064171	187	0	NA	0	0	391	NA
ENSMUSP00000013559-mafft-cds.fa	194	564	386.2113402061856	194	0	45	0	11	564	NA	77	149	487	400.96644295302013	149	0	NA	0	7	433	NA
ENSMUSP00000034594-mafft-cds.fa	187	313	285.96256684491976	185	1	5	0	0	272	NA	9	182	304	285.6043956043956	180	1	NA	1	0	222	NA
ENSMUSP00000146101-mafft-cds.fa	194	522	475.6082474226804	194	0	7	0	0	466	NA	14	187	508	479.85561497326205	187	0	NA	3	0	396	NA
ENSMUSP00000156005-mafft-cds.fa	191	72	67.32984293193718	115	18	27	0	0	72	NA	0	164	72	71.82926829268293	100	15	NA	10	0	9	NA
ENSMUSP00000113499-mafft-cds.fa	193	434	369.7979274611399	193	0	11	0	0	434	NA	34	182	400	368.7802197802198	182	0	NA	0	0	349	NA
ENSMUSP00000094882-mafft-cds.fa	193	1721	1324.19689119171	193	0	14	0	0	1721	NA	236	179	1485	1288.7709497206704	179	0	NA	1	0	1410	NA
ENSMUSP00000068971-mafft-cds.fa	193	300	290.65284974093265	189	2	3	0	0	300	NA	0	190	300	292.46315789473687	186	2	NA	4	0	200	NA
ENSMUSP00000107233-mafft-cds.fa	193	700	629.0362694300518	191	1	6	0	0	635	NA	3	187	697	635.4331550802139	185	1	NA	3	0	595	NA
ENSMUSP00000118125-mafft-cds.fa	193	119	107.97409326424871	187	3	8	0	0	89	NA	0	185	119	110.95675675675676	179	3	NA	0	0	86	NA
ENSMUSP00000158711-mafft-cds.fa	167	48	47.868263473053894	103	17	1	2	0	0	NA	0	166	48	48.0	102	17	NA	2	0	0	NA
ENSMUSP00000102923-mafft-cds.fa	190	185	157.9	171	8	16	0	1	153	NA	18	174	167	162.33908045977012	155	8	NA	6	1	69	NA
ENSMUSP00000088057-mafft-cds.fa	194	209	176.46907216494844	188	2	6	2	53	173	NA	9	188	200	176.30851063829786	182	2	NA	3	53	164	NA
ENSMUSP00000039452-mafft-cds.fa	194	3400	1254.4175257731958	194	0	194	2	1	3193	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSP00000065877-mafft-cds.fa	193	405	352.10362694300517	193	0	18	0	0	405	NA	8	175	397	368.54285714285714	175	0	NA	0	0	343	NA
ENSMUSP00000038653-mafft-cds.fa	193	881	699.7979274611399	193	0	24	4	0	854	NA	97	169	784	711.5739644970414	169	0	NA	9	0	665	NA
ENSMUSP00000036721-mafft-cds.fa	193	294	249.66839378238342	191	1	15	0	0	294	NA	32	178	262	247.46067415730337	176	1	NA	2	0	197	NA
ENSMUSP00000052444-mafft-cds.fa	184	368	345.6630434782609	178	3	4	5	0	314	NA	9	180	359	344.43888888888887	174	3	NA	12	0	258	NA
ENSMUSP00000129591-mafft-cds.fa	190	121	115.19473684210526	168	7	3	0	1	64	NA	0	187	121	115.96256684491979	165	7	NA	0	1	54	NA
ENSMUSP00000101759-mafft-cds.fa	193	153	140.87564766839378	175	7	6	0	0	153	NA	0	187	153	143.55614973262033	169	7	NA	0	0	99	NA
ENSMUSP00000108207-mafft-cds.fa	194	1469	1327.3350515463917	194	0	1	12	1	1241	NA	77	193	1392	1304.6683937823834	193	0	NA	38	1	1089	NA
ENSMUSP00000029178-mafft-cds.fa	193	291	265.26943005181346	191	1	5	0	0	291	NA	10	188	281	267.53723404255317	186	1	NA	4	0	231	NA
ENSMUSP00000125253-mafft-cds.fa	194	503	473.1958762886598	192	1	4	18	0	294	NA	0	190	503	478.2	188	1	NA	38	0	216	NA
ENSMUSP00000062327-mafft-cds.fa	176	371	340.0681818181818	176	0	4	5	0	284	NA	0	172	371	343.1337209302326	172	0	NA	6	0	247	NA
ENSMUSP00000077873-mafft-cds.fa	183	168	143.12568306010928	178	2	49	0	0	168	NA	0	134	168	165.19402985074626	134	0	NA	8	0	56	NA
ENSMUSP00000156983-mafft-cds.fa	194	788	695.7989690721649	190	2	15	0	2	788	NA	3	179	785	731.413407821229	175	2	NA	0	0	594	NA
ENSMUSP00000074360-mafft-cds.fa	194	963	874.6237113402062	194	0	4	0	1	824	NA	35	190	928	872.4894736842106	190	0	NA	2	1	732	NA
