# CDS alignment filter
# PYTHON VERSION: 3.8.8
# Script call:    06_aln_filter.py -i /mnt/beegfs/gt156213e/murinae-seq/03-Alignments/exonerate-tests-rat/f150/mafft//nt/ -f 150 -s 20 -o /mnt/beegfs/gt156213e/murinae-seq/03-Alignments/exonerate-tests-rat/f150/mafft-trimmed
# Runtime:        05/07/2021 12:27:38
# ----------------
# IO OPTIONS
# Input CDS directory:    /mnt/beegfs/gt156213e/murinae-seq/03-Alignments/exonerate-tests-rat/f150/mafft/nt
# Sequence gappiness threshold:20
# Codon site gappiness threshold:50
# Output directory:       /mnt/beegfs/gt156213e/murinae-seq/03-Alignments/exonerate-tests-rat/f150/mafft-trimmed-f150-seq20-site50
# Log file:               /mnt/beegfs/gt156213e/murinae-seq/03-Alignments/exonerate-tests-rat/f150/mafft-trimmed-f150-seq20-site50/aln-stats-f150-seq20-site50.tab
# ----------------
# 05.07.2021 | 12:27:38 Beginning filter.
align	pre num seqs	pre codon aln length	pre avg nongap length	pre uniq seqs	pre ident seqs	pre gappy seqs	pre invariant sites	pre stop codons	pre percent sites with gap	pre gappy sites	sites filtered	post num seqs	post codon aln length	post avg nongap length	post uniq seqs	post ident seqs	post gappy seqs	post invariant sites	post stop codons	post percent sites with gap	post gappy sites
ENSMUSP00000027153-mafft-cds.fa	188	230	186.37234042553192	184	2	87	0	0	230	209	27	101	203	202.3960396039604	99	1	0	32	0	4	4
ENSMUSP00000027164-mafft-cds.fa	188	185	170.89893617021278	182	3	12	0	0	185	185	0	176	185	176.38636363636363	170	3	0	0	0	111	111
ENSMUSP00000027165-mafft-cds.fa	187	174	152.24064171122996	168	7	14	0	0	174	156	18	173	156	154.82658959537574	154	7	0	11	0	16	15
ENSMUSP00000027178-mafft-cds.fa	188	1214	1075.1808510638298	188	0	25	11	3	968	905	78	163	1136	1084.8343558282209	163	0	0	21	3	801	800
ENSMUSP00000027198-mafft-cds.fa	188	353	300.02659574468083	186	1	49	0	0	330	309	22	139	331	317.9136690647482	137	1	0	1	0	180	179
ENSMUSP00000027215-mafft-cds.fa	188	224	199.75531914893617	149	15	8	8	0	148	126	22	180	202	198.76111111111112	141	15	0	23	0	15	12
ENSMUSP00000027217-mafft-cds.fa	184	105	91.94565217391305	163	7	45	0	3	105	105	0	139	105	104.7841726618705	128	3	0	7	3	4	4
ENSMUSP00000027226-mafft-cds.fa	188	225	200.39361702127658	186	1	31	0	0	225	223	4	157	221	210.29936305732485	155	1	0	6	0	135	135
ENSMUSP00000027231-mafft-cds.fa	188	528	489.00531914893617	186	1	10	0	0	506	506	0	178	528	494.79213483146066	176	1	0	0	0	490	490
ENSMUSP00000027233-mafft-cds.fa	188	662	587.9255319148937	188	0	26	15	0	489	472	18	162	644	601.3765432098766	162	0	0	17	0	358	355
ENSMUSP00000027237-mafft-cds.fa	186	364	313.741935483871	186	0	47	0	0	328	320	9	139	355	333.8705035971223	139	0	0	9	0	255	252
ENSMUSP00000027241-mafft-cds.fa	187	201	181.71657754010695	183	2	27	0	1	201	195	9	160	192	188.6	156	2	0	3	0	65	64
ENSMUSP00000027243-mafft-cds.fa	187	201	158.5668449197861	187	0	86	0	3	201	199	0	101	201	196.22772277227722	101	0	0	11	0	59	57
ENSMUSP00000027247-mafft-cds.fa	188	146	137.5212765957447	182	3	21	1	0	83	82	0	167	146	142.38323353293413	161	3	0	3	0	29	28
ENSMUSP00000027249-mafft-cds.fa	185	163	129.96216216216217	177	4	64	0	0	163	155	7	121	156	151.06611570247935	121	0	0	17	0	19	17
ENSMUSP00000027251-mafft-cds.fa	188	947	855.186170212766	188	0	22	7	1	874	858	9	166	938	881.7409638554217	166	0	0	9	1	594	583
ENSMUSP00000027263-mafft-cds.fa	188	368	301.8244680851064	186	1	87	2	27	298	282	16	101	352	347.9504950495049	101	0	0	43	18	82	81
ENSMUSP00000027265-mafft-cds.fa	188	411	390.40425531914894	186	1	12	0	0	297	297	0	176	411	397.8806818181818	174	1	0	10	0	186	186
ENSMUSP00000027267-mafft-cds.fa	188	820	752.8351063829788	186	1	15	0	27	721	701	21	173	799	758.635838150289	171	1	0	19	25	498	489
ENSMUSP00000027269-mafft-cds.fa	187	252	211.9144385026738	171	8	81	0	0	177	174	5	106	247	246.29245283018867	100	3	0	68	0	25	25
ENSMUSP00000027271-mafft-cds.fa	188	145	139.50531914893617	163	10	6	0	0	145	145	0	182	145	141.63736263736263	157	10	0	10	0	21	21
ENSMUSP00000027286-mafft-cds.fa	98	33	32.857142857142854	68	8	0	0	4	2	2	0	98	33	32.857142857142854	68	8	0	0	4	2	2
ENSMUSP00000027287-mafft-cds.fa	188	737	653.7978723404256	188	0	28	3	0	694	668	32	160	705	670.13125	160	0	0	9	0	606	606
ENSMUSP00000027291-mafft-cds.fa	188	598	509.4148936170213	188	0	48	0	1	538	518	23	140	575	542.6071428571429	140	0	0	7	1	430	430
ENSMUSP00000027297-mafft-cds.fa	174	50	49.99425287356322	103	24	0	7	0	0	0	0	174	50	49.99425287356322	103	24	0	7	0	0	0
ENSMUSP00000027302-mafft-cds.fa	188	281	252.39893617021278	184	2	44	1	0	204	200	4	144	277	266.4861111111111	140	2	0	6	0	138	136
ENSMUSP00000027303-mafft-cds.fa	188	249	246.18617021276594	180	4	4	3	0	187	187	0	184	249	247.70108695652175	176	4	0	10	0	69	69
ENSMUSP00000027312-mafft-cds.fa	188	178	152.2712765957447	177	5	65	0	0	178	178	0	123	178	176.47967479674796	116	3	0	13	0	26	26
ENSMUSP00000027322-mafft-cds.fa	188	235	210.63297872340425	186	1	35	0	0	235	234	0	153	235	226.62745098039215	153	0	0	7	0	71	70
ENSMUSP00000027331-mafft-cds.fa	185	207	165.40540540540542	183	1	96	0	0	207	203	0	89	207	201.82022471910113	89	0	0	19	0	20	16
ENSMUSP00000027339-mafft-cds.fa	188	163	109.42021276595744	166	6	135	0	1	163	146	0	53	163	145.75471698113208	53	0	0	57	0	21	4
ENSMUSP00000027356-mafft-cds.fa	188	428	362.3670212765957	186	1	65	0	0	428	425	4	123	424	393.6666666666667	121	1	0	17	0	264	263
ENSMUSP00000027366-mafft-cds.fa	188	705	624.8829787234042	188	0	32	0	5	661	659	0	156	705	650.4230769230769	156	0	0	6	5	562	560
ENSMUSP00000027367-mafft-cds.fa	188	239	195.45744680851064	188	0	62	0	1	239	223	17	126	222	211.26984126984127	126	0	0	15	1	82	81
ENSMUSP00000027368-mafft-cds.fa	188	458	371.4414893617021	188	0	75	0	0	410	390	27	113	431	395.04424778761063	113	0	0	16	0	305	304
ENSMUSP00000027379-mafft-cds.fa	188	371	319.4148936170213	188	0	47	0	0	371	361	11	141	360	342.02127659574467	141	0	0	9	0	313	311
ENSMUSP00000027381-mafft-cds.fa	179	92	77.43575418994413	164	6	52	0	0	92	91	0	127	92	90.77952755905511	116	4	0	8	0	12	11
ENSMUSP00000027384-mafft-cds.fa	188	573	494.6595744680851	188	0	41	2	33	543	527	16	147	557	518.5578231292517	147	0	0	13	27	366	358
ENSMUSP00000027393-mafft-cds.fa	188	449	415.968085106383	188	0	17	0	1	425	419	0	171	449	427.07602339181284	171	0	0	0	1	288	282
ENSMUSP00000027396-mafft-cds.fa	188	789	666.6808510638298	188	0	69	17	46	594	573	20	119	769	721.9243697478992	119	0	0	52	30	422	420
ENSMUSP00000027401-mafft-cds.fa	188	303	258.86170212765956	184	2	57	0	0	303	302	0	131	303	291.44274809160305	127	2	0	27	0	142	141
ENSMUSP00000027404-mafft-cds.fa	188	764	670.1702127659574	188	0	26	11	0	583	539	46	162	718	680.783950617284	162	0	0	19	0	487	483
ENSMUSP00000027405-mafft-cds.fa	188	511	470.0	188	0	32	3	1	459	451	6	156	505	487.4935897435897	156	0	0	9	0	284	280
ENSMUSP00000027409-mafft-cds.fa	188	458	325.36170212765956	188	0	111	0	0	457	418	0	77	458	404.8961038961039	77	0	0	38	0	184	145
ENSMUSP00000027414-mafft-cds.fa	188	1080	976.1276595744681	186	1	23	0	0	971	939	31	165	1049	999.9515151515152	163	1	0	8	0	724	718
ENSMUSP00000027422-mafft-cds.fa	188	415	399.15425531914894	186	1	18	0	0	381	379	4	170	411	408.16470588235296	168	1	0	17	0	95	95
ENSMUSP00000027425-mafft-cds.fa	188	270	213.12234042553192	179	4	61	0	0	270	268	0	127	270	239.25984251968504	118	4	0	5	0	207	205
ENSMUSP00000027429-mafft-cds.fa	188	81	76.34042553191489	159	12	19	0	0	81	81	0	169	81	80.28994082840237	140	12	0	0	0	34	34
ENSMUSP00000027431-mafft-cds.fa	188	487	416.59574468085106	186	1	85	5	7	423	415	9	103	478	468.6116504854369	101	1	0	26	7	132	129
ENSMUSP00000027432-mafft-cds.fa	188	810	732.0585106382979	188	0	17	15	3	635	606	30	171	780	741.6374269005848	171	0	0	18	2	486	482
ENSMUSP00000027438-mafft-cds.fa	188	741	647.6542553191489	188	0	6	3	17	494	414	95	182	646	615.1868131868132	182	0	0	3	15	361	340
ENSMUSP00000027444-mafft-cds.fa	188	105	80.69148936170212	121	16	42	0	0	105	89	16	146	89	87.95205479452055	89	10	0	24	0	4	3
ENSMUSP00000027449-mafft-cds.fa	174	97	95.33333333333333	118	14	1	7	0	21	20	0	173	97	95.51445086705202	117	14	0	14	0	12	11
ENSMUSP00000027455-mafft-cds.fa	188	405	354.72872340425533	188	0	37	0	0	405	405	0	151	405	379.5827814569536	151	0	0	10	0	236	236
ENSMUSP00000027463-mafft-cds.fa	188	507	446.1223404255319	188	0	39	0	1	507	491	18	149	489	473.3154362416107	149	0	0	20	1	287	287
ENSMUSP00000027464-mafft-cds.fa	188	275	235.2712765957447	188	0	115	0	0	216	215	0	73	275	273.28767123287673	73	0	0	37	0	19	18
ENSMUSP00000027467-mafft-cds.fa	188	338	302.5531914893617	188	0	45	0	0	338	324	18	143	320	317.83216783216784	143	0	0	27	0	32	32
ENSMUSP00000027487-mafft-cds.fa	188	446	376.0904255319149	188	0	46	6	0	387	362	27	142	419	400.3098591549296	142	0	0	34	0	124	124
ENSMUSP00000027488-mafft-cds.fa	188	673	566.1117021276596	188	0	50	0	15	594	557	40	138	633	591.1304347826087	138	0	0	13	15	277	272
ENSMUSP00000027491-mafft-cds.fa	188	235	197.6968085106383	184	2	86	0	1	181	180	0	102	235	224.34313725490196	100	1	0	9	1	117	116
ENSMUSP00000027493-mafft-cds.fa	188	1314	1118.3989361702127	186	1	47	0	19	1314	1290	28	141	1286	1179.8581560283687	139	1	0	9	16	861	855
ENSMUSP00000027498-mafft-cds.fa	188	382	342.67021276595744	188	0	25	9	2	341	341	0	163	382	357.6319018404908	163	0	0	30	2	247	247
ENSMUSP00000027499-mafft-cds.fa	185	96	79.43243243243244	152	13	64	0	0	96	96	0	121	96	95.98347107438016	109	5	0	13	0	0	0
ENSMUSP00000027502-mafft-cds.fa	188	365	328.8244680851064	186	1	28	0	12	365	358	9	160	356	339.89375	158	1	0	4	9	280	278
ENSMUSP00000027503-mafft-cds.fa	179	96	79.01675977653632	122	14	48	0	0	96	96	0	131	96	95.72519083969466	103	10	0	12	0	5	5
ENSMUSP00000027505-mafft-cds.fa	188	223	195.26063829787233	182	3	23	1	1	201	188	14	165	209	199.73333333333332	157	4	0	8	1	47	46
ENSMUSP00000027517-mafft-cds.fa	188	726	562.9734042553191	188	0	98	0	0	656	552	0	90	726	605.3555555555556	90	0	0	89	0	374	270
ENSMUSP00000027521-mafft-cds.fa	188	728	681.4840425531914	188	0	11	5	0	549	529	21	177	707	689.1638418079096	175	1	0	11	0	441	440
ENSMUSP00000027528-mafft-cds.fa	188	359	309.09574468085106	186	1	57	0	0	359	357	4	131	355	336.0916030534351	129	1	0	1	0	279	279
ENSMUSP00000027529-mafft-cds.fa	188	173	123.54255319148936	182	3	128	0	0	173	169	0	60	173	168.23333333333332	58	1	0	30	0	10	6
ENSMUSP00000027532-mafft-cds.fa	188	328	284.0159574468085	186	1	50	0	2	328	325	4	138	324	305.92028985507244	138	0	0	13	2	192	191
ENSMUSP00000027533-mafft-cds.fa	188	382	319.3351063829787	188	0	63	0	0	382	381	0	125	382	362.68	125	0	0	12	0	166	165
ENSMUSP00000027559-mafft-cds.fa	188	336	283.21276595744683	188	0	51	0	0	336	317	24	137	312	298.15328467153284	137	0	0	4	0	171	170
ENSMUSP00000027564-mafft-cds.fa	188	315	296.48936170212767	184	1	16	4	0	196	195	0	172	315	308.6511627906977	168	1	0	14	0	79	78
ENSMUSP00000027566-mafft-cds.fa	188	280	247.36170212765958	185	1	28	0	0	280	280	0	160	280	264.35	157	1	0	3	0	166	166
ENSMUSP00000027580-mafft-cds.fa	188	352	333.61170212765956	185	1	12	13	0	228	228	0	176	352	339.2556818181818	173	1	0	27	0	226	226
ENSMUSP00000027585-mafft-cds.fa	188	180	123.99468085106383	175	6	80	10	0	141	108	37	108	143	143.0	100	4	0	36	0	0	0
ENSMUSP00000027592-mafft-cds.fa	186	144	130.6451612903226	163	8	30	0	0	144	140	4	156	140	137.85897435897436	133	8	0	15	0	3	1
ENSMUSP00000027601-mafft-cds.fa	188	536	452.1223404255319	188	0	46	0	0	494	480	18	142	518	476.71830985915494	142	0	0	11	0	356	356
ENSMUSP00000027602-mafft-cds.fa	188	381	322.72340425531917	186	1	42	0	4	322	288	37	146	344	335.9931506849315	144	1	0	30	2	118	117
ENSMUSP00000027603-mafft-cds.fa	173	187	118.64161849710983	169	2	133	0	0	187	179	0	40	187	176.025	38	1	0	43	0	37	29
ENSMUSP00000027615-mafft-cds.fa	187	561	515.6951871657755	187	0	31	3	5	439	436	4	156	557	536.2179487179487	156	0	0	9	5	389	388
ENSMUSP00000027623-mafft-cds.fa	186	57	55.66129032258065	66	23	9	0	0	57	57	0	177	57	57.0	63	20	0	12	0	0	0
ENSMUSP00000027629-mafft-cds.fa	188	407	297.23936170212767	186	1	121	0	0	407	370	0	67	407	354.0149253731343	65	1	0	15	0	274	237
ENSMUSP00000027643-mafft-cds.fa	162	27	27.0	52	18	0	4	0	0	0	0	162	27	27.0	52	18	0	4	0	0	0
ENSMUSP00000027655-mafft-cds.fa	188	528	456.00531914893617	188	0	46	0	1	528	520	8	142	520	488.4718309859155	142	0	0	18	0	274	270
ENSMUSP00000027667-mafft-cds.fa	188	636	564.0106382978723	188	0	32	12	0	455	454	0	156	636	581.5897435897435	156	0	0	21	0	413	412
ENSMUSP00000027682-mafft-cds.fa	188	484	384.4414893617021	186	1	103	0	0	484	481	0	85	484	470.52941176470586	83	1	0	38	0	185	182
ENSMUSP00000027684-mafft-cds.fa	188	142	109.88829787234043	157	13	88	0	0	142	127	17	100	125	124.95	81	8	0	27	0	0	0
ENSMUSP00000027687-mafft-cds.fa	188	183	158.75	184	2	79	0	0	183	180	3	109	180	176.75229357798165	105	2	0	12	0	43	42
ENSMUSP00000027688-mafft-cds.fa	188	267	234.2659574468085	188	0	30	0	1	208	205	4	158	263	245.06962025316454	158	0	0	7	0	164	163
ENSMUSP00000027693-mafft-cds.fa	188	180	156.7872340425532	186	1	71	0	4	180	178	0	117	180	177.2136752136752	117	0	0	11	4	27	25
ENSMUSP00000027696-mafft-cds.fa	188	403	366.96276595744683	185	1	12	1	10	337	332	20	176	383	364.29545454545456	173	1	0	3	9	147	144
ENSMUSP00000027697-mafft-cds.fa	188	438	340.71276595744683	188	0	88	0	0	438	400	43	100	395	377.12	100	0	0	12	0	220	219
ENSMUSP00000027706-mafft-cds.fa	176	732	663.4261363636364	176	0	35	0	1	732	729	0	141	732	718.5531914893617	141	0	0	60	1	188	185
ENSMUSP00000027726-mafft-cds.fa	188	301	271.36170212765956	188	0	35	0	0	301	296	6	153	295	285.0	153	0	0	5	0	194	194
ENSMUSP00000027727-mafft-cds.fa	188	293	234.58510638297872	184	2	90	0	1	293	286	9	98	284	263.2857142857143	94	2	0	7	0	163	163
ENSMUSP00000027740-mafft-cds.fa	188	176	146.64361702127658	182	3	65	0	0	176	175	0	123	176	165.3170731707317	117	3	0	20	0	87	86
