# CDS alignment filter
# PYTHON VERSION: 3.8.8
# Script call:    06_aln_filter.py -i ../03-Alignments/exonerate/reproductive-mclennan-coding-mafft-f0/nt/ -f 0 -o ../03-Alignments/exonerate/reproductive-mclennan-coding-trimmed
# Runtime:        05/25/2021 21:07:16
# ----------------
# IO OPTIONS
# Input CDS directory:    /mnt/beegfs/gt156213e/murinae-seq/03-Alignments/exonerate/reproductive-mclennan-coding-mafft-f0/nt
# Sequence gappiness threshold:20
# Codon site gappiness threshold:50
# Output directory:       /mnt/beegfs/gt156213e/murinae-seq/03-Alignments/exonerate/reproductive-mclennan-coding-trimmed-f0-seq20-site50
# Log file:               /mnt/beegfs/gt156213e/murinae-seq/03-Alignments/exonerate/reproductive-mclennan-coding-trimmed-f0-seq20-site50/aln-stats-f0-seq20-site50.tab
# ----------------
# 05.25.2021 | 21:07:16 Beginning filter.
align	pre num seqs	pre codon aln length	pre avg nongap length	pre uniq seqs	pre ident seqs	pre gappy seqs	pre invariant sites	pre stop codons	pre percent sites with gap	pre gappy sites	sites filtered	post num seqs	post codon aln length	post avg nongap length	post uniq seqs	post ident seqs	post gappy seqs	post invariant sites	post stop codons	post percent sites with gap	post gappy sites
ENSMUSP00000014370-mafft-cds.fa	39	229	158.48717948717947	39	0	38	22	2	142	81	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSP00000015124-mafft-cds.fa	39	167	130.82051282051282	37	1	27	28	0	74	67	0	12	167	160.66666666666666	12	0	0	88	0	7	0
ENSMUSP00000015460-mafft-cds.fa	39	328	225.25641025641025	37	1	29	30	0	232	170	0	10	328	271.6	10	0	0	155	0	62	0
ENSMUSP00000016105-mafft-cds.fa	39	448	346.3333333333333	39	0	31	50	7	208	156	0	8	448	407.5	8	0	0	216	2	35	2
ENSMUSP00000016106-mafft-cds.fa	38	142	84.78947368421052	34	2	35	0	0	142	92	0	3	142	129.33333333333334	3	0	0	91	0	19	19
ENSMUSP00000016309-mafft-cds.fa	39	280	201.28205128205127	39	0	20	0	0	215	160	0	19	280	227.8421052631579	19	0	0	143	0	55	0
ENSMUSP00000016315-mafft-cds.fa	39	1162	972.4358974358975	39	0	10	84	0	663	623	47	29	1115	1012.7241379310345	29	0	0	303	0	377	376
ENSMUSP00000016323-mafft-cds.fa	39	469	388.28205128205127	39	0	11	0	0	321	320	0	28	469	411.82142857142856	28	0	0	76	0	214	213
ENSMUSP00000016638-mafft-cds.fa	39	385	256.28205128205127	39	0	38	0	0	278	169	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSP00000016668-mafft-cds.fa	38	176	116.02631578947368	38	0	28	0	2	176	155	0	10	176	158.8	10	0	0	82	0	22	1
ENSMUSP00000016672-mafft-cds.fa	39	335	251.82051282051282	39	0	28	54	0	193	192	0	11	335	310.6363636363636	11	0	0	171	0	48	47
ENSMUSP00000016673-mafft-cds.fa	39	178	104.35897435897436	34	2	37	0	0	127	94	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSP00000018337-mafft-cds.fa	39	509	369.53846153846155	39	0	30	0	0	448	381	0	9	509	437.55555555555554	9	0	0	286	0	100	33
ENSMUSP00000018561-mafft-cds.fa	39	1136	936.5641025641025	39	0	14	123	0	809	752	65	25	1071	997.72	25	0	0	331	0	386	386
ENSMUSP00000019861-mafft-cds.fa	39	1076	852.0	39	0	16	83	0	660	585	86	23	990	901.6086956521739	23	0	0	372	0	216	214
ENSMUSP00000023918-mafft-cds.fa	39	638	553.3076923076923	39	0	1	189	2	123	38	85	38	553	547.3421052631579	38	0	0	204	2	38	37
ENSMUSP00000026879-mafft-cds.fa	39	355	241.89743589743588	37	1	30	54	0	195	195	0	9	355	340.22222222222223	9	0	0	236	0	65	65
ENSMUSP00000027032-mafft-cds.fa	39	2114	719.7948717948718	39	0	36	0	0	1906	1054	0	3	2114	2085.6666666666665	3	0	0	1493	0	20	15
ENSMUSP00000027040-mafft-cds.fa	39	1590	1398.3846153846155	39	0	6	201	3	987	929	58	33	1532	1459.7575757575758	33	0	0	405	3	388	383
ENSMUSP00000027049-mafft-cds.fa	39	353	281.43589743589746	39	0	24	20	0	248	248	0	15	353	322.2	15	0	0	149	0	84	84
ENSMUSP00000027050-mafft-cds.fa	39	331	252.51282051282053	39	0	23	0	1	294	294	0	16	331	299.9375	16	0	0	66	1	133	133
ENSMUSP00000027053-mafft-cds.fa	39	338	245.84615384615384	39	0	28	37	0	212	212	0	11	338	315.3636363636364	11	0	0	212	0	83	83
ENSMUSP00000027056-mafft-cds.fa	39	1572	1176.6153846153845	39	0	26	82	0	1239	1094	0	13	1572	1352.8461538461538	13	0	0	618	0	489	410
ENSMUSP00000027061-mafft-cds.fa	36	157	131.33333333333334	36	0	8	0	0	157	148	9	28	148	146.21428571428572	28	0	0	59	0	2	1
ENSMUSP00000027062-mafft-cds.fa	20	206	130.7	20	0	8	17	0	157	129	28	12	178	176.41666666666666	12	0	0	77	0	4	3
ENSMUSP00000027071-mafft-cds.fa	39	283	201.89743589743588	39	0	25	0	1	236	214	0	14	283	241.21428571428572	14	0	0	111	1	80	67
ENSMUSP00000027083-mafft-cds.fa	39	542	445.1025641025641	39	0	15	0	0	449	414	35	24	507	477.9166666666667	24	0	0	131	0	131	128
ENSMUSP00000027089-mafft-cds.fa	39	174	148.30769230769232	39	0	22	40	0	82	79	0	17	174	170.23529411764707	17	0	0	86	0	4	1
ENSMUSP00000027103-mafft-cds.fa	39	696	529.7435897435897	39	0	19	0	1	627	613	0	20	696	615.65	20	0	0	173	1	219	205
ENSMUSP00000027111-mafft-cds.fa	39	717	584.2307692307693	39	0	16	78	0	431	411	20	23	697	631.7391304347826	23	0	0	298	0	177	176
ENSMUSP00000027114-mafft-cds.fa	39	290	176.17948717948718	37	1	26	16	4	224	198	0	13	290	265.0	13	0	0	131	0	26	0
ENSMUSP00000027121-mafft-cds.fa	38	498	342.42105263157896	38	0	31	0	0	381	377	0	7	498	459.57142857142856	7	0	0	187	0	74	71
ENSMUSP00000027123-mafft-cds.fa	39	571	555.4615384615385	39	0	1	31	5	180	178	0	38	571	558.5263157894736	38	0	0	47	5	132	130
ENSMUSP00000027125-mafft-cds.fa	39	247	121.94871794871794	39	0	38	2	2	213	151	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSP00000027127-mafft-cds.fa	39	1244	1162.179487179487	39	0	1	177	0	479	469	11	38	1233	1164.421052631579	38	0	0	236	0	466	465
ENSMUSP00000027128-mafft-cds.fa	39	1089	788.4615384615385	39	0	27	46	1	907	755	0	12	1089	936.1666666666666	12	0	0	496	0	230	127
ENSMUSP00000027131-mafft-cds.fa	39	837	772.2051282051282	39	0	1	168	1	197	189	22	38	815	766.2894736842105	38	0	0	168	0	177	177
ENSMUSP00000027139-mafft-cds.fa	39	827	658.4102564102565	39	0	19	50	4	543	495	0	20	827	721.2	20	0	0	177	3	245	194
ENSMUSP00000027144-mafft-cds.fa	39	1491	1185.8461538461538	39	0	18	70	0	1183	1164	21	21	1470	1325.095238095238	21	0	0	506	0	482	482
ENSMUSP00000027146-mafft-cds.fa	39	280	251.56410256410257	35	2	4	87	0	103	92	13	35	267	255.94285714285715	31	2	0	128	0	45	45
ENSMUSP00000027149-mafft-cds.fa	39	396	298.97435897435895	39	0	19	0	0	396	372	0	20	396	356.1	20	0	0	133	0	100	76
ENSMUSP00000027151-mafft-cds.fa	39	179	119.64102564102564	35	2	31	13	0	97	87	0	8	179	157.25	8	0	0	105	0	35	25
ENSMUSP00000027153-mafft-cds.fa	39	424	283.43589743589746	39	0	25	0	0	369	344	0	14	424	372.2857142857143	14	0	0	163	0	117	92
ENSMUSP00000027164-mafft-cds.fa	39	221	174.82051282051282	39	0	13	1	0	219	218	0	26	221	195.42307692307693	26	0	0	70	0	68	68
ENSMUSP00000027165-mafft-cds.fa	38	216	160.1315789473684	36	1	29	0	0	98	79	0	9	216	199.22222222222223	9	0	0	125	0	19	1
ENSMUSP00000027178-mafft-cds.fa	39	1652	1346.820512820513	39	0	15	130	0	960	886	85	24	1567	1417.2916666666667	24	0	0	441	0	644	642
ENSMUSP00000027198-mafft-cds.fa	39	534	350.8205128205128	39	0	34	42	0	451	395	0	5	534	484.4	5	0	0	358	0	77	47
ENSMUSP00000027215-mafft-cds.fa	39	226	198.51282051282053	35	2	3	25	0	32	8	24	36	202	198.91666666666666	32	2	0	110	0	3	0
ENSMUSP00000027217-mafft-cds.fa	38	146	83.8157894736842	35	1	37	0	0	146	105	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSP00000027226-mafft-cds.fa	39	345	208.12820512820514	39	0	38	0	0	285	167	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSP00000027231-mafft-cds.fa	39	808	495.2307692307692	39	0	38	36	0	597	375	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSP00000027233-mafft-cds.fa	39	676	582.4358974358975	39	0	9	75	0	333	324	35	30	641	597.0333333333333	30	0	0	135	0	193	192
ENSMUSP00000027237-mafft-cds.fa	37	453	328.27027027027026	37	0	25	0	0	354	330	0	12	453	408.4166666666667	12	0	0	134	0	88	64
ENSMUSP00000027241-mafft-cds.fa	39	441	287.79487179487177	39	0	35	0	0	340	235	0	4	441	384.75	4	0	0	198	0	57	48
ENSMUSP00000027243-mafft-cds.fa	39	404	277.9230769230769	39	0	24	0	0	404	384	0	15	404	355.6	15	0	0	88	0	160	140
ENSMUSP00000027247-mafft-cds.fa	39	189	164.3846153846154	39	0	14	20	0	97	96	0	25	189	180.8	25	0	0	57	0	27	26
ENSMUSP00000027249-mafft-cds.fa	37	194	155.6216216216216	37	0	19	23	0	89	72	0	18	194	177.94444444444446	18	0	0	113	0	17	0
ENSMUSP00000027251-mafft-cds.fa	39	1241	1054.0	39	0	9	113	0	713	690	20	30	1221	1102.0333333333333	30	0	0	318	0	388	383
ENSMUSP00000027263-mafft-cds.fa	39	367	309.15384615384613	39	0	17	64	0	178	163	16	22	351	351.0	22	0	0	220	0	0	0
ENSMUSP00000027265-mafft-cds.fa	39	411	382.9230769230769	39	0	3	26	0	171	171	0	36	411	392.47222222222223	36	0	0	109	0	146	146
ENSMUSP00000027267-mafft-cds.fa	39	923	806.2307692307693	39	0	4	66	0	408	378	55	35	868	817.1714285714286	35	0	0	234	0	288	287
ENSMUSP00000027269-mafft-cds.fa	39	378	214.23076923076923	37	1	38	42	0	237	108	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSP00000027271-mafft-cds.fa	39	211	182.07692307692307	39	0	11	48	0	86	86	0	28	211	202.46428571428572	28	0	0	80	0	20	20
ENSMUSP00000027291-mafft-cds.fa	39	612	496.38461538461536	39	0	17	41	0	386	352	37	22	575	547.3636363636364	22	0	0	125	0	153	153
ENSMUSP00000027286-mafft-cds.fa	29	74	47.41379310344828	27	1	15	0	4	74	61	0	14	74	61.714285714285715	14	0	0	15	1	14	1
ENSMUSP00000027287-mafft-cds.fa	39	908	758.7435897435897	39	0	12	48	0	716	659	61	27	847	789.4444444444445	27	0	0	260	0	212	212
ENSMUSP00000027302-mafft-cds.fa	39	435	322.28205128205127	39	0	27	26	0	325	303	0	12	435	398.9166666666667	12	0	0	192	0	76	54
ENSMUSP00000027312-mafft-cds.fa	39	501	267.87179487179486	39	0	37	0	0	478	431	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSP00000027303-mafft-cds.fa	39	250	248.15384615384616	39	0	0	85	0	1	0	0	39	250	248.15384615384616	39	0	0	85	0	1	0
ENSMUSP00000027322-mafft-cds.fa	39	312	232.4102564102564	39	0	16	0	0	312	293	20	23	292	275.5652173913044	23	0	0	89	0	102	101
ENSMUSP00000027297-mafft-cds.fa	39	204	100.05128205128206	39	0	34	0	0	204	192	0	5	204	194.4	5	0	0	144	0	12	0
ENSMUSP00000027338-mafft-cds.fa	21	102	53.42857142857143	21	0	18	0	0	54	0	0	3	102	89.66666666666667	3	0	0	61	0	18	18
ENSMUSP00000027331-mafft-cds.fa	39	227	170.23076923076923	39	0	18	0	0	227	225	0	21	227	206.66666666666666	21	0	0	83	0	63	61
ENSMUSP00000027356-mafft-cds.fa	39	530	439.02564102564105	39	0	13	0	0	468	467	0	26	530	484.3076923076923	26	0	0	122	0	203	202
ENSMUSP00000027339-mafft-cds.fa	39	418	241.05128205128204	39	0	32	0	10	397	388	0	7	418	368.14285714285717	7	0	0	132	4	80	71
ENSMUSP00000027366-mafft-cds.fa	39	823	706.025641025641	39	0	9	45	0	628	628	4	30	819	751.6666666666666	30	0	0	152	0	326	326
ENSMUSP00000027367-mafft-cds.fa	39	260	206.87179487179486	39	0	21	16	1	174	159	0	18	260	231.05555555555554	18	0	0	94	0	57	57
ENSMUSP00000027368-mafft-cds.fa	39	554	436.12820512820514	39	0	16	41	0	345	332	15	23	539	476.4347826086956	23	0	0	143	0	264	262
ENSMUSP00000027379-mafft-cds.fa	39	723	502.6923076923077	39	0	31	0	0	611	525	0	8	723	632.125	8	0	0	303	0	107	81
ENSMUSP00000027381-mafft-cds.fa	38	301	159.3421052631579	38	0	36	0	0	301	240	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSP00000027384-mafft-cds.fa	39	593	503.12820512820514	39	0	7	23	12	430	394	43	32	550	521.375	32	0	0	91	9	148	145
ENSMUSP00000027414-mafft-cds.fa	39	1063	1012.1538461538462	39	0	2	164	0	328	313	14	37	1049	1021.4054054054054	37	0	0	252	0	265	263
ENSMUSP00000027393-mafft-cds.fa	39	778	498.46153846153845	39	0	34	0	0	734	670	0	5	778	672.0	5	0	0	334	0	170	149
ENSMUSP00000027396-mafft-cds.fa	39	835	706.0512820512821	39	0	15	161	0	395	374	20	24	815	757.5	24	0	0	293	0	331	329
ENSMUSP00000027404-mafft-cds.fa	39	958	753.5897435897435	39	0	22	161	0	519	421	0	17	958	828.2941176470588	17	0	0	387	0	237	139
ENSMUSP00000027401-mafft-cds.fa	39	302	268.2564102564103	39	0	8	19	0	262	262	0	31	302	293.4193548387097	31	0	0	92	0	81	81
ENSMUSP00000027405-mafft-cds.fa	39	610	535.8205128205128	39	0	7	15	1	371	364	6	32	604	557.03125	32	0	0	154	0	155	152
ENSMUSP00000027409-mafft-cds.fa	39	476	299.6666666666667	39	0	27	10	0	335	278	0	12	476	410.5833333333333	12	0	0	219	0	88	31
ENSMUSP00000027422-mafft-cds.fa	39	509	433.12820512820514	39	0	5	31	0	218	169	51	34	458	441.70588235294116	34	0	0	163	0	45	45
ENSMUSP00000027425-mafft-cds.fa	39	268	224.53846153846155	39	0	7	29	0	177	177	44	32	224	219.96875	32	0	2	66	0	46	46
ENSMUSP00000027429-mafft-cds.fa	39	284	126.64102564102564	34	2	33	0	0	239	199	0	6	284	260.0	6	0	0	141	0	40	40
ENSMUSP00000027521-mafft-cds.fa	39	783	693.4871794871794	39	0	3	107	0	227	152	79	36	704	697.0555555555555	36	0	0	269	0	96	96
ENSMUSP00000027431-mafft-cds.fa	39	480	422.0769230769231	39	0	16	28	0	158	157	0	23	480	476.3478260869565	23	0	0	212	0	8	7
ENSMUSP00000027432-mafft-cds.fa	39	945	797.2051282051282	39	0	10	163	0	585	546	45	29	900	825.3793103448276	29	0	0	268	0	331	331
ENSMUSP00000027444-mafft-cds.fa	39	146	91.35897435897436	29	2	33	0	0	91	68	0	6	146	132.66666666666666	6	0	0	112	0	16	0
ENSMUSP00000027449-mafft-cds.fa	35	127	102.68571428571428	27	3	26	51	0	34	33	0	9	127	125.22222222222223	9	0	0	100	0	2	1
ENSMUSP00000027438-mafft-cds.fa	39	694	644.1025641025641	39	0	0	88	1	161	127	40	39	654	629.3076923076923	39	0	0	87	1	128	119
ENSMUSP00000027455-mafft-cds.fa	39	523	389.38461538461536	39	0	26	8	0	460	437	0	13	523	470.46153846153845	13	0	0	131	0	100	78
ENSMUSP00000027463-mafft-cds.fa	39	769	577.4615384615385	39	0	22	34	0	593	577	0	17	769	720.0	17	0	0	255	0	207	191
ENSMUSP00000027488-mafft-cds.fa	39	665	577.1794871794872	39	0	5	38	9	248	172	77	34	588	582.6470588235294	34	0	0	217	9	11	8
ENSMUSP00000027493-mafft-cds.fa	39	1388	1168.7435897435898	39	0	11	53	1	1157	1152	9	28	1379	1253.4285714285713	28	0	0	343	1	433	431
ENSMUSP00000027464-mafft-cds.fa	39	331	246.17948717948718	39	0	20	63	0	116	59	0	19	331	279.0	19	0	0	79	0	116	115
ENSMUSP00000027467-mafft-cds.fa	39	390	326.46153846153845	39	0	10	0	0	250	239	13	29	377	355.58620689655174	29	0	0	167	0	86	86
ENSMUSP00000027491-mafft-cds.fa	39	421	307.1794871794872	39	0	24	0	1	358	325	0	15	421	365.8666666666667	15	0	0	174	0	148	136
ENSMUSP00000027498-mafft-cds.fa	39	423	349.02564102564105	39	0	15	24	0	258	217	45	24	378	365.5	24	0	0	208	0	55	55
ENSMUSP00000027502-mafft-cds.fa	39	384	350.5897435897436	39	0	3	0	5	282	279	5	36	379	359.5833333333333	36	0	0	74	5	166	166
ENSMUSP00000027503-mafft-cds.fa	39	210	131.10256410256412	37	1	34	0	0	180	178	0	5	210	195.4	5	0	0	133	0	36	36
ENSMUSP00000027505-mafft-cds.fa	39	222	194.66666666666666	39	0	4	52	0	110	98	14	35	208	197.54285714285714	35	0	0	85	0	42	42
ENSMUSP00000027499-mafft-cds.fa	38	211	126.26315789473684	36	1	29	0	0	211	211	0	9	211	197.33333333333334	9	0	0	102	0	41	41
ENSMUSP00000027487-mafft-cds.fa	39	714	410.8205128205128	39	0	37	85	0	507	214	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSP00000027517-mafft-cds.fa	39	1029	594.3333333333334	39	0	38	23	0	676	312	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSP00000027528-mafft-cds.fa	39	622	392.5897435897436	39	0	36	0	0	613	518	0	3	622	545.0	3	0	0	428	0	71	34
ENSMUSP00000027529-mafft-cds.fa	39	212	155.94871794871796	39	0	20	0	0	212	211	0	19	212	191.6315789473684	19	0	0	96	0	39	38
ENSMUSP00000027532-mafft-cds.fa	39	415	331.38461538461536	39	0	15	23	1	305	285	23	24	392	370.9166666666667	24	0	0	96	1	117	116
ENSMUSP00000027533-mafft-cds.fa	39	577	447.43589743589746	39	0	17	30	0	396	395	0	22	577	517.5	22	0	0	154	0	243	242
ENSMUSP00000027559-mafft-cds.fa	39	479	359.43589743589746	39	0	26	0	0	329	312	0	13	479	433.0	13	0	0	139	0	140	123
ENSMUSP00000027564-mafft-cds.fa	39	388	354.43589743589746	39	0	2	23	0	182	163	21	37	367	361.81081081081084	35	1	0	90	0	72	72
ENSMUSP00000027566-mafft-cds.fa	39	387	276.46153846153845	39	0	21	0	0	386	366	0	18	387	341.05555555555554	18	0	0	89	0	112	92
ENSMUSP00000027580-mafft-cds.fa	39	515	443.46153846153845	39	0	12	37	0	356	343	15	27	500	473.037037037037	27	0	0	191	0	187	187
ENSMUSP00000027585-mafft-cds.fa	39	284	163.05128205128204	37	1	38	20	0	215	115	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSP00000027592-mafft-cds.fa	39	428	234.69230769230768	39	0	37	0	0	424	356	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSP00000027601-mafft-cds.fa	39	813	644.8461538461538	39	0	18	49	0	627	627	0	21	813	729.8095238095239	21	0	0	143	0	443	443
ENSMUSP00000027602-mafft-cds.fa	39	493	360.8974358974359	39	0	27	60	0	322	260	0	12	493	422.25	12	0	0	243	0	143	109
ENSMUSP00000027629-mafft-cds.fa	39	457	334.02564102564105	39	0	23	19	0	390	337	0	16	457	386.9375	16	0	0	189	0	121	68
ENSMUSP00000027643-mafft-cds.fa	37	117	89.35135135135135	35	1	22	0	0	90	90	0	15	117	117.0	15	0	0	65	0	0	0
ENSMUSP00000027655-mafft-cds.fa	39	626	522.6153846153846	39	0	13	6	1	427	420	8	26	618	569.1538461538462	26	0	0	238	0	155	152
ENSMUSP00000027615-mafft-cds.fa	39	660	551.2820512820513	39	0	13	86	0	281	240	47	26	613	580.1153846153846	26	0	0	224	0	61	61
ENSMUSP00000027667-mafft-cds.fa	39	722	627.1025641025641	39	0	8	107	0	399	399	69	31	653	619.4516129032259	31	0	1	144	0	178	178
ENSMUSP00000027682-mafft-cds.fa	39	481	393.2307692307692	39	0	20	7	0	297	296	0	19	481	466.94736842105266	19	0	0	136	0	73	73
ENSMUSP00000027684-mafft-cds.fa	39	183	126.82051282051282	37	1	33	30	0	130	115	0	6	183	170.5	6	0	0	145	0	15	0
ENSMUSP00000027603-mafft-cds.fa	38	240	152.3421052631579	38	0	25	0	0	240	232	0	13	240	215.3846153846154	13	0	0	110	0	80	72
ENSMUSP00000027688-mafft-cds.fa	39	416	299.12820512820514	39	0	27	38	0	332	327	0	12	416	393.6666666666667	12	0	0	210	0	58	53
ENSMUSP00000027687-mafft-cds.fa	39	202	169.10256410256412	39	0	12	0	0	141	141	0	27	202	183.8148148148148	27	0	0	52	0	68	68
ENSMUSP00000027623-mafft-cds.fa	39	150	101.15384615384616	31	2	26	21	0	93	69	0	13	150	129.53846153846155	13	0	0	74	0	24	0
ENSMUSP00000027693-mafft-cds.fa	39	210	160.87179487179486	39	0	19	0	0	150	141	11	20	199	183.45	20	0	0	109	0	22	22
ENSMUSP00000027696-mafft-cds.fa	39	430	396.6666666666667	39	0	4	63	0	123	123	0	35	430	405.8285714285714	35	0	0	145	0	71	71
ENSMUSP00000027697-mafft-cds.fa	39	433	361.53846153846155	39	0	13	19	0	313	280	37	26	396	383.5769230769231	26	0	0	131	0	62	62
ENSMUSP00000027706-mafft-cds.fa	37	731	653.6756756756756	37	0	9	0	1	731	729	0	28	731	721.2142857142857	28	0	0	301	1	62	60
ENSMUSP00000027726-mafft-cds.fa	39	301	276.2564102564103	39	0	3	9	0	223	218	6	36	295	282.52777777777777	36	0	0	44	0	117	117
ENSMUSP00000027727-mafft-cds.fa	39	384	268.87179487179486	39	0	30	0	0	360	348	0	9	384	346.77777777777777	9	0	0	207	0	52	40
ENSMUSP00000027740-mafft-cds.fa	39	256	167.25641025641025	39	0	31	33	0	199	194	0	8	256	233.0	8	0	0	142	0	51	51
ENSMUSP00000027741-mafft-cds.fa	39	689	541.1282051282051	39	0	15	80	0	403	364	40	24	649	576.625	24	0	0	248	0	150	150
