# CDS alignment filter
# PYTHON VERSION: 3.8.8
# Script call:    06_aln_filter.py -i ../03-Alignments/exonerate/australian-full-coding-mafft-f0/nt/ -f 0 -o ../03-Alignments/exonerate/australian-full-coding-trimmed
# Runtime:        05/27/2021 11:21:41
# ----------------
# IO OPTIONS
# Input CDS directory:    /mnt/beegfs/gt156213e/murinae-seq/03-Alignments/exonerate/australian-full-coding-mafft-f0/nt
# Sequence gappiness threshold:20
# Codon site gappiness threshold:50
# Output directory:       /mnt/beegfs/gt156213e/murinae-seq/03-Alignments/exonerate/australian-full-coding-trimmed-f0-seq20-site50
# Log file:               /mnt/beegfs/gt156213e/murinae-seq/03-Alignments/exonerate/australian-full-coding-trimmed-f0-seq20-site50/aln-stats-f0-seq20-site50.tab
# ----------------
# 05.27.2021 | 11:21:41 Beginning filter.
align	pre num seqs	pre codon aln length	pre avg nongap length	pre uniq seqs	pre ident seqs	pre gappy seqs	pre invariant sites	pre stop codons	pre percent sites with gap	pre gappy sites	sites filtered	post num seqs	post codon aln length	post avg nongap length	post uniq seqs	post ident seqs	post gappy seqs	post invariant sites	post stop codons	post percent sites with gap	post gappy sites
ENSMUSP00000027178-mafft-cds.fa	43	1646	1317.093023255814	43	0	16	130	1	1181	1113	81	27	1565	1427.6296296296296	27	0	0	445	0	531	531
ENSMUSP00000027198-mafft-cds.fa	43	533	367.86046511627904	43	0	34	75	0	357	301	0	9	533	468.0	9	0	0	230	0	77	51
ENSMUSP00000027215-mafft-cds.fa	44	226	197.86363636363637	37	3	2	0	0	31	7	24	42	202	199.0	35	3	0	113	0	3	0
ENSMUSP00000027217-mafft-cds.fa	38	146	84.36842105263158	30	3	36	0	0	146	105	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSP00000027226-mafft-cds.fa	43	345	202.37209302325581	43	0	42	0	0	345	230	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSP00000027231-mafft-cds.fa	44	808	488.6363636363636	44	0	43	26	0	636	386	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSP00000027233-mafft-cds.fa	43	676	573.2790697674419	43	0	11	43	0	543	540	4	32	672	617.28125	32	0	0	163	0	224	223
ENSMUSP00000027237-mafft-cds.fa	42	453	326.4761904761905	42	0	30	0	0	354	330	0	12	453	410.8333333333333	12	0	0	159	0	97	73
ENSMUSP00000027241-mafft-cds.fa	44	454	292.8863636363636	44	0	39	20	0	399	281	0	5	454	390.4	5	0	0	254	0	70	2
ENSMUSP00000027243-mafft-cds.fa	42	404	277.6190476190476	42	0	25	0	0	404	384	0	17	404	352.05882352941177	17	0	0	89	0	160	140
ENSMUSP00000027247-mafft-cds.fa	42	188	170.5	42	0	9	28	0	98	98	0	33	188	181.0	33	0	0	50	0	52	52
ENSMUSP00000027249-mafft-cds.fa	42	192	148.95238095238096	42	0	20	0	0	159	144	0	22	192	176.36363636363637	22	0	0	81	0	15	0
ENSMUSP00000027263-mafft-cds.fa	43	368	304.6511627906977	43	0	21	61	1	227	211	0	22	368	352.6818181818182	22	0	0	246	1	16	0
ENSMUSP00000027251-mafft-cds.fa	44	1243	1010.5681818181819	44	0	9	40	0	1053	1028	94	35	1149	1053.3142857142857	35	0	0	321	0	314	312
ENSMUSP00000027265-mafft-cds.fa	44	411	389.3636363636364	44	0	2	55	0	279	279	0	42	411	396.8095238095238	42	0	0	82	0	170	170
ENSMUSP00000027267-mafft-cds.fa	43	919	805.3255813953489	43	0	5	94	1	459	413	50	38	869	815.9736842105264	38	0	0	185	1	286	286
ENSMUSP00000027269-mafft-cds.fa	43	378	210.90697674418604	39	2	42	46	0	271	142	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSP00000027271-mafft-cds.fa	43	211	178.41860465116278	43	0	15	29	0	89	89	0	28	211	205.28571428571428	28	0	0	97	0	20	20
ENSMUSP00000027286-mafft-cds.fa	29	74	38.241379310344826	24	1	22	0	4	74	61	0	7	74	62.714285714285715	7	0	0	24	1	13	0
ENSMUSP00000027287-mafft-cds.fa	43	908	720.1162790697674	43	0	14	19	0	825	768	61	29	847	795.0	29	0	0	335	0	172	172
ENSMUSP00000027291-mafft-cds.fa	43	612	447.9767441860465	43	0	30	27	0	504	470	0	13	612	560.1538461538462	13	0	0	234	0	91	57
ENSMUSP00000027297-mafft-cds.fa	42	204	106.14285714285714	40	1	36	0	0	204	189	0	6	204	194.0	6	0	0	136	0	12	0
ENSMUSP00000027302-mafft-cds.fa	43	435	295.95348837209303	43	0	35	21	0	304	282	0	8	435	383.25	8	0	0	184	0	116	94
ENSMUSP00000027303-mafft-cds.fa	43	250	240.97674418604652	41	1	2	0	0	94	93	0	41	250	247.90243902439025	39	1	0	111	0	3	2
ENSMUSP00000027312-mafft-cds.fa	43	505	260.4651162790698	43	0	42	0	0	482	404	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSP00000027322-mafft-cds.fa	42	311	227.26190476190476	42	0	23	0	0	267	249	0	19	311	280.57894736842104	19	0	0	105	0	91	73
ENSMUSP00000027331-mafft-cds.fa	43	225	179.8372093023256	43	0	16	0	0	225	203	0	27	225	204.88888888888889	27	0	0	85	0	60	60
ENSMUSP00000027338-mafft-cds.fa	22	102	53.09090909090909	22	0	19	0	0	54	0	0	3	102	89.33333333333333	3	0	0	61	0	19	19
ENSMUSP00000027339-mafft-cds.fa	43	421	210.7906976744186	43	0	38	0	11	421	371	0	5	421	365.4	5	0	0	193	3	51	39
ENSMUSP00000027356-mafft-cds.fa	44	529	417.6136363636364	44	0	15	0	0	529	529	0	29	529	482.3448275862069	29	0	0	114	0	248	248
ENSMUSP00000027366-mafft-cds.fa	43	823	692.3255813953489	43	0	9	0	0	719	719	21	34	802	744.9705882352941	34	0	0	161	0	373	373
ENSMUSP00000027367-mafft-cds.fa	41	260	208.65853658536585	41	0	23	15	0	126	89	0	18	260	229.11111111111111	18	0	0	132	0	37	15
ENSMUSP00000027368-mafft-cds.fa	43	554	413.8837209302326	43	0	20	0	0	554	540	4	23	550	475.82608695652175	23	0	0	129	0	271	260
ENSMUSP00000027379-mafft-cds.fa	43	726	501.1162790697674	43	0	36	40	0	643	556	0	7	726	638.5714285714286	7	0	0	366	0	145	92
ENSMUSP00000027381-mafft-cds.fa	43	310	133.46511627906978	43	0	42	0	0	310	203	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSP00000027384-mafft-cds.fa	43	589	492.2093023255814	43	0	10	16	12	517	485	39	33	550	527.5757575757576	33	0	0	139	9	113	112
ENSMUSP00000027393-mafft-cds.fa	43	781	484.6511627906977	43	0	41	11	0	661	542	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSP00000027396-mafft-cds.fa	43	834	695.3255813953489	43	0	17	151	1	474	454	20	26	814	751.3846153846154	26	0	0	252	1	305	304
ENSMUSP00000027401-mafft-cds.fa	44	302	245.52272727272728	44	0	18	0	0	262	262	0	26	302	295.5769230769231	26	0	0	138	0	70	70
ENSMUSP00000027404-mafft-cds.fa	43	957	728.7674418604652	43	0	23	84	0	707	610	0	20	957	823.3	20	0	0	283	0	273	176
ENSMUSP00000027405-mafft-cds.fa	43	610	518.1162790697674	43	0	8	48	0	501	494	47	35	563	541.8285714285714	35	0	0	172	0	114	112
ENSMUSP00000027409-mafft-cds.fa	43	470	258.8139534883721	43	0	36	0	0	337	277	0	7	470	413.57142857142856	7	0	0	324	0	78	27
ENSMUSP00000027414-mafft-cds.fa	44	1063	951.5454545454545	44	0	5	18	0	992	976	14	39	1049	1018.5641025641025	39	0	0	226	0	224	221
ENSMUSP00000027422-mafft-cds.fa	43	509	430.6046511627907	43	0	8	44	0	328	279	51	35	458	450.8	35	0	0	196	0	45	45
ENSMUSP00000027425-mafft-cds.fa	43	268	208.11627906976744	43	0	14	0	0	206	164	44	29	224	220.75862068965517	29	0	1	82	0	0	0
ENSMUSP00000027429-mafft-cds.fa	43	284	86.62790697674419	38	2	41	0	0	241	38	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSP00000027431-mafft-cds.fa	43	479	406.13953488372096	43	0	21	7	0	413	413	0	22	479	473.40909090909093	22	0	0	171	0	10	10
ENSMUSP00000027432-mafft-cds.fa	44	945	756.7954545454545	44	0	14	0	0	766	727	45	30	900	827.1333333333333	30	0	0	353	0	284	284
ENSMUSP00000027438-mafft-cds.fa	44	687	636.5909090909091	44	0	1	63	3	298	272	29	43	658	636.5116279069767	43	0	0	126	3	123	114
ENSMUSP00000027444-mafft-cds.fa	42	147	99.64285714285714	32	2	30	0	0	63	46	0	12	147	130.58333333333334	12	0	0	93	0	17	0
ENSMUSP00000027449-mafft-cds.fa	37	126	102.05405405405405	25	5	28	58	0	33	32	0	9	126	125.22222222222223	5	2	0	105	0	1	1
ENSMUSP00000027455-mafft-cds.fa	44	522	371.90909090909093	44	0	31	0	0	522	496	0	13	522	477.0769230769231	13	0	0	189	0	101	80
ENSMUSP00000027463-mafft-cds.fa	44	769	504.5681818181818	44	0	35	0	0	712	696	0	9	769	712.8888888888889	9	0	0	364	0	111	95
ENSMUSP00000027464-mafft-cds.fa	43	331	239.5581395348837	43	0	26	29	0	164	107	0	17	331	282.94117647058823	17	0	0	145	0	59	2
ENSMUSP00000027467-mafft-cds.fa	43	390	328.2325581395349	43	0	12	50	0	315	304	13	31	377	358.5483870967742	31	0	0	155	0	86	86
ENSMUSP00000027487-mafft-cds.fa	43	714	387.3255813953488	43	0	42	67	0	618	325	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSP00000027488-mafft-cds.fa	44	664	561.9318181818181	44	0	5	0	7	570	495	77	39	587	583.8461538461538	39	0	0	253	5	9	7
ENSMUSP00000027491-mafft-cds.fa	43	412	303.7906976744186	43	0	25	25	0	348	326	0	18	412	365.0	18	0	0	110	0	140	136
ENSMUSP00000027493-mafft-cds.fa	44	1385	1129.340909090909	44	0	11	31	1	1222	1220	4	33	1381	1236.4848484848485	33	0	0	288	1	647	645
ENSMUSP00000027498-mafft-cds.fa	43	423	331.5581395348837	43	0	19	43	0	345	304	45	24	378	363.0	24	0	0	224	0	55	55
ENSMUSP00000027499-mafft-cds.fa	40	211	102.325	34	3	36	0	0	211	210	0	4	211	190.25	4	0	0	135	0	41	41
ENSMUSP00000027502-mafft-cds.fa	43	384	344.3255813953488	43	0	4	0	5	303	300	5	39	379	361.5128205128205	39	0	0	84	4	80	80
ENSMUSP00000027503-mafft-cds.fa	42	210	132.26190476190476	42	0	40	17	0	180	137	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSP00000027505-mafft-cds.fa	44	222	187.45454545454547	44	0	6	8	0	162	150	14	38	208	197.6315789473684	38	0	0	101	0	41	41
ENSMUSP00000027517-mafft-cds.fa	44	1030	571.6136363636364	44	0	43	0	0	885	520	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSP00000027521-mafft-cds.fa	43	781	681.8372093023256	43	0	4	51	0	382	309	75	39	706	700.2820512820513	39	0	0	293	0	66	66
ENSMUSP00000027528-mafft-cds.fa	42	593	400.95238095238096	42	0	37	0	0	419	349	0	5	593	515.2	5	0	0	293	0	66	24
ENSMUSP00000027529-mafft-cds.fa	41	212	154.3658536585366	39	1	23	14	0	181	180	0	18	212	188.55555555555554	18	0	0	105	0	39	38
ENSMUSP00000027532-mafft-cds.fa	43	414	334.4418604651163	43	0	16	33	1	283	264	23	27	391	367.6666666666667	27	0	0	126	1	114	114
ENSMUSP00000027533-mafft-cds.fa	42	577	429.0	42	0	20	0	0	521	481	0	22	577	515.3181818181819	22	0	0	174	0	185	184
ENSMUSP00000027559-mafft-cds.fa	42	494	351.1904761904762	42	0	31	0	1	494	425	0	11	494	428.09090909090907	11	0	0	171	1	144	122
ENSMUSP00000027564-mafft-cds.fa	43	388	346.8837209302326	43	0	6	42	0	251	232	21	37	367	360.2432432432432	37	0	0	108	0	98	98
ENSMUSP00000027566-mafft-cds.fa	43	387	275.30232558139534	43	0	24	0	0	387	367	0	19	387	338.2105263157895	19	0	0	107	0	163	143
ENSMUSP00000027580-mafft-cds.fa	44	515	414.22727272727275	44	0	16	42	0	464	450	15	28	500	459.42857142857144	28	0	0	193	0	205	204
ENSMUSP00000027585-mafft-cds.fa	41	283	160.26829268292684	39	1	40	23	0	214	115	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSP00000027592-mafft-cds.fa	43	430	219.72093023255815	43	0	42	0	0	430	299	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSP00000027601-mafft-cds.fa	44	830	612.2727272727273	44	0	19	0	0	747	730	23	25	807	716.08	25	0	0	127	0	428	428
ENSMUSP00000027602-mafft-cds.fa	43	495	356.69767441860466	43	0	31	72	1	371	293	0	12	495	425.0833333333333	12	0	0	278	1	139	103
ENSMUSP00000027603-mafft-cds.fa	42	232	132.11904761904762	42	0	35	0	0	232	199	0	7	232	211.42857142857142	7	0	0	129	0	72	72
ENSMUSP00000027615-mafft-cds.fa	44	658	523.4772727272727	44	0	18	63	0	534	495	43	26	615	579.0769230769231	26	0	0	221	0	61	61
ENSMUSP00000027623-mafft-cds.fa	43	148	91.48837209302326	26	5	33	19	0	91	69	0	10	148	128.2	10	0	0	86	0	22	0
ENSMUSP00000027629-mafft-cds.fa	42	457	314.4047619047619	42	0	29	0	0	391	336	0	13	457	388.38461538461536	13	0	0	240	0	122	69
ENSMUSP00000027643-mafft-cds.fa	42	117	84.45238095238095	40	1	28	0	0	117	117	0	14	117	114.5	14	0	0	63	0	11	11
ENSMUSP00000027655-mafft-cds.fa	43	619	516.2093023255813	43	0	15	0	0	536	536	0	28	619	566.1428571428571	28	0	0	226	0	158	158
ENSMUSP00000027667-mafft-cds.fa	43	722	613.1162790697674	43	0	9	69	0	387	320	69	34	653	630.5882352941177	34	0	1	252	0	164	164
ENSMUSP00000027682-mafft-cds.fa	43	481	380.69767441860466	43	0	23	0	0	458	457	0	20	481	470.7	20	0	0	181	0	7	6
ENSMUSP00000027684-mafft-cds.fa	42	183	120.26190476190476	36	3	39	7	0	130	74	0	3	183	173.0	3	0	0	147	0	15	15
ENSMUSP00000027687-mafft-cds.fa	43	202	165.41860465116278	43	0	15	0	0	169	156	0	28	202	184.92857142857142	28	0	0	83	0	34	34
ENSMUSP00000027688-mafft-cds.fa	43	411	270.3720930232558	43	0	35	40	0	328	327	0	8	411	385.0	8	0	0	211	0	38	38
ENSMUSP00000027693-mafft-cds.fa	44	202	152.54545454545453	44	0	23	0	1	202	201	0	21	202	179.8095238095238	21	0	0	84	1	26	2
ENSMUSP00000027696-mafft-cds.fa	44	430	390.1363636363636	44	0	5	0	0	251	251	0	39	430	405.71794871794873	39	0	0	122	0	121	121
ENSMUSP00000027697-mafft-cds.fa	43	433	335.2325581395349	43	0	18	0	0	433	400	37	25	396	378.6	25	0	0	106	0	128	128
ENSMUSP00000027706-mafft-cds.fa	39	730	642.6153846153846	39	0	9	0	0	730	729	0	30	730	718.7333333333333	30	0	0	322	0	77	76
ENSMUSP00000027726-mafft-cds.fa	42	301	265.26190476190476	42	0	12	13	0	245	240	6	30	295	286.5	30	0	0	108	0	88	88
ENSMUSP00000027727-mafft-cds.fa	44	380	255.04545454545453	44	0	36	0	0	351	343	0	8	380	351.75	8	0	0	256	0	47	39
ENSMUSP00000027740-mafft-cds.fa	43	256	144.65116279069767	43	0	40	43	0	199	141	0	3	256	239.66666666666666	3	0	0	169	0	1	1
ENSMUSP00000027741-mafft-cds.fa	43	689	527.4883720930233	43	0	14	0	0	588	528	64	29	625	574.3448275862069	29	0	0	306	0	100	100
