node.label,clade,node.type,orig.node.label,num.genes.full,num.genes.partial,num.genes.descendant.counted,num.genes.discordant,num.genes.missing,ES,EN,S,N,avg.ES,avg.EN,avg.S,avg.N,dS,dN,dNdS
Taeromys_celebensis_NMVZ20637,Taeromys_celebensis_NMVZ20637,tip,NA,9678.0,0.0,0.0,0.0,2097.0,3324199.9946292294,7360434.42172989,30927.390148046394,15171.812232905977,343.48005730824855,760.5325916232579,3.1956385769835083,1.5676598711413492,0.009303709222674473,0.002061265866062864,0.22155312647124262
Paruromys_dominator_JAE4870,Paruromys_dominator_JAE4870,tip,NA,6839.0,0.0,0.0,0.0,4936.0,2107062.0950246304,4675734.055832629,21699.333150183156,12019.713553113554,308.09505702948246,683.6868044791094,3.172880998710799,1.75752501142178,0.01029838332786747,0.0025706580848241056,0.24961763443664925
Lenomys_meyeri_LSUMZ39079,Lenomys_meyeri_LSUMZ39079,tip,NA,10029.0,0.0,0.0,0.0,1746.0,3397337.136240673,7524256.904089402,28296.243623952676,14353.120213359434,338.7513347532828,750.2499655089642,2.821442180073056,1.431161652543567,0.00832894778740267,0.0019075797645291155,0.22903010238751684
Eropeplus_canus_NMVZ21733,Eropeplus_canus_NMVZ21733,tip,NA,9398.0,0.0,0.0,0.0,2377.0,2872986.2029770217,6356537.0361026265,21657.003311965815,11867.17361111111,305.70187305565247,676.3712530434801,2.3044268261295824,1.2627339445744956,0.0075381508235314795,0.0018669243243153054,0.24766343470966623
Taeromys_hamatus_NMVZ63317,Taeromys_hamatus_NMVZ63317,tip,NA,6902.0,0.0,0.0,0.0,4873.0,2130334.336310111,4691161.706051508,15781.685032603895,10243.69688605217,308.6546415981036,679.681498993264,2.2865379647354236,1.4841635592657447,0.007408078987234879,0.0021836162400537163,0.2947614683666821
Taeromys_taerae_LSUMZ39224,Taeromys_taerae_LSUMZ39224,tip,NA,9296.0,0.0,0.0,0.0,2479.0,3001302.3276257417,6647080.80122041,21706.079684276447,12252.172412477366,322.85954471017016,715.0474183756895,2.3349913601846435,1.318004777590078,0.0072322203213188475,0.0018432410826460628,0.25486517290030986
Taeromys_punicans_MVZ225815,Taeromys_punicans_MVZ225815,tip,NA,10657.0,0.0,0.0,0.0,1118.0,814148.774326195,1829223.0288060026,8528.05048076923,4689.609775641025,76.39568117914939,171.6452124243223,0.8002299409561068,0.4400497115174088,0.010474806017889306,0.0025637167812730286,0.2447507645387043
Taeromys_callitrichus_LSUMZ37153,Taeromys_callitrichus_LSUMZ37153,tip,NA,10102.0,0.0,0.0,0.0,1673.0,1447216.9551982083,3223930.106673038,9651.284097248534,5843.384243031871,143.26043904159656,319.1378050557353,0.9553834980447965,0.5784383531015512,0.006668857811942032,0.0018125033886240173,0.2717861798430217
Bunomys_torajae_NMVZ21736,Bunomys_torajae_NMVZ21736,tip,NA,9158.0,0.0,0.0,0.0,2617.0,3014506.3584538903,6669511.046479567,25034.838058660687,12819.367650572605,329.16645102139006,728.2715709193674,2.7336577919480987,1.3997999181669147,0.008304788606085675,0.0019220850765873125,0.23144298642096992
Bunomys_chrysocomus_JAE4867,Bunomys_chrysocomus_JAE4867,tip,NA,9657.0,0.0,0.0,0.0,2118.0,3213563.9202690036,7123334.540441442,29927.825785887962,14625.888449302141,332.7704173417214,737.6343109082989,3.0990810589093885,1.5145374805117677,0.009312970436692835,0.0020532362149027687,0.22047060375206146
Bunomys_andrewsi_sample1,Bunomys_andrewsi_sample1,tip,NA,4046.0,0.0,0.0,0.0,7729.0,873863.8942214126,1947219.937631031,23650.73516483517,11061.94766957181,215.98217850257356,481.27037509417477,5.845460989825796,2.734045395346468,0.027064552410541332,0.005680892772199975,0.2099015969681188
Halmaheramys_bokimekot_33262-WD225,Halmaheramys_bokimekot_33262-WD225,tip,NA,9764.0,0.0,0.0,0.0,2011.0,3452782.966141764,7647157.302362101,34775.63811392154,17418.041689034148,353.6238187363544,783.199232114103,3.5616179961001166,1.7839043106343864,0.010071770642676914,0.002277714580770289,0.22614837664382212
Papagomys_armandvillei_WAMM32592,Papagomys_armandvillei_WAMM32592,tip,NA,10296.0,0.0,0.0,0.0,1479.0,3663150.808896854,8118181.112777078,43367.05368589744,20624.11939102564,355.78387809798505,788.4791290576027,4.21202930127209,2.0031195989729644,0.011838730084650074,0.002540485252117086,0.21459102741188793
Bullimus_bagobus_JAE1712,Bullimus_bagobus_JAE1712,tip,NA,9049.0,0.0,0.0,0.0,2726.0,3190013.102354906,7072612.285523819,50018.866976127356,22580.468188707855,352.5265888335624,781.5904835367244,5.527557407020373,2.4953550877122175,0.015679831201697206,0.0031926630892697774,0.20361590939347607
Sundamys_annandalei_YS118,Sundamys_annandalei_YS118,tip,NA,10115.0,0.0,0.0,0.0,1660.0,3535280.9041198133,7836118.0348467715,46303.50038919413,17535.11151556777,349.5087399030957,774.7027221796117,4.577706415145243,1.7335750386127304,0.013097544903782522,0.0022377293753858894,0.17085105581425733
Sundamys_muelleri_JAE1283,Sundamys_muelleri_JAE1283,tip,NA,7826.0,0.0,0.0,0.0,3949.0,2591090.8518859926,5745699.958042485,33652.440254884,15134.855715811964,331.0875098244304,734.1809299824284,4.3000818112553025,1.9339197183506216,0.012987750016711765,0.0026341187020437963,0.20281563000938493
Berylmys_bowersi_ABTC116431,Berylmys_bowersi_ABTC116431,tip,NA,9837.0,0.0,0.0,0.0,1938.0,2109623.618391212,4689078.965216038,44483.22560668497,17636.60974130037,214.45802769047597,476.6777437446414,4.522031677003657,1.7928849996239067,0.021085858737497284,0.0037612097966637265,0.1783759363793476
Berylmys_mackenziei_ABTC116402,Berylmys_mackenziei_ABTC116402,tip,NA,6779.0,0.0,0.0,0.0,4996.0,1115917.3877100502,2478796.963174217,18883.724244505498,11237.532165750921,164.61386453902497,365.65820374306196,2.785620924104661,1.6576976199662077,0.016922152528921857,0.004533462132114576,0.2679010323519056
Saxatilomys_paulinae_ABTC116266,Saxatilomys_paulinae_ABTC116266,tip,NA,10188.0,0.0,0.0,0.0,1587.0,3804011.2560909125,8425889.642582955,98085.62045940173,32717.924412393153,373.3815524235289,827.040600960243,9.627563845642102,3.2114177868465994,0.02578478712499834,0.0038830231346779756,0.15059356960575354
Niviventer_lepturus_JAE4746,Niviventer_lepturus_JAE4746,tip,NA,9139.0,0.0,0.0,0.0,2636.0,3316878.524193285,7345383.516358171,54626.95687707885,20709.653979306135,362.93670250500986,803.7404000829599,5.977345100894939,2.266074404125849,0.01646938725028073,0.0028194108494383895,0.17119099858377132
Niviventer_rapit_LSUMZ38196,Niviventer_rapit_LSUMZ38196,tip,NA,9454.0,0.0,0.0,0.0,2321.0,1225390.468668594,2734435.24047974,13396.104166666666,7055.344551282052,129.61608511408863,289.23579865451023,1.416977381707919,0.7462814206983343,0.010932110628558865,0.002580183449524383,0.23601878330648746
Niviventer_bukit_LSUMZ38136,Niviventer_bukit_LSUMZ38136,tip,NA,10070.0,0.0,0.0,0.0,1705.0,1347736.5588596745,3008089.3369093062,17015.129731379733,7807.916971916971,133.83679829788227,298.7179083326024,1.6896851768996757,0.7753641481546149,0.012624967112101126,0.0025956399885181934,0.20559578218863261
Anonymomys_mindorensis_FMNH2222010,Anonymomys_mindorensis_FMNH2222010,tip,NA,10431.0,0.0,0.0,0.0,1344.0,3845619.1547032744,8523848.331746202,70331.08154419814,26466.211546619088,368.67214597864773,817.1650207790434,6.7425061397946635,2.537265031791687,0.018288623681880126,0.0031049604024567623,0.16977550943503053
Leopoldomys_sabanus_Z25191,Leopoldomys_sabanus_Z25191,tip,NA,9729.0,0.0,0.0,0.0,2046.0,3537706.993279068,7839061.244403349,74280.47996794873,26753.314903846152,363.62493506825655,805.741725193067,7.6349552850188855,2.749852492943381,0.02099678693262803,0.0034128212638913262,0.1625401674476184
Margaretamys_parvus_NMVZ21833,Margaretamys_parvus_NMVZ21833,tip,NA,10677.0,0.0,0.0,0.0,1098.0,3721819.028521453,8252313.207304369,42359.140376984134,15896.294604700857,348.5828442934769,772.9056108742501,3.9673260632185197,1.4888353099841583,0.011381300394342903,0.0019262834802041412,0.16924985840472184
Margaretamys_christinae_TMar1,Margaretamys_christinae_TMar1,tip,NA,9902.0,0.0,0.0,0.0,1873.0,3541408.575584844,7841075.36982532,39319.764239926735,17360.864880952384,357.6457862638704,791.8678418324904,3.970891157334552,1.7532685195871929,0.011102860175751761,0.0022140923358244854,0.1994163936838529
Paucidentomys_vermidax_Z21914,Paucidentomys_vermidax_Z21914,tip,NA,9455.0,0.0,0.0,0.0,2320.0,3397640.7616805662,7531533.803961764,55940.42019546545,23397.326141530888,359.3485734194147,796.5662405036239,5.916490766310465,2.4745982169784124,0.016464489367556265,0.0031065818398402917,0.18868376482795135
Echiothrix_centrosa_Z27993,Echiothrix_centrosa_Z27993,tip,NA,8231.0,0.0,0.0,0.0,3544.0,2861540.68540088,6343429.360704024,51319.434064355184,22841.715234621704,347.65407428026725,770.6754174102812,6.234896618194045,2.775083857929985,0.017934196891268635,0.0036008464721181384,0.20078102710421514
Tateomys_rhinogradoides_Z21785,Tateomys_rhinogradoides_Z21785,tip,NA,9751.0,0.0,0.0,0.0,2024.0,3320445.0921946666,7366080.185928634,45244.77426871501,20852.9161316892,340.5235455024784,755.4179249234576,4.640013769737976,2.138541291322859,0.01362611728622509,0.002830937975875468,0.2077582275574069
Melasmothrix_naso_Z21808,Melasmothrix_naso_Z21808,tip,NA,9448.0,0.0,0.0,0.0,2327.0,3233918.500112238,7172252.473533036,35187.22660493242,18284.924152930405,342.28603938529193,759.129177977671,3.7243042553908148,1.9353222007758686,0.01088067822479484,0.002549397726921246,0.23430503818334503
Tateomys_macrocercus_Z21834,Tateomys_macrocercus_Z21834,tip,NA,7764.0,0.0,0.0,0.0,4011.0,2507478.9016113477,5567533.781982099,33616.54142299273,16171.802267799254,322.96224904834463,717.0960564119138,4.3297966799320875,2.0829214667438505,0.013406510180959121,0.002904661722958047,0.21666053907775748
Gracilimus_radix_Z08508,Gracilimus_radix_Z08508,tip,NA,10010.0,0.0,0.0,0.0,1765.0,3560245.2407159223,7893009.554020205,49809.86916208789,21050.813988095233,355.66885521637585,788.5124429590614,4.976010905303485,2.102978420389134,0.013990572501143692,0.002667019955318978,0.19062979410606365
Waiomys_mamasae_Z20624,Waiomys_mamasae_Z20624,tip,NA,9406.0,0.0,0.0,0.0,2369.0,3285492.7919753497,7286371.503154352,42856.550339985704,19188.581212370016,349.29755389914413,774.6514462209602,4.5562992068877,2.0400362760333848,0.013044177252392902,0.002633489275706442,0.20189002531557435
Sommeromys_macrorhinos_Z21740,Sommeromys_macrorhinos_Z21740,tip,NA,8423.0,0.0,0.0,0.0,3352.0,2993796.6198188,6642495.095362172,54233.234493284486,26146.742246642247,355.4311551488543,788.6139256039621,6.438707644934642,3.104207793736465,0.01811520332886439,0.003936283259719386,0.21729169627632022
Hyorhinomys_stuempkei_JAE4661,Hyorhinomys_stuempkei_JAE4661,tip,NA,8872.0,0.0,0.0,0.0,2903.0,3195960.6974305576,7083238.992750771,55121.332508368076,25241.35457007071,360.23001549036945,798.3813111756956,6.212954520780892,2.845057999331685,0.017247187223761458,0.0035635328125880796,0.2066153029102971
Maxomys_surifer_JAE3632,Maxomys_surifer_JAE3632,tip,NA,8984.0,0.0,0.0,0.0,2791.0,3251307.0475011566,7212908.769667144,90493.56806318683,31892.247138278384,361.89971588392217,802.8616172826296,10.072748003471375,3.5498939379205683,0.027832981241417077,0.004421551437389125,0.1588601450573179
Maxomys_musschenbroekii_sample1,Maxomys_musschenbroekii_sample1,tip,NA,4996.0,0.0,0.0,0.0,6779.0,1612461.3650718082,3578776.373276806,41914.71052271483,18529.08131762873,322.7504733930761,716.3283373252214,8.38965382760505,3.7087832901578723,0.025994241741629714,0.005177490679771952,0.1991783692416853
Crunomys_melanius_KU168558,Crunomys_melanius_KU168558,tip,NA,10279.0,0.0,0.0,0.0,1496.0,3510022.560709113,7777376.055150033,48229.210737179485,22129.140544871796,341.47510075971525,756.6276928835522,4.692013886290445,2.1528495519867494,0.013740427562219422,0.0028453221739507236,0.2070766838270885
Crunomys_celebensis_Z21894,Crunomys_celebensis_Z21894,tip,NA,9141.0,0.0,0.0,0.0,2634.0,3109325.5816614195,6894225.334149284,33823.76963522589,17850.762599206348,340.1515787836582,754.2090946449277,3.700226412342839,1.952823826627978,0.010878169154982057,0.0025892339942510815,0.23802111893665917
Zyzomys_pedunculatus_Z34925,Zyzomys_pedunculatus_Z34925,tip,NA,9971.0,0.0,0.0,0.0,1804.0,3432195.551835785,7612719.242446514,44664.15412804986,20431.168563626255,344.2177867651976,763.4860337425047,4.4794056893039675,2.0490591278333423,0.013013289439222149,0.0026838200533795403,0.20623686777383796
Zyzomys_woodwardi_WAMM21724,Zyzomys_woodwardi_WAMM21724,tip,NA,8098.0,0.0,0.0,0.0,3677.0,2757020.6789054526,6098617.376325329,33002.01785714286,16129.742216117227,340.45698677518556,753.1016765034982,4.075329446424162,1.9918180064358146,0.011970174220907471,0.0026448195092108025,0.22095079490081942
Zyzomys_argurus_ABTC61630,Zyzomys_argurus_ABTC61630,tip,NA,9539.0,0.0,0.0,0.0,2236.0,3312052.590096373,7337105.805186418,46816.82681623933,19075.645711233214,347.2117192678869,769.1692845357394,4.907938653552713,1.9997531933361163,0.01413529089369836,0.002599886960570899,0.18392879072124027
Pseudomys_oralis_RAT7,Pseudomys_oralis_RAT7,tip,NA,10361.0,0.0,0.0,0.0,1414.0,3634904.5898528434,8058806.1137051,43569.772597732735,16100.380730548191,350.825652915051,777.8019605930991,4.205170601074484,1.553940809820306,0.011986496899908074,0.00199786178044007,0.16667603530230685
Pseudomys_shortridgei_Z25113,Pseudomys_shortridgei_Z25113,tip,NA,9251.0,0.0,0.0,0.0,2524.0,2810992.993666326,6228627.546935279,25091.989854111405,13269.746693823417,303.85828490609947,673.2923518468575,2.7123543243013084,1.434412138560525,0.008926379365102717,0.0021304447237903376,0.2386684048091454
Pseudomys_desertor_ABTC41464,Pseudomys_desertor_ABTC41464,tip,NA,9595.0,0.0,0.0,0.0,2180.0,2699991.939419691,5987012.113999319,20818.241758241755,9590.437179487177,281.3957206273779,623.9720806669432,2.1696969002857482,0.9995244585187261,0.007710482929336529,0.0016018736887239689,0.20775270542772692
Pseudomys_higginsi_UC1421,Pseudomys_higginsi_UC1421,tip,NA,10493.0,0.0,0.0,0.0,1282.0,3596154.873349124,7971561.777714436,39048.28347069596,14510.054807692311,342.7194199322524,759.7028283345503,3.7213650500996818,1.3828318695980475,0.01085834310420842,0.0018202273547270379,0.16763398773258176
Pseudomys_bolami_ABTC107389,Pseudomys_bolami_ABTC107389,tip,NA,9083.0,0.0,0.0,0.0,2692.0,2504709.484259836,5545101.755740472,20413.151770451765,10394.999694749691,275.75795268742,610.4923214511144,2.2474019344326504,1.144445634124154,0.008149907962872602,0.0018746274013796852,0.230018229643778
Pseudomys_novaehollandiae_ABTC08140,Pseudomys_novaehollandiae_ABTC08140,tip,NA,9925.0,0.0,0.0,0.0,1850.0,2921560.051954051,6479680.467958529,20361.736309523807,9433.069184981685,294.3637331943628,652.864530776678,2.0515603334532804,0.9504351823659128,0.00696947382474822,0.0014557923390863814,0.2088812406349734
Pseudomys_delicatulus_U1509,Pseudomys_delicatulus_U1509,tip,NA,9618.0,0.0,0.0,0.0,2157.0,2799014.1876174053,6207124.637742036,20941.04624542124,10115.548992673994,291.01831852957014,645.3654229301347,2.1772765902912496,1.0517310243994586,0.007481579171003349,0.0016296674520062037,0.2178239934053455
Pseudomys_hermannsburgensis_ABTC08067,Pseudomys_hermannsburgensis_ABTC08067,tip,NA,9382.0,0.0,0.0,0.0,2393.0,2959602.1127380263,6554614.6539233625,26286.583943833946,11801.425213675211,315.4553520292077,698.6372472738608,2.801810269008095,1.257879472785676,0.008881796587013298,0.0018004758230312275,0.2027152733562746
Mastacomys_fuscus_M13957,Mastacomys_fuscus_M13957,tip,NA,10147.0,0.0,0.0,0.0,1628.0,3448963.6205510264,7639911.097306603,35004.53941544566,14274.328716422464,339.89983448812717,752.9231395788512,3.449742723508984,1.4067535938131925,0.010149292154567039,0.0018683893745118027,0.18409060908460043
Pseudomys_australis_M25541,Pseudomys_australis_M25541,tip,NA,10038.0,0.0,0.0,0.0,1737.0,3457547.0945061804,7667126.319016275,40103.873809523815,15309.478205128209,344.4458153522794,763.8101533190153,3.9952055996736218,1.5251522419932466,0.011598937834641873,0.0019967687459585878,0.17215099989543478
Pseudomys_nanus_U1448,Pseudomys_nanus_U1448,tip,NA,9678.0,0.0,0.0,0.0,2097.0,2890230.082255464,6414561.866855826,34013.46897893773,13075.663621794873,298.63919014832237,662.7982916776014,3.5145142569681473,1.3510708433348702,0.01176842950592863,0.002038434408023578,0.17321210166544887
Pseudomys_gracilicaudatus_ABTC08163,Pseudomys_gracilicaudatus_ABTC08163,tip,NA,9416.0,0.0,0.0,0.0,2359.0,2965742.109039161,6573283.145488421,30658.231284340673,12611.165602106226,314.968363321916,698.0971904724322,3.255971886612221,1.339333645083499,0.010337456918758627,0.0019185489690584697,0.18559196755413018
Pseudomys_fumeus_ABTC08168,Pseudomys_fumeus_ABTC08168,tip,NA,10021.0,0.0,0.0,0.0,1754.0,3496162.4659495456,7753547.734722588,43775.01204212454,16204.85590659341,348.8835910537417,773.7299405970051,4.368327716008835,1.6170897022845434,0.012520874664282913,0.0020899924087683713,0.16692063971619253
Pseudomys_apodemoides_M16672,Pseudomys_apodemoides_M16672,tip,NA,9964.0,0.0,0.0,0.0,1811.0,3153695.691187428,6995346.135064672,27584.469383394386,11789.11724664225,316.50900152423003,702.0620368390879,2.768413225952869,1.1831711407710006,0.008746712455635913,0.0016852800446211602,0.19267582570812147
Pseudomys_albocinereus_WAMM18855,Pseudomys_albocinereus_WAMM18855,tip,NA,9360.0,0.0,0.0,0.0,2415.0,2975280.898231225,6591172.997855918,25018.17894154456,11796.808237942614,317.87189083666937,704.185149343581,2.6728823655496323,1.2603427604639545,0.00840867796933648,0.0017897888952057653,0.21285021280782804
Pseudomys_occidentalis_ABTC08043,Pseudomys_occidentalis_ABTC08043,tip,NA,9694.0,0.0,0.0,0.0,2081.0,3423897.316657183,7585800.980695784,46473.708022425395,17915.47827288852,353.19757753839315,782.5253745302026,4.794069323542954,1.8480996774178378,0.013573335799625722,0.002361712140679609,0.1739964424032545
Notomys_mitchellii_M21518,Notomys_mitchellii_M21518,tip,NA,7339.0,0.0,0.0,0.0,4436.0,2126032.0233480874,4701649.973304604,21283.132886904765,11559.236527014655,289.68960666958543,640.6390480044425,2.9000044811152423,1.5750424481556962,0.010010730155130949,0.0024585489333843634,0.2455913699885564
Notomys_fuscus_M22830,Notomys_fuscus_M22830,tip,NA,9525.0,0.0,0.0,0.0,2250.0,2727705.7427702146,6043143.428187537,21999.973221916975,10050.636668192918,286.3733063275816,634.4507536154895,2.3097084747419396,1.0551849520412513,0.008065376289296568,0.0016631471332142964,0.20620825037282295
Notomys_aquilo_M-32455,Notomys_aquilo_M-32455,tip,NA,9817.0,0.0,0.0,0.0,1958.0,2987310.45699694,6630532.173320175,23366.778342490845,9864.210302197804,304.29973077283694,675.4132803626541,2.3802361559020926,1.0048090355707247,0.007822012033520218,0.0014876951116969538,0.19019340616220345
Notomys_alexis_U1308,Notomys_alexis_U1308,tip,NA,8978.0,0.0,0.0,0.0,2797.0,2066913.7859068294,4590950.2203546595,16822.920811229007,8770.267517683467,230.21984694885603,511.35556029791263,1.8737938083347079,0.9768620536515334,0.008139149743900995,0.0019103381863735276,0.23470979727397495
Notomys_cervinus_M22857,Notomys_cervinus_M22857,tip,NA,9380.0,0.0,0.0,0.0,2395.0,3301669.408530891,7314197.937933646,42983.25076733611,17239.656242895027,351.9903420608626,779.7652385856766,4.582436115920694,1.83791644380544,0.013018641616957621,0.002357012537695343,0.18104903776022085
Leggadina_forresti_WAMM62323,Leggadina_forresti_WAMM62323,tip,NA,9791.0,0.0,0.0,0.0,1984.0,3623852.316202644,8026833.980306067,90855.80848595855,36337.86862026864,370.1207554082978,819.8175855689988,9.279522876719287,3.7113541640556265,0.025071609038738195,0.004527048735457097,0.18056474670063435
