# CDS alignment filter
# PYTHON VERSION: 3.8.8
# Script call:    06_aln_filter.py -i ../03-Alignments/exonerate-filter-tests/seq-f175/mafft-nt/ -g 60 -o ../03-Alignments/exonerate-filter-tests/seq-f175/filter
# Runtime:        03/21/2021 11:04:45
# ----------------
# IO OPTIONS
# Input CDS directory:    /mnt/beegfs/gt156213e/murinae-seq/03-Alignments/exonerate-filter-tests/seq-f175/mafft-nt
# Sequence gappiness threshold:60
# Codon site gappiness threshold:50
# Output directory:       /mnt/beegfs/gt156213e/murinae-seq/03-Alignments/exonerate-filter-tests/seq-f175/filter-seq60-site50
# Log file:               /mnt/beegfs/gt156213e/murinae-seq/03-Alignments/exonerate-filter-tests/seq-f175/filter-seq60-site50/aln-stats.tab
# ----------------
# 03.21.2021 | 11:04:45 Beginning filter.
align	pre num seqs	pre codon aln length	pre avg nongap length	pre uniq seqs	pre ident seqs	pre gappy seqs	pre invariant sites	pre stop codons	pre percent sites with gap	pre gappy sites	sites filtered	post num seqs	post codon aln length	post avg nongap length	post uniq seqs	post ident seqs	post gappy seqs	post invariant sites	post stop codons	post percent sites with gap	post gappy sites
ENSMUSP00000106809-mafft-cds.fa	192	592	427.8489583333333	192	0	10	0	0	592	NA	74	182	518	421.8626373626374	182	0	NA	1	0	518	NA
ENSMUSP00000122288-mafft-cds.fa	190	29	29.0	49	26	0	4	0	0	NA	0	190	29	29.0	49	26	NA	4	0	0	NA
ENSMUSP00000153308-mafft-cds.fa	193	334	297.9222797927461	191	1	4	0	0	306	NA	15	189	319	296.53968253968253	187	1	NA	0	0	239	NA
ENSMUSP00000030915-mafft-cds.fa	192	178	155.47395833333334	176	8	6	0	1	178	NA	5	186	173	156.78494623655914	170	8	NA	0	1	173	NA
ENSMUSP00000120759-mafft-cds.fa	189	42	40.301587301587304	66	20	0	3	0	3	NA	5	189	37	36.95238095238095	59	17	NA	3	0	0	NA
ENSMUSP00000048239-mafft-cds.fa	192	137	114.58854166666667	172	7	4	0	9	137	NA	18	188	119	108.30319148936171	167	7	NA	4	6	67	NA
ENSMUSP00000145942-mafft-cds.fa	137	41	40.97080291970803	40	18	0	5	5	1	NA	0	137	41	40.97080291970803	40	18	NA	5	5	1	NA
ENSMUSP00000027974-mafft-cds.fa	193	403	319.48704663212436	193	0	6	0	1	403	NA	74	187	329	296.7379679144385	187	0	NA	0	0	329	NA
ENSMUSP00000105561-mafft-cds.fa	193	258	243.93264248704662	186	3	1	0	0	232	NA	0	192	258	244.828125	185	3	NA	0	0	199	NA
ENSMUSP00000043138-mafft-cds.fa	194	923	864.3144329896908	194	0	1	1	5	706	NA	12	193	911	864.0259067357513	193	0	NA	21	5	640	NA
ENSMUSP00000123990-mafft-cds.fa	189	111	101.98412698412699	175	7	8	0	0	111	NA	4	181	107	103.23204419889503	167	7	NA	1	0	30	NA
ENSMUSP00000035154-mafft-cds.fa	192	160	143.18229166666666	178	4	2	0	14	160	NA	8	190	152	140.5	176	4	NA	0	14	152	NA
ENSMUSP00000053175-mafft-cds.fa	193	301	283.1243523316062	189	2	1	0	1	301	NA	0	192	301	284.0364583333333	188	2	NA	0	1	301	NA
ENSMUSP00000078469-mafft-cds.fa	194	714	671.5360824742268	192	1	1	8	1	603	NA	6	193	708	672.0569948186528	191	1	NA	8	1	560	NA
ENSMUSP00000021056-mafft-cds.fa	194	1796	1499.6855670103093	194	0	1	0	0	1734	NA	159	193	1637	1471.2227979274612	193	0	NA	4	0	1547	NA
ENSMUSP00000034854-mafft-cds.fa	194	465	428.4381443298969	194	0	2	0	0	465	NA	4	192	461	429.2239583333333	192	0	NA	0	0	424	NA
ENSMUSP00000099468-mafft-cds.fa	194	1201	1085.0360824742268	192	1	1	0	0	1023	NA	22	193	1179	1083.8134715025906	191	1	NA	32	0	858	NA
ENSMUSP00000099668-mafft-cds.fa	194	928	760.6546391752578	192	1	3	0	0	928	NA	110	191	818	727.5130890052357	189	1	NA	0	0	818	NA
ENSMUSP00000062037-mafft-cds.fa	193	139	132.07253886010363	167	10	2	1	0	97	NA	0	191	139	132.98429319371726	165	10	NA	1	0	96	NA
ENSMUSP00000028179-mafft-cds.fa	194	211	176.98453608247422	192	1	4	0	4	211	NA	0	190	211	179.38947368421051	188	1	NA	0	4	211	NA
ENSMUSP00000127662-mafft-cds.fa	192	168	157.15104166666666	190	1	2	0	0	168	NA	0	190	168	158.24736842105264	188	1	NA	0	0	168	NA
ENSMUSP00000041173-mafft-cds.fa	193	529	424.80829015544043	191	1	11	0	0	504	NA	78	182	451	420.3241758241758	180	1	NA	1	0	395	NA
ENSMUSP00000075658-mafft-cds.fa	194	471	386.8917525773196	194	0	1	0	2	471	NA	9	193	462	387.0673575129534	193	0	NA	0	2	462	NA
ENSMUSP00000002735-mafft-cds.fa	190	206	186.68947368421053	182	4	5	0	0	206	NA	0	185	206	189.96216216216217	177	4	NA	0	0	206	NA
ENSMUSP00000147560-mafft-cds.fa	194	488	400.78350515463916	194	0	4	0	0	488	NA	11	190	477	402.0684210526316	190	0	NA	0	0	477	NA
ENSMUSP00000154340-mafft-cds.fa	190	92	87.32631578947368	169	9	0	0	0	21	NA	4	190	88	85.30526315789474	168	8	NA	0	0	19	NA
ENSMUSP00000002737-mafft-cds.fa	193	152	150.56476683937825	169	9	0	6	0	53	NA	0	193	152	150.56476683937825	169	9	NA	6	0	53	NA
ENSMUSP00000024104-mafft-cds.fa	193	381	345.0673575129534	193	0	3	2	9	343	NA	11	190	370	344.90526315789475	190	0	NA	2	9	315	NA
ENSMUSP00000024880-mafft-cds.fa	193	443	396.81865284974094	193	0	1	0	1	391	NA	53	192	390	374.859375	192	0	NA	0	1	339	NA
ENSMUSP00000109234-mafft-cds.fa	194	405	297.08247422680415	194	0	1	0	0	352	NA	81	193	324	286.95336787564764	193	0	NA	3	0	274	NA
ENSMUSP00000135064-mafft-cds.fa	16	30	29.6875	10	2	0	17	25	1	NA	0	16	30	29.6875	10	2	NA	17	25	1	NA
ENSMUSP00000002740-mafft-cds.fa	189	156	147.84656084656083	164	12	2	0	0	156	NA	0	187	156	148.88235294117646	162	12	NA	0	0	110	NA
ENSMUSP00000022623-mafft-cds.fa	193	276	270.30051813471505	187	3	1	0	0	214	NA	0	192	276	271.3072916666667	186	3	NA	7	0	183	NA
ENSMUSP00000091895-mafft-cds.fa	191	321	283.1256544502618	189	1	2	0	2	321	NA	8	189	313	281.8095238095238	187	1	NA	0	2	313	NA
ENSMUSP00000101644-mafft-cds.fa	193	368	325.0	188	2	2	1	1	339	NA	29	191	339	320.4816753926702	186	2	NA	1	1	310	NA
ENSMUSP00000033602-mafft-cds.fa	193	194	187.75129533678756	153	14	2	3	0	161	NA	0	191	194	188.9633507853403	151	14	NA	11	0	160	NA
ENSMUSP00000086615-mafft-cds.fa	194	932	379.87113402061857	194	0	27	0	74	890	NA	565	167	367	358.54491017964074	167	0	NA	4	20	188	NA
ENSMUSP00000023630-mafft-cds.fa	184	24	24.0	50	20	0	1	0	0	NA	0	184	24	24.0	50	20	NA	1	0	0	NA
ENSMUSP00000022511-mafft-cds.fa	194	1375	1011.7422680412371	194	0	1	22	0	1265	NA	403	193	972	928.7305699481865	193	0	NA	24	0	789	NA
ENSMUSP00000049663-mafft-cds.fa	194	533	459.5103092783505	194	0	1	1	1	464	NA	23	193	510	457.4300518134715	193	0	NA	3	1	428	NA
ENSMUSP00000052989-mafft-cds.fa	188	501	472.2925531914894	188	0	1	0	1	475	NA	0	187	501	473.7807486631016	187	0	NA	2	1	461	NA
ENSMUSP00000037890-mafft-cds.fa	188	80	71.79255319148936	157	10	0	1	4	47	NA	11	188	69	67.7872340425532	155	11	NA	1	4	38	NA
ENSMUSP00000074581-mafft-cds.fa	191	337	323.05759162303667	189	1	0	7	0	258	NA	0	191	337	323.05759162303667	189	1	NA	7	0	258	NA
ENSMUSP00000130176-mafft-cds.fa	194	335	307.5412371134021	185	4	2	11	0	303	NA	0	192	335	309.8645833333333	183	4	NA	11	0	303	NA
ENSMUSP00000047325-mafft-cds.fa	193	779	727.7823834196892	193	0	0	11	0	645	NA	29	193	750	720.5595854922279	193	0	NA	11	0	616	NA
ENSMUSP00000006565-mafft-cds.fa	193	452	412.35751295336786	193	0	0	0	10	423	NA	14	193	438	406.9740932642487	193	0	NA	0	10	409	NA
ENSMUSP00000076224-mafft-cds.fa	193	757	703.0310880829015	193	0	0	25	0	572	NA	0	193	757	703.0310880829015	193	0	NA	25	0	572	NA
ENSMUSP00000109951-mafft-cds.fa	194	821	799.3092783505155	192	1	1	24	0	618	NA	0	193	821	802.139896373057	191	1	NA	28	0	618	NA
ENSMUSP00000017348-mafft-cds.fa	194	379	361.5103092783505	194	0	0	2	1	266	NA	0	194	379	361.5103092783505	194	0	NA	2	1	266	NA
ENSMUSP00000121046-mafft-cds.fa	193	395	373.3316062176166	193	0	0	3	0	297	NA	0	193	395	373.3316062176166	193	0	NA	3	0	297	NA
ENSMUSP00000031246-mafft-cds.fa	193	247	197.6580310880829	191	1	4	0	1	247	NA	45	189	202	189.46560846560845	187	1	NA	0	1	157	NA
ENSMUSP00000080443-mafft-cds.fa	185	305	288.3891891891892	185	0	0	2	1	260	NA	0	185	305	288.3891891891892	185	0	NA	2	1	260	NA
ENSMUSP00000007814-mafft-cds.fa	194	604	567.139175257732	194	0	1	2	3	529	NA	12	193	592	564.2072538860103	193	0	NA	6	3	397	NA
ENSMUSP00000030289-mafft-cds.fa	194	700	649.5309278350516	194	0	0	8	6	627	NA	15	194	685	643.7628865979382	194	0	NA	8	6	612	NA
ENSMUSP00000049705-mafft-cds.fa	193	1086	866.7098445595855	193	0	17	0	5	1086	NA	38	176	1048	908.8863636363636	176	0	NA	0	2	967	NA
ENSMUSP00000006557-mafft-cds.fa	194	263	240.79896907216494	176	8	1	10	0	146	NA	21	193	242	239.50259067357513	173	9	NA	14	0	44	NA
ENSMUSP00000157119-mafft-cds.fa	184	25	24.92391304347826	74	16	0	1	0	2	NA	0	184	25	24.92391304347826	74	16	NA	1	0	2	NA
ENSMUSP00000072724-mafft-cds.fa	191	757	654.9057591623036	191	0	11	0	1	757	NA	5	180	752	683.6277777777777	180	0	NA	0	1	732	NA
ENSMUSP00000125836-mafft-cds.fa	193	512	402.4611398963731	193	0	4	0	1	512	NA	101	189	411	374.65608465608466	189	0	NA	0	1	411	NA
ENSMUSP00000031287-mafft-cds.fa	193	366	319.48704663212436	193	0	1	0	1	366	NA	11	192	355	317.3333333333333	192	0	NA	0	1	352	NA
ENSMUSP00000045608-mafft-cds.fa	192	179	172.67708333333334	179	6	0	0	0	142	NA	4	192	175	170.71354166666666	178	6	NA	0	0	138	NA
ENSMUSP00000105497-mafft-cds.fa	193	839	717.7875647668394	193	0	0	0	0	838	NA	14	193	825	712.9637305699482	193	0	NA	0	0	824	NA
ENSMUSP00000020490-mafft-cds.fa	193	171	160.84455958549222	157	14	3	0	0	171	NA	0	190	171	162.74736842105264	156	13	NA	0	0	171	NA
ENSMUSP00000154299-mafft-cds.fa	192	105	98.23958333333333	156	13	2	0	1	105	NA	0	190	105	98.91578947368421	154	13	NA	0	1	105	NA
ENSMUSP00000156500-mafft-cds.fa	194	582	544.2731958762887	192	1	0	3	10	388	NA	18	194	564	543.2628865979382	192	1	NA	3	10	370	NA
ENSMUSP00000013845-mafft-cds.fa	193	205	166.19689119170985	193	0	4	0	16	205	NA	21	189	184	166.7037037037037	189	0	NA	0	16	184	NA
ENSMUSP00000034749-mafft-cds.fa	193	271	249.21243523316062	191	1	1	0	0	271	NA	0	192	271	250.03645833333334	190	1	NA	0	0	271	NA
ENSMUSP00000104550-mafft-cds.fa	192	217	196.38020833333334	190	1	4	0	0	217	NA	0	188	217	198.9095744680851	186	1	NA	0	0	195	NA
ENSMUSP00000018556-mafft-cds.fa	194	915	856.2886597938144	194	0	1	9	1	739	NA	21	193	894	856.7875647668394	193	0	NA	15	1	675	NA
ENSMUSP00000027966-mafft-cds.fa	193	284	261.8134715025907	193	0	0	1	0	221	NA	10	193	274	258.7823834196891	193	0	NA	1	0	211	NA
ENSMUSP00000098288-mafft-cds.fa	194	479	460.08762886597935	194	0	1	0	6	266	NA	0	193	479	462.04145077720204	193	0	NA	15	6	229	NA
ENSMUSP00000034793-mafft-cds.fa	193	246	234.82901554404145	191	1	0	7	0	96	NA	4	193	242	232.98445595854923	191	1	NA	7	0	92	NA
ENSMUSP00000099881-mafft-cds.fa	194	216	207.63917525773195	182	6	1	0	0	175	NA	0	193	216	208.57512953367876	181	6	NA	2	0	175	NA
ENSMUSP00000000304-mafft-cds.fa	193	109	101.88082901554404	163	12	2	0	0	109	NA	0	191	109	102.70680628272251	161	12	NA	0	0	109	NA
ENSMUSP00000077606-mafft-cds.fa	194	345	312.2628865979381	192	1	0	0	0	311	NA	7	194	338	310.4845360824742	192	1	NA	0	0	304	NA
ENSMUSP00000128271-mafft-cds.fa	194	354	346.12886597938143	181	6	0	12	0	180	NA	0	194	354	346.12886597938143	181	6	NA	12	0	180	NA
ENSMUSP00000152473-mafft-cds.fa	193	519	477.8756476683938	191	1	1	0	1	460	NA	41	192	478	462.0052083333333	190	1	NA	3	1	382	NA
ENSMUSP00000082952-mafft-cds.fa	193	425	228.3782383419689	193	0	22	0	0	425	NA	114	171	311	227.77777777777777	171	0	NA	0	0	311	NA
ENSMUSP00000142807-mafft-cds.fa	193	364	333.5284974093264	193	0	3	0	0	364	NA	9	190	355	335.32105263157894	190	0	NA	4	0	284	NA
ENSMUSP00000102240-mafft-cds.fa	193	283	224.84455958549222	189	2	2	0	0	283	NA	51	191	232	206.9371727748691	187	2	NA	0	0	231	NA
ENSMUSP00000157208-mafft-cds.fa	193	261	247.11917098445596	189	2	2	0	0	261	NA	0	191	261	248.82722513089004	187	2	NA	0	0	261	NA
ENSMUSP00000110859-mafft-cds.fa	193	774	564.1450777202073	193	0	0	0	0	748	NA	155	193	619	526.0932642487047	193	0	NA	0	0	594	NA
ENSMUSP00000030436-mafft-cds.fa	189	145	135.24867724867724	171	6	0	1	2	91	NA	4	189	141	133.26455026455025	171	6	NA	1	2	87	NA
ENSMUSP00000043691-mafft-cds.fa	193	1084	643.0051813471503	193	0	0	0	1	1082	NA	443	193	641	581.3575129533679	193	0	NA	0	1	639	NA
ENSMUSP00000017365-mafft-cds.fa	193	440	379.62176165803106	190	1	2	0	1	440	NA	38	191	402	378.6649214659686	188	1	NA	0	1	401	NA
ENSMUSP00000120830-mafft-cds.fa	194	574	435.80927835051546	194	0	6	0	0	574	NA	18	188	556	440.75531914893617	188	0	NA	0	0	556	NA
ENSMUSP00000037356-mafft-cds.fa	193	529	478.32124352331607	193	0	0	0	1	529	NA	13	193	516	472.39896373056996	193	0	NA	0	1	516	NA
ENSMUSP00000027802-mafft-cds.fa	193	321	278.9896373056995	193	0	3	0	1	321	NA	5	190	316	280.7263157894737	190	0	NA	0	1	316	NA
ENSMUSP00000108326-mafft-cds.fa	193	380	345.0362694300518	193	0	1	0	1	380	NA	7	192	373	344.3541666666667	192	0	NA	0	1	373	NA
ENSMUSP00000110593-mafft-cds.fa	194	1330	1247.2113402061855	194	0	3	1	0	1226	NA	4	191	1326	1259.1361256544503	191	0	NA	1	0	1075	NA
ENSMUSP00000117583-mafft-cds.fa	184	37	35.84782608695652	101	16	0	0	1	12	NA	0	184	37	35.84782608695652	101	16	NA	0	1	12	NA
ENSMUSP00000156847-mafft-cds.fa	192	131	124.77604166666667	177	4	1	0	1	60	NA	4	191	127	123.56544502617801	173	4	NA	0	1	47	NA
ENSMUSP00000078540-mafft-cds.fa	194	872	725.8659793814433	194	0	3	0	2	872	NA	22	191	850	729.0157068062828	191	0	NA	0	2	818	NA
ENSMUSP00000092242-mafft-cds.fa	193	229	195.41450777202073	193	0	1	0	4	168	NA	21	192	208	194.19270833333334	192	0	NA	5	4	143	NA
ENSMUSP00000106410-mafft-cds.fa	194	787	706.2061855670103	194	0	2	0	0	686	NA	19	192	768	704.5885416666666	192	0	NA	9	0	667	NA
ENSMUSP00000084838-mafft-cds.fa	192	223	174.59375	187	2	9	0	0	223	NA	27	183	196	170.3224043715847	176	3	NA	0	0	146	NA
ENSMUSP00000133216-mafft-cds.fa	179	863	809.4860335195531	179	0	0	1	0	676	NA	0	179	863	809.4860335195531	179	0	NA	1	0	676	NA
ENSMUSP00000037257-mafft-cds.fa	193	59	30.243523316062177	85	25	0	0	0	59	NA	3	193	56	29.16062176165803	84	25	NA	0	0	56	NA
ENSMUSP00000136467-mafft-cds.fa	193	444	316.6839378238342	193	0	15	0	0	444	NA	34	178	410	325.9550561797753	178	0	NA	0	0	410	NA
ENSMUSP00000064084-mafft-cds.fa	194	735	644.9329896907217	194	0	1	0	10	717	NA	22	193	713	638.8652849740932	193	0	NA	0	10	670	NA
ENSMUSP00000037238-mafft-cds.fa	193	197	179.23834196891193	188	2	2	0	1	197	NA	0	191	197	180.4764397905759	186	2	NA	0	1	197	NA
ENSMUSP00000113527-mafft-cds.fa	193	646	600.7979274611399	193	0	2	0	0	646	NA	0	191	646	604.9214659685864	191	0	NA	0	0	646	NA
ENSMUSP00000128391-mafft-cds.fa	193	450	391.2746113989637	193	0	2	0	0	450	NA	8	191	442	391.79057591623035	191	0	NA	0	0	440	NA
ENSMUSP00000013559-mafft-cds.fa	194	564	386.2113402061856	194	0	1	0	11	564	NA	119	193	445	361.30051813471505	193	0	NA	0	11	432	NA
ENSMUSP00000034594-mafft-cds.fa	187	313	285.96256684491976	185	1	0	0	0	272	NA	9	187	304	282.03743315508024	185	1	NA	0	0	263	NA
ENSMUSP00000146101-mafft-cds.fa	194	522	475.6082474226804	194	0	2	0	0	466	NA	14	192	508	474.2291666666667	192	0	NA	2	0	402	NA
ENSMUSP00000156005-mafft-cds.fa	191	72	67.32984293193718	115	18	0	0	0	72	NA	0	191	72	67.32984293193718	115	18	NA	0	0	72	NA
ENSMUSP00000113499-mafft-cds.fa	193	434	369.7979274611399	193	0	2	0	0	434	NA	34	191	400	362.10994764397907	191	0	NA	0	0	400	NA
ENSMUSP00000094882-mafft-cds.fa	193	1721	1324.19689119171	193	0	3	0	0	1721	NA	239	190	1482	1263.0736842105264	190	0	NA	0	0	1482	NA
ENSMUSP00000068971-mafft-cds.fa	193	300	290.65284974093265	189	2	0	0	0	300	NA	0	193	300	290.65284974093265	189	2	NA	0	0	300	NA
ENSMUSP00000107233-mafft-cds.fa	193	700	629.0362694300518	191	1	0	0	0	635	NA	3	193	697	627.6943005181347	191	1	NA	0	0	632	NA
ENSMUSP00000118125-mafft-cds.fa	193	119	107.97409326424871	187	3	7	0	0	89	NA	0	186	119	110.71505376344086	180	3	NA	0	0	86	NA
ENSMUSP00000158711-mafft-cds.fa	167	48	47.868263473053894	103	17	0	2	0	0	NA	0	167	48	47.868263473053894	103	17	NA	2	0	0	NA
ENSMUSP00000102923-mafft-cds.fa	190	185	157.9	171	8	1	0	1	153	NA	18	189	167	157.36507936507937	170	8	NA	0	1	135	NA
ENSMUSP00000088057-mafft-cds.fa	194	209	176.46907216494844	188	2	2	2	53	173	NA	9	192	200	174.98958333333334	186	2	NA	2	53	164	NA
ENSMUSP00000039452-mafft-cds.fa	194	3400	1254.4175257731958	194	0	193	2	1	3193	NA	0	1	3400	1421.0	1	0	NA	3400	0	0	NA
ENSMUSP00000065877-mafft-cds.fa	193	405	352.10362694300517	193	0	8	0	0	405	NA	8	185	397	358.772972972973	185	0	NA	0	0	397	NA
ENSMUSP00000038653-mafft-cds.fa	193	881	699.7979274611399	193	0	7	4	0	854	NA	97	186	784	683.2258064516129	186	0	NA	4	0	757	NA
ENSMUSP00000036721-mafft-cds.fa	193	294	249.66839378238342	191	1	3	0	0	294	NA	32	190	262	241.22105263157894	188	1	NA	0	0	262	NA
ENSMUSP00000052444-mafft-cds.fa	184	368	345.6630434782609	178	3	0	5	0	314	NA	9	184	359	341.17391304347825	178	3	NA	5	0	305	NA
ENSMUSP00000129591-mafft-cds.fa	190	121	115.19473684210526	168	7	0	0	1	64	NA	0	190	121	115.19473684210526	168	7	NA	0	1	64	NA
ENSMUSP00000101759-mafft-cds.fa	193	153	140.87564766839378	175	7	6	0	0	153	NA	0	187	153	143.55614973262033	169	7	NA	0	0	99	NA
ENSMUSP00000108207-mafft-cds.fa	194	1469	1327.3350515463917	194	0	1	12	1	1241	NA	77	193	1392	1304.6683937823834	193	0	NA	38	1	1089	NA
ENSMUSP00000029178-mafft-cds.fa	193	291	265.26943005181346	191	1	3	0	0	291	NA	10	190	281	266.2684210526316	188	1	NA	3	0	231	NA
ENSMUSP00000125253-mafft-cds.fa	194	503	473.1958762886598	192	1	1	18	0	294	NA	0	193	503	474.9378238341969	191	1	NA	33	0	283	NA
ENSMUSP00000062327-mafft-cds.fa	176	371	340.0681818181818	176	0	0	5	0	284	NA	0	176	371	340.0681818181818	176	0	NA	5	0	284	NA
ENSMUSP00000077873-mafft-cds.fa	183	168	143.12568306010928	178	2	1	0	0	168	NA	0	182	168	143.6868131868132	177	2	NA	0	0	168	NA
ENSMUSP00000156983-mafft-cds.fa	194	788	695.7989690721649	190	2	9	0	2	788	NA	6	185	782	720.8054054054054	181	2	NA	0	0	769	NA
ENSMUSP00000074360-mafft-cds.fa	194	963	874.6237113402062	194	0	2	0	1	824	NA	35	192	928	868.5989583333334	192	0	NA	2	1	755	NA
