node.label,clade,node.type,orig.node.label,num.genes.full,num.genes.partial,num.genes.descendant.counted,num.genes.discordant,num.genes.missing,ES,EN,S,N,avg.ES,avg.EN,avg.S,avg.N,dS,dN,dNdS
Crunomys_melanius_KU168558,Crunomys_melanius_KU168558,tip,NA,10279.0,0.0,0.0,0.0,1514.0,3486843.2505376195,7794747.853713411,48210.68189102563,23388.323237179487,339.2200846908862,758.3177209566505,4.6902112939999645,2.275350057124184,0.013826455170760045,0.0030005233878139252,0.21701320770629495
Crunomys_celebensis_Z21894,Crunomys_celebensis_Z21894,tip,NA,9141.0,0.0,0.0,0.0,2652.0,3100532.2472557924,6935911.854730708,34947.444635225875,20184.854265873022,339.1896124336279,758.7694841626417,3.823153334999002,2.20816696924549,0.011271434014646043,0.002910194749967265,0.25819205845376664
Hyorhinomys_stuempkei_JAE4661,Hyorhinomys_stuempkei_JAE4661,tip,NA,8871.0,0.0,0.0,0.0,2922.0,3213613.9362793057,7185139.152740012,63039.95727943034,30075.813132341784,362.260617323786,809.9581955517993,7.106296615875363,3.390352060911034,0.019616530961530945,0.004185835861073414,0.21338308334343412
Sommeromys_macrorhinos_Z21740,Sommeromys_macrorhinos_Z21740,tip,NA,8422.0,0.0,0.0,0.0,3371.0,3008316.489919552,6734086.338104794,60298.91157661782,30671.481829975575,357.19739847061885,799.582799584991,7.159690284566353,3.6418287615739224,0.020044071751981894,0.004554661210151279,0.22723233415390906
Gracilimus_radix_Z08508,Gracilimus_radix_Z08508,tip,NA,10009.0,0.0,0.0,0.0,1784.0,3546446.3979780897,7934215.245132331,50943.771634615376,22504.092834249077,354.32574662584574,792.7080872347218,5.089796346749463,2.2483857362622715,0.014364737519692836,0.002836335055071189,0.19745122743682678
Waiomys_mamasae_Z20624,Waiomys_mamasae_Z20624,tip,NA,9406.0,0.0,0.0,0.0,2387.0,3274166.447016897,7329383.288447382,44122.8369700223,20976.514362553156,348.09339219826677,779.2242492502,4.690924619394248,2.230120599888705,0.013476051900239448,0.0028619753582291795,0.21237491361830735
Paucidentomys_vermidax_Z21914,Paucidentomys_vermidax_Z21914,tip,NA,9454.0,0.0,0.0,0.0,2339.0,3396668.5935582975,7596721.86067923,60072.53477879877,26193.544891530873,359.2837522274484,803.5457859825714,6.354192381933443,2.770630938389134,0.017685721501569194,0.00344800630744547,0.19495988937400943
Echiothrix_centrosa_Z27993,Echiothrix_centrosa_Z27993,tip,NA,8230.0,0.0,0.0,0.0,3563.0,2873070.2263539913,6424706.236359172,57048.64239768855,26930.756901288376,349.0972328498167,780.6447431785142,6.93179129984065,3.272266938188138,0.019856334131478894,0.004191749149382092,0.21110387857226753
Tateomys_rhinogradoides_Z21785,Tateomys_rhinogradoides_Z21785,tip,NA,9751.0,0.0,0.0,0.0,2042.0,3341859.5014022994,7479186.668870423,49089.90327512528,23626.287125278945,342.71966992126954,767.0174001507971,5.034345531240414,2.422960427164285,0.01468939770044981,0.0031589380197736406,0.21504884571795002
Melasmothrix_naso_Z21808,Melasmothrix_naso_Z21808,tip,NA,9447.0,0.0,0.0,0.0,2346.0,3246819.7070917026,7264667.460811358,38516.326803345124,20900.24062118437,343.68791225698135,768.9920038966188,4.077096094352188,2.21236801325123,0.011862785826763887,0.0028769714145800854,0.24252072460831992
Tateomys_macrocercus_Z21834,Tateomys_macrocercus_Z21834,tip,NA,7764.0,0.0,0.0,0.0,4029.0,2528901.8370749713,5665115.947271546,38416.19206401835,20000.71756083954,325.72151430641054,729.6645990818581,4.94798970427851,2.576084178366762,0.01519085932906437,0.003530504538123771,0.2324097973423351
Saxatilomys_paulinae_ABTC116266,Saxatilomys_paulinae_ABTC116266,tip,NA,10187.0,0.0,0.0,0.0,1606.0,3793747.1779772546,8477521.125772692,102223.9954594017,35591.04941239317,372.41063885120786,832.1901566479526,10.034749726062795,3.4937714157645208,0.026945389522215174,0.004198284956694719,0.15580717262348112
Margaretamys_parvus_NMVZ21833,Margaretamys_parvus_NMVZ21833,tip,NA,10676.0,0.0,0.0,0.0,1117.0,3712015.618076865,8304164.817321136,43445.20207570209,17219.88675213675,347.6972291192268,777.8348461334897,4.069426946019304,1.6129530490948623,0.011703938384346114,0.0020736446266358863,0.1771749438983174
Margaretamys_christinae_TMar1,Margaretamys_christinae_TMar1,tip,NA,9901.0,0.0,0.0,0.0,1892.0,3539005.7060694876,7903074.450617222,41970.946245421255,19964.11510989012,357.43921887379935,798.2097213026182,4.239061331726215,2.0163736097252927,0.01185953053803784,0.0025261200858775843,0.21300337966797217
Leopoldomys_sabanus_Z25191,Leopoldomys_sabanus_Z25191,tip,NA,9729.0,0.0,0.0,0.0,2064.0,3538876.718263882,7913887.960558172,81253.68830128205,30982.93990384614,363.7451658201133,813.4328256304011,8.35169989734629,3.1845965570815236,0.022960304856605416,0.003915008660504323,0.17051205046948759
Anonymomys_mindorensis_FMNH2222010,Anonymomys_mindorensis_FMNH2222010,tip,NA,10430.0,0.0,0.0,0.0,1363.0,3838174.2411834737,8583320.649137529,73792.03987753145,28711.086546619084,367.9936952237271,822.9454121896,7.074979854029861,2.752740800251111,0.019225818120955918,0.0033449859000087615,0.17398406033825764
Niviventer_lepturus_JAE4746,Niviventer_lepturus_JAE4746,tip,NA,9138.0,0.0,0.0,0.0,2655.0,3307623.516691813,7391074.717610753,56564.74854374555,23331.69564597281,361.96361530879983,808.8284873725928,6.190057840199775,2.553260630988489,0.017101326151024568,0.003156739247998705,0.18459031890983377
Niviventer_rapit_LSUMZ38196,Niviventer_rapit_LSUMZ38196,tip,NA,9453.0,0.0,0.0,0.0,2340.0,1202121.5770497036,2712209.572173479,15005.645833333341,9330.802884615385,127.16826161532884,286.9152197369596,1.5873950950315605,0.9870731920676383,0.012482635799750652,0.0034402956837653125,0.2756065096310856
Niviventer_bukit_LSUMZ38136,Niviventer_bukit_LSUMZ38136,tip,NA,10069.0,0.0,0.0,0.0,1724.0,1344616.6618532715,3037010.1576717147,17419.623321123312,9355.295177045171,133.54023853940527,301.619838878907,1.730025158518553,0.9291185993688719,0.012955085129700849,0.003080429333900315,0.2377776219191426
Berylmys_bowersi_ABTC116431,Berylmys_bowersi_ABTC116431,tip,NA,9836.0,0.0,0.0,0.0,1957.0,2072289.3618287344,4657681.186542144,44718.6151900183,19516.22015796703,210.68415634696365,473.5340775256348,4.54642285380422,1.9841622771418288,0.021579329611843126,0.004190115075792864,0.19417262496853716
Berylmys_mackenziei_ABTC116402,Berylmys_mackenziei_ABTC116402,tip,NA,6779.0,0.0,0.0,0.0,5014.0,1117012.7723470966,2506652.065126395,22354.817994505505,15108.438415750923,164.7754495275257,369.7672319112546,3.2976571757641993,2.2287119657399206,0.02001303704659793,0.006027337669214614,0.3011705647264175
Nesokia_indica_ABTC117074,Nesokia_indica_ABTC117074,tip,NA,8167.0,0.0,0.0,0.0,3626.0,2714981.0712207393,6054969.453140985,32142.64591727717,19121.907196275944,332.4330930844544,741.3945699939984,3.9356735542153998,2.341362458219168,0.011838994480659433,0.0031580518026158746,0.2667500021032167
Bandicota_indica_ABTC119185,Bandicota_indica_ABTC119185,tip,NA,8791.0,0.0,0.0,0.0,3002.0,3030171.3171683205,6758038.327458667,37297.1516841396,19503.49622542208,344.6901737195223,768.7451174449626,4.242651767050347,2.2185753868071982,0.012308595052966708,0.0028859700523119545,0.23446786898853716
Rattus_exulans_sample1,Rattus_exulans_sample1,tip,NA,9325.0,0.0,0.0,0.0,2468.0,3341996.2884932095,7459410.492605614,58099.37278693528,23807.797909035406,358.3910228947142,799.9367820488594,6.230495741226304,2.5531150572692125,0.017384631152038255,0.00319164603324025,0.18359009203747453
rnor6,rnor6,tip,NA,9105.0,0.0,0.0,0.0,2688.0,3395418.9997884855,7596199.820044878,48580.215811965805,16916.63675213676,372.9180669729254,834.2888325145391,5.3355536311878975,1.8579502198942077,0.014307576123886938,0.0022269868029928704,0.1556508792062163
Rattus_argentiventer_LSUMZ38199,Rattus_argentiventer_LSUMZ38199,tip,NA,9759.0,0.0,0.0,0.0,2034.0,3131696.6985516567,6998609.279573713,42015.2981227106,17914.075869963362,320.9034428273037,717.1441007863217,4.305287234625536,1.8356466717863882,0.01341614535728884,0.002559662234931125,0.19078969158160541
Rattus_hoffmanni_LSUMZ39187,Rattus_hoffmanni_LSUMZ39187,tip,NA,10469.0,0.0,0.0,0.0,1324.0,3418606.210335546,7653592.518580103,44335.85416666667,16801.741987179485,326.545630942358,731.0719761753847,4.234965533161398,1.6049041921080796,0.012968985439921428,0.002195275218322774,0.1692711606850315
Kadarsanomys_sodyi_MZB-Sample,Kadarsanomys_sodyi_MZB-Sample,tip,NA,8309.0,0.0,0.0,0.0,3484.0,3076623.976922744,6875072.291668064,51792.2983503326,24782.527922245376,370.27608339424046,827.4247552856016,6.233276970794632,2.9826125794012968,0.016834133367879277,0.0036046934302464647,0.21413002686104865
Tarsomys_apoensis_KU167148,Tarsomys_apoensis_KU167148,tip,NA,9884.0,0.0,0.0,0.0,1909.0,3373019.7433487005,7540698.828419402,35052.59909188035,17636.490651709406,341.2605972631223,762.9197519647311,3.5463981274666483,1.7843474961260022,0.010392052747690258,0.002338840345306056,0.2250604767018612
Limnomys_sibuanus_FMNH147948,Limnomys_sibuanus_FMNH147948,tip,NA,10238.0,0.0,0.0,0.0,1555.0,3500867.5952522396,7829534.367119211,36092.74148351651,18140.533058608064,341.94838789336194,764.7523312286785,3.5253703343930956,1.7718825023059253,0.010309656249914818,0.0023169363857435455,0.22473459149161146
Rattus_xanthurus_LSUMZ39196,Rattus_xanthurus_LSUMZ39196,tip,NA,10396.0,0.0,0.0,0.0,1397.0,3229300.2598814927,7229616.879175068,25991.567384004884,12758.39049145299,310.6291131090316,695.4229395127999,2.500150767988157,1.2272403319981715,0.008048668532593718,0.0017647395020617994,0.2192585636885589
Rattus_morotaiensis_ASAM29,Rattus_morotaiensis_ASAM29,tip,NA,10628.0,0.0,0.0,0.0,1165.0,3313790.2587286676,7415824.680446142,24107.27716727718,11475.351037851044,311.7981048860244,697.7629545018953,2.268279748520623,1.0797281744308471,0.007274834942790228,0.0015474140142645169,0.2127077832601675
Rattus_leucopus_sample1,Rattus_leucopus_sample1,tip,NA,5268.0,0.0,0.0,0.0,6525.0,1466100.834540048,3250816.050538458,15095.288041029855,10150.527608837525,278.30311969249203,617.0873292593884,2.865468496778636,1.9268275643199553,0.010296214070272746,0.0031224552392486848,0.30326246307017307
Rattus_praetor_sample1,Rattus_praetor_sample1,tip,NA,4153.0,0.0,0.0,0.0,7640.0,959927.1862542853,2159878.854305896,15815.904670461248,9646.809299476865,231.14066608578986,520.0767768615208,3.80830837237208,2.322853190338759,0.016476150375713608,0.0044663659168870315,0.2710806720646713
Rattus_lutreolus_sample2,Rattus_lutreolus_sample2,tip,NA,5971.0,0.0,0.0,0.0,5822.0,1647810.6805908761,3677225.390555531,20157.359013831,13383.97803303019,275.9689634216842,615.8474946500638,3.3758765724051245,2.2414969072232775,0.012232812453068287,0.003639694772968003,0.2975354021760612
Rattus_tunneyi_RAT130,Rattus_tunneyi_RAT130,tip,NA,7762.0,0.0,0.0,0.0,4031.0,2324403.636734721,5186484.0975453025,28873.703502747267,16849.64539835165,299.4593708753827,668.1891390808171,3.719879348460096,2.1707865754124778,0.012421983448325916,0.0032487606404358544,0.2615331644861983
Rattus_colletti_RAT25,Rattus_colletti_RAT25,tip,NA,9735.0,0.0,0.0,0.0,2058.0,2243431.852025329,5038293.536011674,26598.037316849823,13630.25334249084,230.4501132023964,517.5442769400795,2.732207223097054,1.4001287460185763,0.01185595956161432,0.002705331327971927,0.22818324522047934
Rattus_villosissimus_sample1,Rattus_villosissimus_sample1,tip,NA,5659.0,0.0,0.0,0.0,6134.0,997704.9947667713,2233557.3709577,13694.083721211744,9975.996498568482,176.30411641045615,394.6911770556105,2.4198769608078714,1.7628550094660687,0.013725584008340005,0.004466416053728226,0.32540808835633667
Sundamys_annandalei_YS118,Sundamys_annandalei_YS118,tip,NA,10114.0,0.0,0.0,0.0,1679.0,3544908.149752062,7926786.953212358,51521.50760073261,21580.06584249084,350.4951700367868,783.7440135665769,5.094078267820112,2.133682602579676,0.014533947121968769,0.002722422839148647,0.18731476152363127
Sundamys_muelleri_JAE1283,Sundamys_muelleri_JAE1283,tip,NA,7825.0,0.0,0.0,0.0,3968.0,2611793.827842859,5841739.926402709,39255.13977411478,20329.527991452993,333.77556905340055,746.5482334060971,5.016631281037033,2.5980227465115644,0.015029953496190206,0.0034800467407955513,0.2315407523834105
Bullimus_bagobus_JAE1712,Bullimus_bagobus_JAE1712,tip,NA,9048.0,0.0,0.0,0.0,2745.0,3223946.0217097113,7214276.265911642,59561.72461501619,28649.693883152286,356.3158733100919,797.333804808979,6.582860810678182,3.1664117907993243,0.018474789656505983,0.003971249897723722,0.214955080493987
Papagomys_armandvillei_WAMM32592,Papagomys_armandvillei_WAMM32592,tip,NA,10295.0,0.0,0.0,0.0,1498.0,3701188.9408034184,8275595.610463804,51615.25160256411,25496.671474358973,359.51325311349376,803.8461010649639,5.013623273682769,2.4766072340319547,0.013945586790648945,0.003080947000614741,0.22092630786111023
Halmaheramys_bokimekot_33262-WD225,Halmaheramys_bokimekot_33262-WD225,tip,NA,9763.0,0.0,0.0,0.0,2030.0,3500562.392070889,7820349.267229754,43137.27204249295,22726.383950938907,358.55396825472593,801.0190788927331,4.418444334988523,2.3278074312136545,0.012322954774410828,0.002906057411805266,0.23582472426498113
Bunomys_andrewsi_sample1,Bunomys_andrewsi_sample1,tip,NA,4046.0,0.0,0.0,0.0,7747.0,925875.6937486944,2081675.9061364245,31844.48516483517,16620.864336238476,228.83729454985033,514.5022012200752,7.870609284437758,4.107974378704517,0.03439390987347655,0.007984366964734044,0.2321447894149227
Bunomys_torajae_NMVZ21736,Bunomys_torajae_NMVZ21736,tip,NA,9158.0,0.0,0.0,0.0,2635.0,3050605.353702961,6806976.344039827,31385.98170182308,17725.408622794825,333.10825002216217,743.2819768551897,3.427165505767971,1.935510878226122,0.010288443788287912,0.0026040062028884754,0.2531001049792201
Bunomys_chrysocomus_JAE4867,Bunomys_chrysocomus_JAE4867,tip,NA,9656.0,0.0,0.0,0.0,2137.0,3240840.396363939,7249143.022800975,34538.012484605926,18528.5863659688,335.62970136329113,750.7397496687007,3.5768447063593545,1.9188676849594863,0.010657116136714368,0.0025559692101107968,0.2398368542973214
Taeromys_callitrichus_LSUMZ37153,Taeromys_callitrichus_LSUMZ37153,tip,NA,10101.0,0.0,0.0,0.0,1692.0,1169478.3019536415,2643424.446605019,11818.818580007157,8585.048036135322,115.77846767187818,261.69928191317877,1.170064209484918,0.8499206054980024,0.010106060591516352,0.0032476994177613816,0.3213615620400792
Taeromys_punicans_MVZ225815,Taeromys_punicans_MVZ225815,tip,NA,10656.0,0.0,0.0,0.0,1137.0,748826.4930101173,1701975.8775665856,9989.310897435893,6695.5993589743575,70.27275647617468,159.71995848034774,0.9374353319665816,0.6283407806845306,0.01333995390211298,0.003934015427144271,0.2949047242600399
Taeromys_hamatus_NMVZ63317,Taeromys_hamatus_NMVZ63317,tip,NA,6901.0,0.0,0.0,0.0,4892.0,2146301.980177057,4762001.663380795,20876.36883012819,14243.055528846153,311.0131836222369,690.0451620606862,3.025122276500245,2.0639118285532754,0.009726668951032705,0.0029909807966623557,0.3075030939903425
Taeromys_taerae_LSUMZ39224,Taeromys_taerae_LSUMZ39224,tip,NA,9295.0,0.0,0.0,0.0,2498.0,3009158.420339623,6719772.0154647725,26746.073412172118,16626.704767693995,323.73947502309016,722.94481070089,2.8774688985661236,1.7887794263253356,0.008888223774258276,0.0024742959626352754,0.27837912562476586
Genus_sp-nov_NMVZ21816,Genus_sp-nov_NMVZ21816,tip,NA,10254.0,0.0,0.0,0.0,1539.0,3586903.462460402,8020165.152013973,39104.461538461546,20046.83974358975,349.80529183347005,782.1499075496365,3.813581191580022,1.9550263061819533,0.01090201114909243,0.0024995544809393,0.22927462160478368
Taeromys_celebensis_NMVZ20637,Taeromys_celebensis_NMVZ20637,tip,NA,9677.0,0.0,0.0,0.0,2116.0,3354175.809766719,7491420.797146547,37272.49431471305,19912.79139957265,346.6131869139939,774.1470287430553,3.851657984366337,2.0577442802079826,0.011112266150803027,0.0026580794136083444,0.23920228129311485
Paruromys_dominator_JAE4870,Paruromys_dominator_JAE4870,tip,NA,6838.0,0.0,0.0,0.0,4955.0,2147210.5788210616,4808232.792693644,28675.124816849806,17598.92188644689,314.01149149181947,703.1636140236391,4.193495878451273,2.5736943384683957,0.013354593675946795,0.0036601642734913654,0.2740753004027187
Eropeplus_canus_NMVZ21733,Eropeplus_canus_NMVZ21733,tip,NA,9397.0,0.0,0.0,0.0,2396.0,2961909.0422064415,6611473.4793401575,28551.74289529913,16591.350694444434,315.19730150116436,703.5727869894815,3.038389155613401,1.7656007975358554,0.009639642031015855,0.002509478521889238,0.26032901572640466
Lenomys_meyeri_LSUMZ39079,Lenomys_meyeri_LSUMZ39079,tip,NA,10028.0,0.0,0.0,0.0,1765.0,3453590.241841744,7716675.763760573,34719.54917950823,18173.731324470544,344.39471897105545,769.5129401436551,3.4622605883035726,1.81229869609798,0.010053175608057328,0.0023551243930474445,0.23426671181988315
Chiropodomys_gliroides_Z25153,Chiropodomys_gliroides_Z25153,tip,NA,8865.0,0.0,0.0,0.0,2928.0,3260308.3325427906,7292229.697919885,169526.07802197806,58020.88974358975,367.7730775569984,822.5865423485487,19.123077047036443,6.544939621386323,0.05199694652491984,0.007956536223775325,0.15301929739205183
Haeromys_minahassae_JAE4996,Haeromys_minahassae_JAE4996,tip,NA,8373.0,0.0,0.0,0.0,3420.0,3061881.7340852753,6848493.473068196,121684.61554487179,47579.60483532274,365.6851467915055,817.9258895340017,14.532976895362689,5.682503861856293,0.03974177519342516,0.006947455673635413,0.1748149306321071
Apomys_lubangensis_JAE169,Apomys_lubangensis_JAE169,tip,NA,8984.0,0.0,0.0,0.0,2809.0,3262186.81213521,7292273.12313506,107864.96441702469,44189.11653535644,363.1107315377571,811.6955836080878,12.006340651939524,4.918646096989809,0.03306523219815958,0.006059717702449255,0.18326554206948956
Archboldomys_luzonensis_EAR1826,Archboldomys_luzonensis_EAR1826,tip,NA,9073.0,0.0,0.0,0.0,2720.0,3310609.1197066433,7402429.132965814,66564.15263830998,32297.34842901352,364.88582824938203,815.8744773466124,7.3365097143513704,3.559720977517196,0.0201063158565238,0.004363074316399899,0.21700018777852
Rhynchomys_isarogensis_JAE2195,Rhynchomys_isarogensis_JAE2195,tip,NA,9079.0,0.0,0.0,0.0,2714.0,3285137.594433238,7355981.099563772,61462.252793040294,26954.36295787546,361.83914466717016,810.2193082458169,6.76971613537177,2.9688691439448682,0.018709186761976086,0.0036642784413181704,0.19585450121035325
Chrotomys_whiteheadi_KU168311,Chrotomys_whiteheadi_KU168311,tip,NA,9249.0,0.0,0.0,0.0,2544.0,2200352.8172150976,4928389.680270221,29364.750114468872,16798.231570512824,237.90169934210158,532.8564904606143,3.174910813544045,1.8162213829076466,0.013345473455313731,0.003408462532449704,0.2554021439451116
Chrotomys_mindorensis_JAE520,Chrotomys_mindorensis_JAE520,tip,NA,9720.0,0.0,0.0,0.0,2073.0,2483909.1012621913,5566806.778901816,26904.00400641026,13995.715224358974,255.54620383355876,572.7167468005983,2.767901646750027,1.4398883975677956,0.010831315845148709,0.002514137059220862,0.2321174172339302
Anisomys_imitator_ABTC45107,Anisomys_imitator_ABTC45107,tip,NA,10558.0,0.0,0.0,0.0,1235.0,3868519.7573539563,8656069.854007471,86071.54483745417,35662.85479624541,366.40649340348136,819.8588609592225,8.152258461588765,3.377804015556489,0.022249219400737034,0.0041199823242801924,0.18517424140029437
Lorentzimys_nouhuysi_ABTC-46314,Lorentzimys_nouhuysi_ABTC-46314,tip,NA,9847.0,0.0,0.0,0.0,1946.0,3666353.285996279,8195905.228072029,145694.9187942086,59538.988929676685,372.33200832703153,832.3250967880601,14.795868670072977,6.046408949901156,0.03973837419069617,0.007264479916842864,0.18280767808924794
Macruromys_major_ABTC43909,Macruromys_major_ABTC43909,tip,NA,8546.0,0.0,0.0,0.0,3247.0,3185979.6133838333,7119322.211477389,76760.8490918803,37748.90457112333,372.8036055913683,833.0589997048196,8.982079229099028,4.417143057702238,0.02409332714164875,0.005302317193941099,0.2200740961498542
Chiruromys_vates_ABTC43096,Chiruromys_vates_ABTC43096,tip,NA,10008.0,0.0,0.0,0.0,1785.0,3756472.219262934,8395967.125128698,117890.60416666667,52598.41506410258,375.34694437079673,838.9255720552255,11.779636707300826,5.255636996812807,0.0313833291677579,0.006264723798962746,0.19961947840125568
Hyomys_goliath_ABTC42697,Hyomys_goliath_ABTC42697,tip,NA,10423.0,0.0,0.0,0.0,1370.0,3863825.4221230894,8646956.190982623,94548.942066913,39457.84273162185,370.7018537967082,829.6033954698861,9.071183159062938,3.7856512262901134,0.02447029348830165,0.004563206041539796,0.18647941610186644
Pogonomys_macrourus_ABTC43144,Pogonomys_macrourus_ABTC43144,tip,NA,10447.0,0.0,0.0,0.0,1346.0,3901211.893738615,8726947.283693591,111157.48179945062,45767.20501373628,373.4289167932052,835.3543872588868,10.640134182009248,4.3808945164866735,0.02849306441874041,0.005244354471952967,0.18405722862521096
Coccymys_ruemmleri_ABTC49489,Coccymys_ruemmleri_ABTC49489,tip,NA,10465.0,0.0,0.0,0.0,1328.0,3919933.9774303366,8768770.354580998,115728.5925480769,46032.912580128206,374.5756309059089,837.9140329269945,11.058632828292106,4.398749410427922,0.02952309738235472,0.0052496428482791315,0.1778147726266934
Mammelomys_lanosus_ABTC47208,Mammelomys_lanosus_ABTC47208,tip,NA,9519.0,0.0,0.0,0.0,2274.0,3461711.3691889807,7731068.37196363,89089.58856074477,37424.14403998777,363.6633437534385,812.172326080852,9.35913316112457,3.9315205420724624,0.025735706724046414,0.004840746742805268,0.18809457205549626
Xenuromys_barbatus_ABTC129204,Xenuromys_barbatus_ABTC129204,tip,NA,10470.0,0.0,0.0,0.0,1323.0,3840211.4619944426,8586987.832428407,82041.39336462149,32622.66194673382,366.7823745935475,820.1516554372881,7.83585418955315,3.115822535504663,0.02136376972376742,0.00379908095636699,0.17782821128896895
Mallomys_rothschildi_ABTC47402,Mallomys_rothschildi_ABTC47402,tip,NA,8490.0,0.0,0.0,0.0,3303.0,3144236.5153649244,7013593.841180783,61754.73098290598,33078.680006105016,370.34587931271193,826.1005702215292,7.273819903758066,3.8961931691525344,0.019640612492453878,0.004716366638153659,0.240133378730716
Abeomelomys_sevia_KUM161018,Abeomelomys_sevia_KUM161018,tip,NA,9108.0,0.0,0.0,0.0,2685.0,3369256.361725919,7508959.917640176,64279.035294566536,27635.64327686202,369.9227450291962,824.4356519148195,7.05742592166958,3.03421643355973,0.01907810756841289,0.00368035567907879,0.19290989244511106
Pogonomelomys_mayeri_AMM21849,Pogonomelomys_mayeri_AMM21849,tip,NA,9536.0,0.0,0.0,0.0,2257.0,3519390.817834774,7856808.829463532,73276.76503357751,30748.734050671555,369.0636344205929,823.9103218816623,7.684224521138582,3.224489728468074,0.0208208661175798,0.003913641621947303,0.18796728242937388
Crossomys_moncktoni_ABTC46614,Crossomys_moncktoni_ABTC46614,tip,NA,10707.0,0.0,0.0,0.0,1086.0,3624303.519069709,8107932.721159429,27699.77576694139,12409.801522435899,338.49850743155963,757.2553209264433,2.5870716136117857,1.15903628676902,0.007642785881810309,0.0015305752957285646,0.20026405546324488
Parahydromys_asper_ABTC45798,Parahydromys_asper_ABTC45798,tip,NA,9669.0,0.0,0.0,0.0,2124.0,2625508.884921758,5871885.766730549,21662.15972222222,12901.968482905982,271.53882355173835,607.2898714169561,2.2403722951931138,1.334364306847242,0.008250651843773047,0.002197244462078452,0.26631162042508943
Hydromys_sp-nov_YS391,Hydromys_sp-nov_YS391,tip,NA,9871.0,0.0,0.0,0.0,1922.0,2273498.324858115,5106116.883231639,16971.31623076397,10468.487514341507,230.32097303800174,517.284660442877,1.7193107315129135,1.0605295830555674,0.007464846595751557,0.002050185640818321,0.27464538145835926
Hydromys_chrysogaster_Z5248,Hydromys_chrysogaster_Z5248,tip,NA,6115.0,0.0,0.0,0.0,5678.0,1237882.122388751,2760519.936020662,16217.026710980594,11607.446732242854,202.4337076678252,451.4341677875163,2.652007638753981,1.8981924337273677,0.013100622763406962,0.004204804530039074,0.3209621867583315
