node.label,clade,node.type,orig.node.label,num.genes.full,num.genes.partial,num.genes.descendant.counted,num.genes.discordant,num.genes.missing,ES,EN,S,N,avg.ES,avg.EN,avg.S,avg.N,dS,dN,dNdS
Berylmys_mackenziei_ABTC116402,Berylmys_mackenziei_ABTC116402,tip,NA,6779.0,0.0,0.0,0.0,5015.0,1115554.0053175697,2478181.2872215547,18851.30757783882,11212.782165750912,164.56026040973148,365.5673826849911,2.7808389995336804,1.6540466389955617,0.01689860597333639,0.004524601256400523,0.26774997082834545
Saxatilomys_paulinae_ABTC116266,Saxatilomys_paulinae_ABTC116266,tip,NA,10188.0,0.0,0.0,0.0,1606.0,3803619.03584588,8426208.307993948,98055.12045940173,32704.42441239316,373.3430541662623,827.0718794654445,9.624570127542377,3.210092698507377,0.02577942731259768,0.0038812741409877624,0.1505570350312279
Niviventer_lepturus_JAE4746,Niviventer_lepturus_JAE4746,tip,NA,9139.0,0.0,0.0,0.0,2655.0,3316572.4152887515,7345848.189177977,54614.456877078854,20706.153979306127,362.9032077129611,803.7912451228774,5.97597733636928,2.2656914300586637,0.01646713837011876,0.002818756043694283,0.1711746133626467
Niviventer_rapit_LSUMZ38196,Niviventer_rapit_LSUMZ38196,tip,NA,9454.0,0.0,0.0,0.0,2340.0,1225105.9558243097,2734251.5711893677,13399.10416666667,7054.3445512820535,129.58599067318698,289.21637097412395,1.4172947077074962,0.7461756453651421,0.010937098218293383,0.002579991038722708,0.2358935603602258
Niviventer_bukit_LSUMZ38136,Niviventer_bukit_LSUMZ38136,tip,NA,10070.0,0.0,0.0,0.0,1724.0,1348375.9164853035,3009935.4002712886,17004.629731379733,7805.416971916973,133.90028962118208,298.9012314072779,1.688642475807322,0.7751158859897689,0.012611193602229452,0.0025932174395548366,0.20562823166051455
Anonymomys_mindorensis_FMNH2222010,Anonymomys_mindorensis_FMNH2222010,tip,NA,10431.0,0.0,0.0,0.0,1363.0,3845228.761969762,8524177.520968454,70327.08154419812,26464.211546619088,368.6347197746872,817.1965795195526,6.742122667452605,2.5370732956206585,0.01828944021217928,0.0031046058674306467,0.16974854513935486
Leopoldomys_sabanus_Z25191,Leopoldomys_sabanus_Z25191,tip,NA,9729.0,0.0,0.0,0.0,2065.0,3537385.890795953,7839267.13758359,74266.14663461538,26744.648237179477,363.5919303932524,805.7628880238041,7.6334820263763365,2.748961685392073,0.020994640937493148,0.003411626082871742,0.16249985379740936
Margaretamys_parvus_NMVZ21833,Margaretamys_parvus_NMVZ21833,tip,NA,10677.0,0.0,0.0,0.0,1117.0,3721476.761981879,8252737.500939727,42382.14037698413,15896.294604700855,348.5507878600617,772.9453499053785,3.969480226372963,1.488835309984158,0.01138852748187347,0.0019261844452087284,0.1691337574830931
Margaretamys_christinae_TMar1,Margaretamys_christinae_TMar1,tip,NA,9902.0,0.0,0.0,0.0,1892.0,3541410.5254210928,7842176.517237743,39282.72257326007,17310.40654761905,357.6459831772463,791.9790463782815,3.9671503305655493,1.74817274768926,0.011092394482729208,0.0022073472217272036,0.19899645880463682
Paucidentomys_vermidax_Z21914,Paucidentomys_vermidax_Z21914,tip,NA,9455.0,0.0,0.0,0.0,2339.0,3396823.087226027,7530997.541238526,55933.545195465456,23400.201141530873,359.26209277906156,796.5095231346934,5.915763637807029,2.47490228889803,0.016466428706813484,0.003107184806978777,0.18869816049991975
Echiothrix_centrosa_Z27993,Echiothrix_centrosa_Z27993,tip,NA,8231.0,0.0,0.0,0.0,3563.0,2860878.59280559,6342947.481884989,51287.934064355184,22804.215234621697,347.5736353791265,770.6168730269699,6.231069622689246,2.7705279109004612,0.0179273367955326,0.0035952079533606305,0.20054333749430855
Tateomys_rhinogradoides_Z21785,Tateomys_rhinogradoides_Z21785,tip,NA,9751.0,0.0,0.0,0.0,2043.0,3320612.70598773,7367489.451149308,45197.39926871503,20849.7911316892,340.5407348977264,755.5624501229934,4.635155293684241,2.1382208113720846,0.013611162538532442,0.0028299723087403523,0.20791554731117629
Melasmothrix_naso_Z21808,Melasmothrix_naso_Z21808,tip,NA,9448.0,0.0,0.0,0.0,2346.0,3233658.5197074334,7172997.462974225,35163.85160493242,18262.2991529304,342.2585224076454,759.2080295273312,3.7218301868048704,1.9329275140696869,0.010874324357574367,0.00254597875535259,0.23412753488258992
Tateomys_macrocercus_Z21834,Tateomys_macrocercus_Z21834,tip,NA,7764.0,0.0,0.0,0.0,4030.0,2507243.294343649,5567843.678876397,33612.54142299271,16168.802267799252,322.9319029293726,717.1359710041728,4.32928148158072,2.0825350679803263,0.013406174621674228,0.002903961246099882,0.216613711819399
Gracilimus_radix_Z08508,Gracilimus_radix_Z08508,tip,NA,10010.0,0.0,0.0,0.0,1784.0,3559873.131774712,7893429.540631484,49807.36916208792,21050.31398809524,355.6316814959752,788.5543996634849,4.975761155053738,2.102928470339185,0.013991332645401701,0.002666814707059663,0.19060476758345965
Waiomys_mamasae_Z20624,Waiomys_mamasae_Z20624,tip,NA,9407.0,0.0,0.0,0.0,2387.0,3285132.4201633018,7286819.287355073,42865.88367331902,19188.247879036662,349.22211333722777,774.6166989853378,4.556807023845968,2.0397839777863997,0.013048449252827434,0.0026332816997855727,0.20180801938705273
Sommeromys_macrorhinos_Z21740,Sommeromys_macrorhinos_Z21740,tip,NA,8423.0,0.0,0.0,0.0,3371.0,2993686.109643687,6643258.645669144,54223.06782661783,26126.408913308907,355.41803509957106,788.7045762399554,6.437500632389627,3.1017937686464334,0.018112476004731017,0.00393277009172918,0.21713045144694368
Hyorhinomys_stuempkei_JAE4661,Hyorhinomys_stuempkei_JAE4661,tip,NA,8872.0,0.0,0.0,0.0,2922.0,3195504.140624891,7083320.525318881,55125.08250836806,25233.60457007073,360.1785550749426,798.3905010503697,6.213377198869258,2.844184464615727,0.017250824934806116,0.003562397674914584,0.20650593165124032
Maxomys_surifer_JAE3632,Maxomys_surifer_JAE3632,tip,NA,8984.0,0.0,0.0,0.0,2810.0,3250894.359888939,7213043.765584183,90377.56806318677,31823.747138278388,361.8537800410663,802.8766435423178,10.05983616019443,3.54226927184755,0.027800832035118593,0.00441197200135122,0.1586992790639476
Maxomys_musschenbroekii_sample1,Maxomys_musschenbroekii_sample1,tip,NA,4996.0,0.0,0.0,0.0,6798.0,1612185.5009011694,3578670.4001497473,41837.29385604818,18479.49798429541,322.69525638534213,716.3071257305339,8.374158097687786,3.698858683806127,0.025950669964878253,0.005163788758954204,0.1989847956119398
Crunomys_melanius_KU168558,Crunomys_melanius_KU168558,tip,NA,10279.0,0.0,0.0,0.0,1515.0,3508549.408046611,7775311.718239219,48203.2107371795,22131.640544871796,341.33178403021805,756.4268623639672,4.689484457357671,2.1530927663072084,0.01373878635615871,0.0028463991344495807,0.20717980909380837
Crunomys_celebensis_Z21894,Crunomys_celebensis_Z21894,tip,NA,9142.0,0.0,0.0,0.0,2652.0,3109299.876364185,6895138.27261163,33828.686301892536,17842.51259920636,340.11155943602984,754.2264572972687,3.7003594729700873,1.951707788143334,0.01087984036504373,0.0025876946761284104,0.23784307391517592
Zyzomys_pedunculatus_Z34925,Zyzomys_pedunculatus_Z34925,tip,NA,9971.0,0.0,0.0,0.0,1823.0,3418342.110643025,7581833.976744625,42642.08121138321,19393.074813626277,342.8284134633462,760.3885243952086,4.276610290982169,1.9449478300698302,0.012474491970425335,0.0025578342750724524,0.2050451658581844
Zyzomys_woodwardi_WAMM21724,Zyzomys_woodwardi_WAMM21724,tip,NA,8098.0,0.0,0.0,0.0,3696.0,2746000.694581024,6075123.418546446,31700.53273809523,15424.98923992674,339.09615887639217,750.2004715419172,3.914612588058191,1.9047899777632427,0.011544255178322888,0.0025390412963194374,0.21993981050307146
Zyzomys_palatalis_ABTC30744,Zyzomys_palatalis_ABTC30744,tip,NA,9319.0,0.0,0.0,0.0,2475.0,3060559.0427422016,6777915.093914843,29010.11830357143,12566.34140338828,328.4214017321817,727.3221476461898,3.113007651418761,1.3484645781079816,0.009478699119484697,0.0018540128091410054,0.1955978120805461
Zyzomys_argurus_ABTC61630,Zyzomys_argurus_ABTC61630,tip,NA,9539.0,0.0,0.0,0.0,2255.0,3001406.4492662335,6650961.603285728,30012.921825396814,12932.440811965811,314.6458170946885,697.2388723436134,3.146338381947459,1.3557438737777348,0.009999619289394877,0.0019444467707612216,0.19445208007302936
Zyzomys_maini_ABTC07900,Zyzomys_maini_ABTC07900,tip,NA,9878.0,0.0,0.0,0.0,1916.0,3299223.4412046885,7311358.583659081,35015.28140380931,15141.150565370928,333.99710884841954,740.165882127868,3.544774387913476,1.5328154044716469,0.010613188839075333,0.0020709079430478853,0.19512589236359162
Pseudomys_oralis_RAT7,Pseudomys_oralis_RAT7,tip,NA,10361.0,0.0,0.0,0.0,1433.0,3632389.5039146002,8054399.179950903,43494.355931066064,16042.797397214854,350.58290743312426,777.3766219429498,4.197891702641257,1.5483831094696316,0.011974034140389545,0.0019918056007391287,0.16634373824111465
Pseudomys_shortridgei_Z25113,Pseudomys_shortridgei_Z25113,tip,NA,9251.0,0.0,0.0,0.0,2543.0,2809421.3500397084,6225906.256471422,24768.708604111413,13022.027943823417,303.68839585338975,672.9981900844689,2.677408777873896,1.4076346280211238,0.008816302547057005,0.002091587538808165,0.23724089862437442
Pseudomys_desertor_ABTC41464,Pseudomys_desertor_ABTC41464,tip,NA,9595.0,0.0,0.0,0.0,2199.0,2697841.3006968666,5983219.956703434,20783.783424908426,9556.395512820514,281.1715790199965,623.5768584370436,2.166105620105099,0.9959766037332479,0.0077038569390793545,0.0015971994314054581,0.20732464842426457
Pseudomys_nanus_U1448,Pseudomys_nanus_U1448,tip,NA,9678.0,0.0,0.0,0.0,2116.0,2889357.5326695596,6413710.382042695,33894.402312271064,12995.78028846154,298.5490321005951,662.7103101924669,3.502211439581635,1.3428167274707108,0.011730774723803412,0.0020262499418195632,0.17272942235503114
Pseudomys_gracilicaudatus_ABTC08163,Pseudomys_gracilicaudatus_ABTC08163,tip,NA,9416.0,0.0,0.0,0.0,2378.0,2962725.4675108828,6567871.968129637,30545.14795100731,12524.915602106228,314.6479893278338,697.5225114836063,3.243962186810462,1.3301737045567361,0.0103098138136537,0.0019069975271873343,0.18496915285335425
Pseudomys_higginsi_UC1421,Pseudomys_higginsi_UC1421,tip,NA,10493.0,0.0,0.0,0.0,1301.0,3593946.465456337,7967799.966483613,38994.70013736264,14483.638141025644,342.5089550611205,759.3443215937875,3.7162584711105158,1.3803143182145854,0.010850106008023504,0.0018177713047454467,0.16753488891271937
Pseudomys_bolami_ABTC107389,Pseudomys_bolami_ABTC107389,tip,NA,9083.0,0.0,0.0,0.0,2711.0,2504054.4898642404,5544391.732581,20237.235103785104,10281.916361416363,275.68584056635916,610.4141508951888,2.2280342512149183,1.1319956359590844,0.008081787032071448,0.0018544714834985102,0.2294630477318071
Pseudomys_novaehollandiae_ABTC08140,Pseudomys_novaehollandiae_ABTC08140,tip,NA,9925.0,0.0,0.0,0.0,1869.0,2920497.488891242,6478547.109259337,20255.538392857132,9314.767101648353,294.25667394370197,652.7503384644168,2.0408602914717515,0.9385155769922774,0.006935646570457105,0.001437786427196833,0.20730387752472704
Pseudomys_delicatulus_U1509,Pseudomys_delicatulus_U1509,tip,NA,9618.0,0.0,0.0,0.0,2176.0,2798410.0111393225,6206789.304514808,20927.900412087914,10081.028159340662,290.95550126214624,645.3305577578299,2.1759097953927964,1.0481418339925828,0.007478496835268072,0.0016241937118773695,0.21718184117131462
Pseudomys_hermannsburgensis_ABTC08067,Pseudomys_hermannsburgensis_ABTC08067,tip,NA,9382.0,0.0,0.0,0.0,2412.0,2958042.18636035,6552175.068943205,26172.917277167286,11701.258547008547,315.28908402902897,698.3772190303991,2.7896948707277005,1.247203000107498,0.0088480540939719,0.0017858586536357358,0.201836317304211
Mastacomys_fuscus_M13957,Mastacomys_fuscus_M13957,tip,NA,10147.0,0.0,0.0,0.0,1647.0,3446691.802936668,7635869.995096637,34969.28941544566,14203.078716422462,339.67594391807114,752.5248837189945,3.4462687903267626,1.3997318139767874,0.010145754658322206,0.0018600472147303384,0.1833325639512293
Pseudomys_australis_M25541,Pseudomys_australis_M25541,tip,NA,10038.0,0.0,0.0,0.0,1756.0,3454473.3866102463,7661525.01717608,39971.16547619048,15205.68653846154,344.1396081500544,763.2521435720342,3.981985004601562,1.5148123668521158,0.011570841920832624,0.0019846814445391085,0.17152437636934662
Pseudomys_fumeus_ABTC08168,Pseudomys_fumeus_ABTC08168,tip,NA,10021.0,0.0,0.0,0.0,1773.0,3494294.7792127356,7750544.152101587,43695.59537545787,16130.772573260072,348.69721377235163,773.4302117654512,4.360402691892812,1.6096968938489244,0.012504839498773623,0.0020812438787134913,0.1664350733104254
Pseudomys_apodemoides_M16672,Pseudomys_apodemoides_M16672,tip,NA,9964.0,0.0,0.0,0.0,1830.0,3152483.2664585025,6993591.45882325,27465.886050061057,11710.20057997558,316.3873210014555,701.8859352492221,2.7565120483802747,1.1752509614588098,0.008712460536203327,0.001674418737342995,0.1921866653381325
Pseudomys_albocinereus_WAMM18855,Pseudomys_albocinereus_WAMM18855,tip,NA,9360.0,0.0,0.0,0.0,2434.0,2973433.453701579,6587918.753477997,24913.595608211228,11700.391571275946,317.67451428435675,703.8374736621791,2.6617089325011998,1.2500418345380284,0.008378729840816413,0.0017760376241888066,0.21196979231111618
Pseudomys_occidentalis_ABTC08043,Pseudomys_occidentalis_ABTC08043,tip,NA,9694.0,0.0,0.0,0.0,2100.0,3416677.048687026,7570677.71801003,46018.04135575871,17682.644939555175,352.4527593033862,780.9653102960625,4.747064303255489,1.824081384315574,0.013468654104561243,0.002335675298591775,0.17341564201287077
Pseudomys_patrius_JM10865,Pseudomys_patrius_JM10865,tip,NA,9312.0,0.0,0.0,0.0,2482.0,2996768.014533709,6631966.441965345,27121.72236169004,12031.352028861944,321.8178709765581,712.1957089739417,2.9125560955423153,1.292026635401841,0.009050324292756484,0.0018141454927652681,0.20045088265149097
Pseudomys_johnsoni_ABTC08053,Pseudomys_johnsoni_ABTC08053,tip,NA,10028.0,0.0,0.0,0.0,1766.0,2872018.3019501613,6377052.989183425,26790.919795482303,11266.596321733829,286.399910445768,635.9247097310954,2.6716114674394,1.1235137935514388,0.009328255247290973,0.001766740270285335,0.18939664743826726
